sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
VEM0033-1-005-009,GL,50.91,1.35,15.9,,,8.64,,7.75,12,2.88,0.08,0.12,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , 10% pc; <5% vesicles; <2mm plag laths and <3mm zoned plag; 1mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-005-010,GL,50.65,1.31,15.92,,,8.55,,7.92,11.83,2.89,0.08,0.12,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-005-011,GL,50.56,1.36,15.83,,,8.55,,7.93,11.85,2.87,0.08,0.12,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-005-012,GL,51.07,1.34,15.91,,,8.51,,7.7,11.75,2.99,0.08,0.12,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-005-013,GL,50.92,1.31,16.02,,,8.55,,8,11.91,2.94,0.07,0.11,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-005-014,GL,51.47,1.37,16.15,,,8.57,,7.88,11.85,2.92,0.08,0.16,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , 10% pc; <5% vesicles; <2mm plag laths and <3mm zoned plag; 1mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-005-015,GL,51.03,1.37,15.98,,,8.62,,7.83,11.8,2.91,0.08,0.15,-48.738,127.8,-4099,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-005,VM33,dredge,"basalt; basalt; , 10% pc; <5% vesicles; <2mm plag laths and <3mm zoned plag; 1mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-006-001,GL,50.96,2.08,13.79,,,11.87,,6.59,11.01,2.77,0.15,0.23,-50.3,130.417,-3106,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-006,VM33,dredge,"basalt; basalt; , <1% pc; rare plag laths(ref-149);glassy(ref-218);plag-phyric(ref-539)",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-006-002,GL,51.49,2.06,14.2,,,11.62,,6.49,10.8,2.83,0.12,0.19,-50.3,130.417,-3106,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-006,VM33,dredge,"basalt; basalt; , <1% pc; rare plag laths(ref-149);plag-phyric(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-006-003,GL,51.79,2.08,14,,,11.75,,6.61,10.8,2.81,0.13,0.26,-50.3,130.417,-3106,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-006,VM33,dredge,"basalt; basalt; , <1% pc; rare plag laths(ref-149);plag-phyric(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-006-004,GL,51.83,2.04,13.8,,,11.21,,6.38,10.94,2.95,0.15,0.2,-50.3,130.417,-3106,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-006,VM33,dredge,"basalt; basalt; , <1% pc; rare plag laths(ref-149);plag-phyric(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-001-001,GL,49.72,1.99,16.19,,,9.73,,8.07,10.5,3.05,0.33,0.37,-50.408,131.05,-3091,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-001,VM33,dredge,"basalt; basalt; , <1% pc; <2% vesicles; rare plag laths and subhedral ol; devitrifies glass(ref-149);ol-phyric(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-001-002,GL,49.3,2,15.73,,,9.81,,8,10.39,3,0.3,0.24,-50.408,131.05,-3091,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-001,VM33,dredge,"basalt; basalt; , <1% pc; <2% vesicles; rare plag laths and subhedral ol; devitrifies glass(ref-149);glassy(ref-218);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-002-015,GL,50.42,2.04,14.1,,,11.48,,6.69,11.08,2.88,0.12,0.19,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-002-016,GL,50.31,2.11,13.82,,,11.92,,6.56,10.94,2.82,0.11,0.16,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-002-017,GL,50.93,2.04,14.23,,,11.78,,6.48,11.15,2.72,0.12,0.18,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-002-019,GL,50.6,2.03,13.92,,,11.7,,6.67,11.2,2.83,0.1,0.17,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-002-005,GL,49.73,1.97,15.63,,,9.87,,8.05,10.43,3.05,0.29,0.26,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-002-006,GL,49.69,1.9,15.21,,,10.28,,8.2,10.81,2.8,0.2,0.21,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-002-007,GL,49.42,1.9,15.94,,,9.15,,8.29,10.64,2.99,0.35,0.24,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-002-008,GL,50,1.9,15.39,,,10.07,,7.92,10.9,2.81,0.21,0.23,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-002-009,GL,49.35,1.99,15.74,,,9.99,,8.04,10.55,3,0.27,0.24,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-002-010,GL,49.59,2.04,15.92,,,9.83,,8.05,10.53,3.1,0.3,0.25,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-002-011,GL,49.57,1.92,15.31,,,10.26,,8.39,10.74,2.74,0.19,0.2,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-002-012,GL,49.2,1.99,15.63,,,9.76,,8.03,10.46,3.02,0.28,0.26,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-002-013,GL,49.05,2.04,15.67,,,9.82,,8.08,10.44,3.11,0.3,0.26,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-002-018,GL,50.53,2.14,13.63,,,12.11,,6.38,10.82,2.82,0.12,0.18,-50.267,132.55,-3215,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-002,VM33,dredge,"basalt; basalt; , <1% pc; small plag laths and skeletal ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-003-VG6609,GL,49.74,1.7,15.53,,,9.71,,7.45,11.97,3,0.13,0.19,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-003-002,GL,49.75,1.71,15.57,,,9.78,,7.54,11.78,3.01,0.14,0.19,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , plag-ol-phyric",,"Melson,(1086)",EMP(3262)
VEM0033-1-003-003,GL,49.77,1.73,15.59,,,9.58,,7.45,11.78,2.99,0.14,0.19,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , 10% pc; <5% vesicles; <3mm plag laths; <2mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-003-004,GL,49.83,1.72,15.43,,,9.6,,7.5,11.78,2.95,0.12,0.17,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , 10% pc; <5% vesicles; <3mm plag laths; <2mm ol(ref-149);glassy(ref-218);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-003-005,GL,49.93,1.74,15.57,,,9.56,,7.36,11.89,2.99,0.12,0.2,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , 10% pc; <5% vesicles; <3mm plag laths; <2mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-003-006,GL,49.8,1.75,15.32,,,9.8,,7.46,11.9,3.01,0.13,0.19,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , 10% pc; <5% vesicles; <3mm plag laths; <2mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-003-007,GL,49.95,1.68,15.72,,,9.59,,7.62,11.8,2.92,0.13,0.19,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-003-008,GL,50.43,1.67,15.77,,,9.44,,7.45,11.78,2.95,0.11,0.2,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-003-010,GL,50.18,1.74,15.63,,,9.72,,7.54,11.87,2.96,0.15,0.2,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , 10% pc; <5% vesicles; <3mm plag laths; <2mm ol",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-003-011,GL,49.68,1.73,15.52,,,9.75,,7.41,11.89,3.01,0.13,0.19,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-003-012,GL,50.09,1.74,15.43,,,9.83,,7.5,12.05,2.9,0.14,0.18,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-003-013,GL,49.73,1.7,15.57,,,9.65,,7.44,12.01,2.93,0.16,0.17,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-003-014,GL,49.57,1.73,15.7,,,9.6,,7.43,11.94,2.92,0.14,0.17,-50.417,135.09,-2910,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-003,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-004-001,GL,50.16,1.59,14.91,,,10.46,,7.54,11.98,2.74,0.07,0.14,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , <1% pc; <5% vesicles; rare <5mm plag laths; devitrifies glass(ref-149);glassy with plag-xc(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-004-002,GL,49.63,1.59,14.87,,,10.43,,7.47,12.08,2.68,0.08,0.12,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , <1% pc; <5% vesicles; rare <5mm plag laths; devitrifies glass(ref-149);glassy with plag-xc(ref-539);",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-004-003,GL,50.17,1.88,14.4,,,11.19,,6.74,11.4,2.9,0.11,0.16,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-004-004,GL,50.04,1.87,14.51,,,11.12,,6.86,11.62,2.81,0.1,0.15,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-004-005,GL,50.06,1.57,14.89,,,10.41,,7.46,12.04,2.68,0.08,0.12,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , <1% pc; <5% vesicles; rare <5mm plag laths; devitrifies glass",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-004-006,GL,50.52,1.88,14.51,,,11.16,,6.93,11.51,2.91,0.11,0.17,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-004-007,GL,50.31,1.9,14.23,,,11.23,,6.78,11.52,2.91,0.1,0.18,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , <1% pc; <5% vesicles; rare <5mm plag laths; devitrifies glass",fresh,"Melson,(1086)",EMP(3262)
VEM0033-1-004-008,GL,50.56,1.88,14.23,,,11.17,,6.86,11.44,2.88,0.11,0.16,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-004-009,GL,50.3,1.89,14.21,,,11.44,,6.92,11.48,2.81,0.09,0.16,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-004-010,GL,50.54,1.9,14.46,,,11.43,,6.76,11.6,2.83,0.1,0.16,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-004-011,GL,50.45,1.9,14.34,,,11.28,,6.87,11.46,2.88,0.09,0.16,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
VEM0033-1-004-012,GL,50.67,1.9,14.34,,,11.37,,6.91,11.5,2.81,0.09,0.17,-50.215,137.555,-2549,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,VEM0033-1-004,VM33,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
CON2709-044-009,GL,49.32,2.19,14.87,,,11.25,0.24,6.71,10.46,3.26,0.14,0.21,-33.628,56.931,-4830,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,CON2709-044,RC27,dredge,"basalt; basalt; , ",fresh,"Natland,1991(312)",EMP(2200); EMP(2201)
CON2709-044-007,GL,49.75,2.53,13.34,,,13.18,0.25,5.59,10.37,3.17,0.236,0.281,-33.628,56.931,-4830,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,CON2709-044,RC27,dredge,"basalt; basalt; , ",fresh,"Natland,1991(312)",EMP(2200); EMP(2201)
CON2709-003-017,GL,50.08,2.23,14.74,,,10.99,0.23,6.19,10.55,3.3,0.2,0.264,-31.882,57.233,-4250,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,CON2709-003,RC27,dredge,"basalt; basalt; , ",fresh,"Natland,1991(312)",EMP(2200); EMP(2201)
ARGCIRC-087-001,GL,50.69,1.28,17.32,,,7.53,,8.25,10.25,3.71,0.19,0.15,-9,67.28,-1935 to -2050,SPREADING_CENTER;CENTRAL INDIAN RIDGE,ARGCIRC-087,CIRCE,dredge,"basalt; basalt; , ",,"Natland,1991(516)",EMP(2524)
MELANTP-128-002,GL,51.64,1.11,15.88,,,8.55,0.176,8.13,11.86,2.55,0.092,0.148,-13.02,66.32,-1760 to -1885,SPREADING_CENTER;CENTRAL INDIAN RIDGE,MELANTP-128,ANTIPODE,dredge,"basalt; basalt; , ",,"Natland,1991(516)",EMP(2524)
MELANTP-097-001,GL,51.11,1.52,15.16,,,9.9,0.15,7.2,11.12,2.63,0.215,0.15,-18.71,65.5,-3280 to -3380,SPREADING_CENTER;CENTRAL INDIAN RIDGE,MELANTP-097,ANTIPODE,dredge,"basalt; basalt; , ",,"Natland,1991(516)",EMP(2524)
MELANTP-111-001,GL,51.38,1.72,17.04,,,8.4,0.184,7.27,9.62,4.34,0.205,0.197,-28.85,61.9,-5150 to -5185,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,MELANTP-111,ANTIPODE,dredge,"basalt; basalt; , ",,"Natland,1991(516)",EMP(2524)
ARGCIRC-116-001,GL,51.87,1.18,14.86,,,8.96,0.151,7.64,12.11,2.48,0.042,0.087,-23.5,65.72,-3990 to -4090,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,ARGCIRC-116,CIRCE,dredge,"basalt; basalt; , ",,"Natland,1991(516)",EMP(2524)
AII0093-5-006-001,GL,50.8,1.23,17.27,,,7.83,0.153,8.53,10.15,3.64,0.208,0.153,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",fresh,"Natland,1991(516)",EMP(2524)
AII0093-6-010-001,GL,51.13,1.29,15.21,,,9.23,0.2,8.2,11.25,2.53,0.07,,-24.98,70.012,-3512,SPREADING_CENTER;CENTRAL INDIAN RIDGE,AII0093-6-010,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-6-010-003,GL,52.17,1.35,14.91,,,9.09,0.18,8.17,11.24,2.73,0.09,,-24.98,70.012,-3512,SPREADING_CENTER;CENTRAL INDIAN RIDGE,AII0093-6-010,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-6-010-005,GL,52.05,1.3,15.04,,,9.2,0.18,7.99,11.19,2.52,0.07,,-24.98,70.012,-3512,SPREADING_CENTER;CENTRAL INDIAN RIDGE,AII0093-6-010,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-6-010-008,GL,51.17,1.31,15.01,,,9.12,0.2,8.04,11.17,2.53,0.07,,-24.98,70.012,-3512,SPREADING_CENTER;CENTRAL INDIAN RIDGE,AII0093-6-010,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-6-010-050,GL,51.76,1.32,15.07,,,9.24,0.19,7.2,11.16,2.52,0.07,,-24.98,70.012,-3512,SPREADING_CENTER;CENTRAL INDIAN RIDGE,AII0093-6-010,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-5-006-002-1,GL,51.12,1.08,16.66,,,7.75,0.2,8.73,10.03,3.91,0.25,,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(250)
AII0093-5-006-003-3,GL,51.22,1.17,16.63,,,7.52,0.18,8.94,9.76,3.76,0.21,,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(250)
AII0093-5-006-003-3,GL,50.82,1.14,16.84,,,7.69,0.18,8.84,9.86,3.83,0.24,,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(250)
AII0093-5-006-004-1,GL,50.34,1.28,16.47,,,7.9,0.17,8.93,9.9,3.95,0.21,,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(250)
AII0093-5-006-002-1,GL,50.23,1.24,17.41,,,7.9,,8.5,10.13,3.59,0.2,,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(252)
AII0093-5-006-003-3,GL,50.32,1.26,17.28,,,7.68,,8.49,10.22,3.54,0.21,,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(252)
AII0093-5-006-004-1,GL,50.6,1.21,17.43,,,7.74,,8.46,10.23,3.51,0.19,,-27.6,65.83,-5432,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-006,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(252)
AII0093-5-007-001-2,GL,50.84,1.64,17.23,,,7.85,,7.24,10.69,3.6,0.19,,-26.565,67.66,-3925 to -4100,SPREADING_CENTER;SOUTHWEST INDIAN RIDGE,AII0093-5-007,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(252)
AII0093-6-016-002,GL,51.54,1.27,15.09,,,8.99,0.19,7.79,10.87,2.98,0.25,,-25.558,69.93,-3865,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,AII0093-6-016,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(250)
AII0093-6-016-002,GL,51.41,1.32,15.31,,,8.8,0.13,7.78,11.13,3.01,0.09,,-25.558,69.93,-3865,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,AII0093-6-016,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-6-016-003,GL,51.72,1.43,14.89,,,9.28,0.12,7.68,11.23,3.14,0.12,,-25.558,69.93,-3865,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,AII0093-6-016,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-6-011-007,GL,51.12,1.58,14.49,,,9.27,0.13,7.44,10.83,2.97,0.09,,-24.675,70.045,-3445,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,AII0093-6-011,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-6-011-016,GL,51.43,1.5,14.83,,,9.25,0.19,7.66,11.09,3.09,0.14,,-24.675,70.045,-3445,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,AII0093-6-011,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-6-013-001,GL,51.36,1.14,15.05,,,8.14,0.16,8.13,11.8,2.85,0.09,,-25.78,70.183,-3521,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,AII0093-6-014,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-6-013-003,GL,51.29,1.05,15.55,,,8.18,0.15,8.36,11.92,3,0.12,,-25.78,70.183,-3521,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,AII0093-6-014,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
AII0093-6-013-016,GL,51.3,1.04,15.82,,,8.1,0.12,8.36,11.86,2.98,0.11,,-25.78,70.183,-3521,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,AII0093-6-014,AII093,dredge,"basalt; basalt; , ",fresh,"Price,1986(31)",EMP(251)
MOA8801-030,GL,51.73,1.29,16.5,,,7.58,0.14,7.7,10.85,3.48,0.17,0.19,-48.943,124.282,-3400 to -4400,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,MOA8801-030,MW8801,dredge,"basalt; basalt; , ",fresh,"Pyle,1994(599)",EMP(2669)
MOA8801-026,GL,51.1,1.4,15.55,,,8.52,0.16,7.88,10.95,2.94,0.07,0.18,-48.943,124.282,-4800 to -5000,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,MOA8801-026,MW8801,dredge,"basalt; basalt; , ",fresh,"Pyle,1994(599)",EMP(2669)
MOA8801-029-A,GL,51.63,1.21,16.39,,,7.4,0.1,8.19,10.89,3.29,0.18,0.19,-48.907,124.468,-4200 to -4600,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,MOA8801-029,MW8801,dredge,"basalt; basalt; , ",fresh,"Pyle,1994(599)",EMP(2669)
MOA8801-029-B,GL,52.88,1.4,16.22,,,7.85,0.14,7.31,10.37,3.85,0.17,0.19,-48.907,124.468,-4200 to -4600,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,MOA8801-029,MW8801,dredge,"basalt; basalt; , ",fresh,"Pyle,1994(599)",EMP(2669)
MOA8801-028,GL,52.39,1.4,15.77,,,8.49,0.14,7.35,10.53,3.3,0.1,0.18,-48.99,124.708,-4200 to -4600,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,MOA8801-028,MW8801,dredge,"basalt; basalt; , ",fresh,"Pyle,1994(599)",EMP(2669)
MOA8801-027-A,GL,52.52,1.27,16.14,,,7.72,0.16,8.03,10.99,3.37,0.11,0.13,-49.062,124.965,-4000 to -4200,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,MOA8801-027,MW8801,dredge,"basalt; basalt; , ",fresh,"Pyle,1994(599)",EMP(2669)
MOA8801-027-B,GL,52.42,1.32,15.86,,,7.9,0.15,7.65,10.66,3.46,0.14,0.18,-49.062,124.965,-4000 to -4200,SPREADING_CENTER;SOUTHEAST INDIAN RIDGE,MOA8801-027,MW8801,dredge,"basalt; basalt; , ",fresh,"Pyle,1994(599)",EMP(2669)
