sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
ALV2991-003,GL,49.88,1.18,15.8,,,9.7,0.22,7.99,12.72,2.46,0.05,0.07,46.538,-129.572,-2426,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2991-003,ALVIN 2991,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV2991-004,GL,49.74,1.19,16.04,,,9.72,0.19,8.12,12.46,2.47,0.04,0.08,46.538,-129.572,-2426,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2991-004,ALVIN 2991,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV2993-001,GL,50.92,1.68,13.73,,,12.47,0.24,6.48,11.55,2.56,0.11,0.14,46.52394,-129.5799,-2375,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2993-001,ALVIN 2993,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV2993-002,GL,50.84,1.66,13.85,,,12.53,0.24,6.49,11.56,2.56,0.11,0.15,46.51634,-129.5806,-2421,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2993-002,ALVIN 2993,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV2993-003,GL,50.78,1.65,13.75,,,12.67,0.23,6.51,11.59,2.58,0.11,0.14,46.51634,-129.5806,-2421,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2993-003,ALVIN 2993,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV2993-004,GL,50.72,1.67,13.71,,,12.62,0.25,6.47,11.58,2.53,0.11,0.14,46.51706,-129.584,-2388,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2993-004,ALVIN 2993,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV2993-005,GL,48.75,1.06,17.36,,,9.05,0.15,8.94,12.17,2.35,0.03,0.06,46.5178,-129.5864,-2413,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2993-005,ALVIN 2993,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV2995-002,GL,50.85,1.55,14.45,,,11.27,0.18,6.87,11.81,2.52,0.14,0.14,46.34516,-129.5578,-2222,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2995-002,ALVIN 2995,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV2995-003,GL,50.68,1.39,14.33,,,11.07,0.17,7.26,12.41,2.31,0.09,0.11,46.34502,-129.5599,-2255,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2995-003,ALVIN 2995,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV2995-004,GL,50.62,1.38,14.62,,,10.58,0.18,7.5,12.45,2.39,0.09,0.12,46.34331,-129.5587,-2226,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2995-004,ALVIN 2995,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV2995-005,GL,50.74,1.57,14.34,,,11.21,0.19,6.8,11.9,2.51,0.14,0.15,46.34357,-129.5594,-2238,SPREADING_CENTER;JUAN DE FUCA RIDGE,ALV2995-005,ALVIN 2995,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-001-001,GL,52.26,3.18,12.06,,,16.49,,3.31,8,3.53,0.49,0.4,44.64,-130.42,-2215,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-001,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-001-002,GL,52.66,3.11,11.95,,,16.42,,3.28,7.95,3.42,0.46,0.42,44.64,-130.42,-2215,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-001,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-001-003,GL,50.15,2.79,12.54,,,15.45,,5.06,9.35,2.87,0.24,0.31,44.64,-130.42,-2215,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-001,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-001-004,GL,52.69,3.14,12.02,,,16.26,,3.2,7.84,3.55,0.46,0.47,44.64,-130.42,-2215,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-001,DISCOVERER 1983,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSC1983-002-001,GL,51.18,1.8,14.19,,,11.73,,6.98,11.21,2.55,0.17,0.2,44.61,-130.41,-2240,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-002,DISCOVERER 1983,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSC1983-002-002,GL,50.95,1.88,13.99,,,12.22,,6.5,10.96,2.62,0.2,0.22,44.61,-130.41,-2240,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-002,DISCOVERER 1983,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSC1983-002-003,GL,51.6,1.9,13.73,,,12.19,,6.4,10.62,2.74,0.23,0.24,44.61,-130.41,-2240,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-002,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-002-004,GL,51.04,1.9,13.89,,,12.13,,6.58,10.98,2.82,0.19,0.22,44.61,-130.41,-2240,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-002,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-003-001,GL,50.63,1.84,14.18,,,11.54,,7.08,11.55,2.43,0.16,0.19,44.72,-130.34,-2250,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-003,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-003-002,GL,50.57,1.84,14.2,,,11.54,,7.09,11.65,2.44,0.18,0.2,44.72,-130.34,-2250,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-003,DISCOVERER 1983,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSC1983-003-003,GL,50.63,1.86,14.11,,,11.63,,7.03,11.65,2.34,0.17,0.19,44.72,-130.34,-2250,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-003,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-003-004,GL,50.78,1.82,14.13,,,11.54,,7.02,11.58,2.36,0.18,0.2,44.72,-130.34,-2250,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-003,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-005-002,GL,50.41,1.56,14.54,,,10.79,,7.34,11.95,2.23,0.22,0.2,44.82,-130.29,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-005,DISCOVERER 1983,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSC1983-005-003,GL,50.7,1.63,14.58,,,10.81,,7.26,11.88,2.31,0.2,0.18,44.82,-130.29,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-005,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-005-004,GL,50.85,1.66,14.67,,,10.96,,7.22,11.58,2.39,0.18,0.19,44.82,-130.29,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-005,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-006-001,GL,50.64,1.62,14.57,,,11,,7.36,11.83,2.48,0.17,0.18,44.57,-130.42,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-006,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-006-002,GL,50.81,1.64,14.51,,,11.02,,7.29,11.85,2.62,0.16,0.2,44.57,-130.42,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-006,DISCOVERER 1983,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSC1983-006-003,GL,50.88,1.67,14.37,,,11.13,,7.26,11.86,2.72,0.17,0.18,44.57,-130.42,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-006,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-006-004,GL,50.89,1.62,14.47,,,11.06,,7.34,11.92,2.64,0.16,0.17,44.57,-130.42,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-006,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-007-001,GL,50.95,1.8,14.03,,,11.59,,7.13,11.78,2.47,0.17,0.19,44.75,-130.33,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-007,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-007-002,GL,50.97,1.8,13.9,,,11.72,,7.12,11.64,2.37,0.16,0.21,44.75,-130.33,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-007,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-007-003,GL,50.49,1.87,14.22,,,11.72,,7.16,11.85,2.52,0.15,0.2,44.75,-130.33,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-007,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-007-004,GL,50.75,1.81,13.98,,,11.62,,7.09,11.6,2.42,0.18,0.18,44.75,-130.33,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-007,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-009-001,GL,50.51,1.72,14.21,,,11.11,,7.09,11.55,2.45,0.21,0.18,44.89,-130.26,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-009,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-009-002,GL,50.3,1.66,14.18,,,11.12,,7.13,11.62,2.46,0.23,0.18,44.89,-130.26,-2260,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-009,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-011-001,GL,49.72,1.43,15.32,,,10.38,,7.5,12.15,2.68,0.18,0.15,44.98,-130.33,-1550,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-011,DISCOVERER 1983,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
DSC1983-011-002,GL,48.65,1.44,15.37,,,10.26,,7.6,12.27,2.8,0.2,0.17,44.98,-130.33,-1550,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-011,DISCOVERER 1983,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSC1983-R002-001,GL,52,2.56,13.2,,,14.31,,4.76,9.53,3.15,0.37,0.38,44.73,-130.35,-2200,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-R002,DISCOVERER 1983,rockcore,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSC1983-R006-001,GL,50.16,1.75,14.26,,,11.57,,7.22,11.46,2.33,0.16,0.18,44.64,-130.37,-2240,SPREADING_CENTER;JUAN DE FUCA RIDGE,DSC1983-R006,DISCOVERER 1983,rockcore,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
DSDP005-0036-014-001,GL,49.85,0.87,16.57,,,9.72,,8.52,12.4,1.84,0.1,0.04,40.98,-130.11,-3273,SPREADING_CENTER;GORDA RIDGE,DSDP005-0036,DSDP,drill,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7016-002-019,GL,49.55,1.16,15.62,,,9.62,,8.4,12.76,2.15,0.04,0.14,48.75,-128.575,-1865 to -2012,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7016-002,70-16,dredge,"basalt; basalt; , glass, variolitic, plumose intergrowths",moderately altered,"Melson,(1086)",EMP(3262)
ENV7025-002-007,GL,48.41,1.4,16.77,,,9.46,0.19,8.16,12.11,2.68,0.08,0.09,50.89,-130.55,-1554 to -1940,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-002,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-002-008,GL,48.46,1.38,16.81,,,9.49,0.16,8.15,12.08,2.73,0.08,0.1,50.89,-130.55,-1554 to -1940,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-002,70-25,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7025-002-013,GL,48.49,1.36,16.8,,,9.53,0.17,8.24,11.99,2.75,0.08,0.1,50.89,-130.55,-1554 to -1940,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-002,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-002-015,GL,48.21,1.26,17.32,,,9.6,0.18,8.36,11.52,2.84,0.06,0.07,50.89,-130.55,-1554 to -1940,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-002,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-002-040,GL,48.3,1.32,17.24,,,9.61,0.16,8.42,11.68,2.78,0.07,0.07,50.89,-130.55,-1554 to -1940,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-002,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-002-049,GL,48.41,1.4,16.64,,,9.62,0.18,8.15,12,2.72,0.08,0.09,50.89,-130.55,-1554 to -1940,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-002,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-003-004,GL,49.64,2.28,14.48,,,11.37,,6.05,10.96,3.31,0.52,0.38,50.7717,-130.4183,-1509 to -1875,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-003,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-003-005,GL,49.36,2.24,14.65,,,11.42,,5.93,11.28,3.31,0.55,0.36,50.7717,-130.4183,-1509 to -1875,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-003,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-003-006,GL,49.79,2.3,14.46,,,11.5,,6.1,11.26,3.4,0.51,0.44,50.7717,-130.4183,-1509 to -1875,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-003,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-007-018,GL,49.49,2.1,14.71,,,10.69,,6.29,12.29,2.97,0.44,0.24,50.297,-130.43,-1900 to -2000,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-007,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-007-030,GL,49.83,1.67,15.61,,,9.76,,7.36,12.4,2.97,0.25,0.15,50.297,-130.43,-1900 to -2000,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-007,70-25,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7025-007-035,GL,49.86,1.97,14.7,,,10.72,,6.4,11.64,3,0.41,0.22,50.297,-130.43,-1900 to -2000,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-007,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-007-036,GL,49.61,1.49,16.36,,,9,,7.78,11.98,2.7,0.27,0.17,50.297,-130.43,-1900 to -2000,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-007,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-007-053,GL,49.91,1.96,14.76,,,10.67,,6.45,11.69,3,0.41,0.22,50.297,-130.43,-1900 to -2000,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-007,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-007-065,GL,49.42,1.61,15.69,,,9.84,,7.3,11.89,2.94,0.21,0.18,50.297,-130.43,-1900 to -2000,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-007,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-011-005,GL,49.88,1.71,15.01,,,10.78,,6.96,12.05,2.87,0.21,0.16,50.235,-129.9067,-2200 to -2300,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-011,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-015-002,GL,51.09,1.83,14.57,,,11.05,,6.39,11.42,2.84,0.28,0.19,49.7667,-130.3,-2000 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-015,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-015-008,GL,51.12,1.83,14.5,,,11.13,,6.37,11.38,2.75,0.42,0.21,49.7667,-130.3,-2000 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-015,70-25,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7025-015-014,GL,50.92,1.8,14.81,,,10.95,,6.68,11.54,2.75,0.42,0.18,49.7667,-130.3,-2000 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-015,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-015-017,GL,51.22,1.72,14.34,,,11.33,,6.65,11.58,2.55,0.22,0.19,49.7667,-130.3,-2000 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-015,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-015-021,GL,50.42,1.84,14.56,,,11.1,,6.45,11.47,2.79,0.4,0.22,49.7667,-130.3,-2000 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-015,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-015-022,GL,51.06,1.79,14.29,,,11.51,,6.53,11.48,2.68,0.21,0.19,49.7667,-130.3,-2000 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-015,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-015-029,GL,50.56,1.82,14.52,,,10.9,,6.32,11.32,2.79,0.29,0.22,49.7667,-130.3,-2000 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-015,70-25,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7025-016-001,GL,48.09,1.25,17.2,,,9.33,,8.55,12.09,2.56,0.1,0.13,50.2167,-130.2333,-1900 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-016,70-25,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7025-016-004,GL,49.53,1.85,14.88,,,10.74,,6.93,12.07,3.05,0.24,0.19,50.2167,-130.2333,-1900 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-016,70-25,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7025-016-017,GL,49.53,1.9,14.89,,,10.83,,6.71,12.28,3.04,0.25,0.2,50.2167,-130.2333,-1900 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-016,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-016-030,GL,49.81,1.9,14.95,,,10.74,,6.77,12.06,3.12,0.24,0.17,50.2167,-130.2333,-1900 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-016,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-016-033,GL,49.91,1.89,14.71,,,10.68,,6.67,11.72,3.17,0.23,0.21,50.2167,-130.2333,-1900 to -2100,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-016,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-017-001,GL,50.75,1.73,15.1,,,10.39,,6.96,11.34,2.54,0.38,0.24,50.088,-129.7383,-2400 to -3200,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-017,70-25,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7025-070-VG954,GL,49.02,1.02,17.29,,,9.96,,8.47,11.81,2.51,0.03,0.08,50,-129.45,-1400 to -1700,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-070,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7025-070-VG960,GL,49.35,1.48,16.64,,,9.04,,7.83,12.18,2.68,0.2,0.12,50,-129.45,-1400 to -1700,SPREADING_CENTER;EXPLORER RIDGE,ENV7025-070,70-25,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7115-070-001,GL,49.17,2.02,15.18,,,11.02,,7.4,11.04,2.78,0.16,0.21,49.1167,-130.605,-2540,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-070,71-15,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7115-070-008,GL,49.02,2.05,14.87,,,11.14,,7.46,10.87,2.92,0.18,0.22,49.1167,-130.605,-2540,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-070,71-15,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7115-070-009,GL,49.28,2.05,15.17,,,11.12,,7.32,11.03,2.86,0.17,0.2,49.1167,-130.605,-2540,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-070,71-15,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7115-070-014,GL,49.34,2.04,15.16,,,11.04,,7.39,11.04,2.87,0.17,0.22,49.1167,-130.605,-2540,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-070,71-15,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7115-077-002,GL,50,1.66,14.81,,,10.63,,6.85,12.11,2.79,0.18,0.16,50.31,-130.29,-2300 to -2460,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-077,71-15,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7115-077-005,GL,49.72,1.68,14.86,,,10.8,,6.93,12.29,2.78,0.18,0.14,50.31,-130.29,-2300 to -2460,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-077,71-15,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7115-077-006,GL,49.85,1.65,14.65,,,10.78,,6.91,12.25,2.74,0.18,0.16,50.31,-130.29,-2300 to -2460,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-077,71-15,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7115-092-005,GL,50.02,2.99,12.51,,,15.51,,4.62,9.26,2.9,0.35,0.28,50.21,-129.9,-2420 to -2600,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-092,71-15,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7115-092-007,GL,49.82,1.96,14.18,,,11.86,,6.34,11.43,2.82,0.2,0.18,50.21,-129.9,-2420 to -2600,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-092,71-15,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7115-092-008,GL,49.82,1.98,14.2,,,12.19,,6.25,11.89,2.8,0.2,0.21,50.21,-129.9,-2420 to -2600,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-092,71-15,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7115-092-009,GL,50,1.81,14.15,,,11.44,,6.55,11.88,2.6,0.19,0.17,50.21,-129.9,-2420 to -2600,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-092,71-15,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7115-092-010,GL,50.49,1.81,14.21,,,11.5,,6.77,12.13,2.59,0.19,0.18,50.21,-129.9,-2420 to -2600,SPREADING_CENTER;EXPLORER RIDGE,ENV7115-092,71-15,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7123-001-006,GL,50.37,2.16,13.8,,,12.05,,6.3,10.92,2.85,0.22,0.19,48.733,-128.55,-2103 to -2377,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-001,71-23,dredge,"basalt; basalt; , aphyric; noticeable vesicularity",,"Melson,(1086)",EMP(3262)
ENV7123-001-007,GL,50.79,2.13,13.83,,,12.69,,6.2,10.9,2.71,0.14,0.18,48.733,-128.55,-2103 to -2377,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-001,71-23,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7123-001-008,GL,50.96,2.16,13.77,,,11.96,,6.26,10.75,2.88,0.22,0.21,48.733,-128.55,-2103 to -2377,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-001,71-23,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7123-001-009,GL,49.85,1.78,14.48,,,11.28,,7.1,11.8,2.39,0.11,0.17,48.733,-128.55,-2103 to -2377,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-001,71-23,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7123-001-012,GL,50.05,1.82,14.5,,,11.32,,7.14,11.73,2.33,0.09,0.19,48.733,-128.55,-2103 to -2377,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-001,71-23,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7123-001-020,GL,50.95,2,13.74,,,12.07,,6.44,10.69,2.87,0.14,0.24,48.733,-128.55,-2103 to -2377,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-001,71-23,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7123-001-021,GL,50.47,2.01,13.95,,,11.18,,6.72,11.14,2.95,0.18,0.2,48.733,-128.55,-2103 to -2377,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-001,71-23,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7123-003-001,GL,50.1,1.07,16.56,,,8.42,,8.68,12.4,2.6,0.04,0.12,48.517,-128.917,-2377 to -2652,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-003,71-23,dredge,"basalt; basalt; , massive flow; aphyric; noticeable vesicularity",fresh,"Melson,(1086)",EMP(3262)
ENV7123-003-002,GL,50.15,1.12,16.59,,,8.54,,8.68,12.51,2.64,0.02,0.11,48.517,-128.917,-2377 to -2652,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-003,71-23,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ENV7123-003-003,GL,49.96,1.11,16.47,,,8.64,,8.61,12.53,2.61,0.03,0.09,48.517,-128.917,-2377 to -2652,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-003,71-23,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ENV7123-003-004,GL,50.3,1.09,16.69,,,8.46,,8.63,12.32,2.68,0.02,0.12,48.517,-128.917,-2377 to -2652,SPREADING_CENTER;JUAN DE FUCA RIDGE,ENV7123-003,71-23,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
