sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
LYN1973-053-VG1687,GL,51.57,1.35,15.97,,,9.42,,7.82,11.71,2.71,0.08,0.14,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-053-VG1688,GL,51.67,1.34,15.7,,,8.91,,8.04,11.58,2.67,0.1,0.13,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-053-VG1689,GL,50.9,1.32,15.91,,,9.04,,8.1,11.6,2.66,0.08,0.13,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-053-VG1690,GL,51.08,1.3,16.03,,,8.85,,8.03,11.39,2.6,0.08,0.11,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-053-VG1691,GL,50.6,1.29,15.93,,,8.82,,8.08,11.62,2.64,0.09,0.11,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-053-VG1692,GL,51.41,1.24,16.02,,,9.02,,8.16,11.53,2.68,0.1,0.1,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-053-VG1693,GL,51.03,1.29,16.29,,,8.94,,8.24,11.56,2.59,0.08,0.11,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-053-VG1694,GL,51.49,1.31,15.84,,,9.37,,7.74,11.49,2.69,0.09,0.13,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-053-VG1695,GL,50.98,1.35,15.94,,,9.39,,7.88,11.42,2.67,0.09,0.1,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-053-VG1696,GL,51.08,1.25,15.92,,,9.19,,8.3,11.49,2.6,0.09,0.11,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-053-VG1698,GL,50.7,1.34,15.52,,,9.31,,8.58,11.11,2.67,0.07,0.1,51.84,-30.07,-2670 to -2780,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-053,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-009-001,GL,51.66,1.56,15.23,,,9.97,,7.24,11.46,2.89,0.06,0.14,51.56,-29.92,-3710,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-009,TR138,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
TRI0138-009-002,GL,52.16,1.6,14.78,,,9.98,,7.07,11.53,2.9,0.08,0.16,51.56,-29.92,-3710,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-009,TR138,dredge,"basalt; basalt; , aphanitic",fresh,"Melson,(1086)",EMP(3262)
TRI0138-009-004,GL,51.55,1.58,14.99,,,10.06,,7.01,11.52,2.88,0.07,0.15,51.56,-29.92,-3710,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-009,TR138,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
TRI0138-009-SG01,GL,51.69,1.42,15.16,,,9.61,,7.44,11.75,2.81,0.09,0.12,51.56,-29.92,-3710,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-009,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-009-SG02,GL,51.23,1.41,15.38,,,9.61,,7.42,11.74,2.71,0.09,0.14,51.56,-29.92,-3710,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-009,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-009-SG03,GL,51.1,1.41,15.29,,,9.65,,7.43,11.82,2.74,0.09,0.16,51.56,-29.92,-3710,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-009,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-009-SG04,GL,52.09,1.58,14.82,,,9.99,,7.1,11.56,2.93,0.06,0.17,51.56,-29.92,-3710,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-009,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-009-002,GL,51.72,1.49,14.07,8.78,0.97,,0.18,7.44,11.43,3.2,0.04,,51.56,-29.92,-3710,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-009,TR138,dredge,"basalt; basalt; , aphanitic",fresh,"Sigurdsson,1981(115)",CALC(324); EMP(323)
TRI0138-008-001,GL,51.96,1.18,16.14,,,8.47,,8.06,11.73,2.82,0.09,0.12,51.28,-30.02,-3500,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-008,TR138,dredge,"basalt; basalt; , cryptocristalline to aphanitic",fresh,"Melson,(1086)",EMP(3262)
TRI0138-008-001,GL,51.84,1.2,15.47,8.52,0.82,,0.15,8.2,11.63,3.17,0.05,,51.28,-30.02,-3500,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-008,TR138,dredge,"basalt; basalt; , cryptocristalline to aphanitic",fresh,"Sigurdsson,1981(115)",CALC(324); EMP(323)
TRI0138-007-001,GL,51.82,1.27,16.11,,,8.72,,7.98,11.43,2.84,0.08,0.13,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , glassy",fresh,"Melson,(1086)",EMP(3262)
TRI0138-007-002,GL,51.14,1.24,16.2,,,8.65,,8.07,11.48,2.8,0.09,0.11,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-004,GL,51.87,1.3,15.88,,,8.82,,7.71,11.51,2.85,0.1,0.13,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG01,GL,48.33,1.19,16.2,,,10.29,,9.03,12.86,2.06,0.03,0.08,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG02,GL,51.62,1.3,16.34,,,8.62,,7.96,11.49,2.89,0.08,0.12,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG03,GL,51.24,1.28,16.08,,,8.44,,7.97,11.47,2.84,0.12,0.12,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG04,GL,51.36,1.27,15.97,,,8.55,,8.15,11.47,2.81,0.1,0.13,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG05,GL,51.63,1.24,16.32,,,8.54,,8.09,11.41,2.84,0.1,0.13,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG06,GL,50.81,1.27,16.21,,,8.47,,8.2,11.42,2.82,0.13,0.13,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG07,GL,51.25,1.26,15.96,,,8.61,,8.06,11.5,2.87,0.11,0.14,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG08,GL,51.83,1.29,15.89,,,8.68,,7.84,11.54,2.8,0.11,0.13,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG09,GL,51.47,1.27,16.13,,,8.54,,8.18,11.33,2.84,0.1,0.13,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG10,GL,51.04,1.22,15.94,,,8.44,,8.12,11.44,2.84,0.11,0.11,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG11,GL,51.46,1.23,16.1,,,8.47,,8.15,11.38,2.75,0.12,0.12,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG12,GL,51.57,1.25,16.09,,,8.44,,8.07,11.4,2.76,0.12,0.14,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG13,GL,51.24,1.26,16.13,,,8.49,,8.04,11.58,2.74,0.1,0.12,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG14,GL,51.22,1.24,16.18,,,8.51,,8.12,11.47,2.76,0.09,0.14,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG15,GL,50.99,1.25,16.22,,,8.55,,8.18,11.48,2.76,0.1,0.13,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG16,GL,51.16,1.25,16.05,,,8.59,,8.11,11.53,2.83,0.09,0.14,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG17,GL,51.28,1.28,16.02,,,8.48,,8.09,11.36,2.8,0.09,0.14,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG18,GL,51.28,1.23,16.12,,,8.49,,8.28,11.38,2.81,0.1,0.13,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG19,GL,51.88,1.23,16,,,8.43,,8.07,11.34,2.82,0.09,0.13,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-SG20,GL,51.28,1.27,16.16,,,8.43,,8.2,11.42,2.86,0.09,0.12,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-007-001,GL,51.63,1.35,15.95,7.48,0.78,,0.16,8.61,11.35,3.21,0.07,,50.46,-29.42,-3880,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-007,TR138,dredge,"basalt; basalt; , glassy",fresh,"Sigurdsson,1981(115)",CALC(324); EMP(323)
TRI0138-006-001,GL,51.94,1.65,15.46,,,9.92,,7.04,10.62,3.06,0.11,0.18,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; tholeiite(ref-175);; , glassy to cryptocristalline",fresh,"Melson,(1086)",EMP(3262)
TRI0138-006-SG01,GL,50.38,1.65,15.33,,,9.89,,6.93,10.49,3.08,0.11,0.16,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG02,GL,50.85,1.7,15.43,,,10.1,,7,10.66,3.05,0.12,0.16,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG03,GL,51.33,1.67,15.36,,,10.08,,6.96,10.51,3.04,0.11,0.17,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG04,GL,51.47,1.62,15.49,,,9.99,,6.94,10.6,3.06,0.1,0.17,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG05,GL,51.07,1.65,15.46,,,10,,6.96,10.53,3.04,0.12,0.16,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG06,GL,51.4,1.65,15.4,,,9.98,,7,10.52,2.99,0.11,0.18,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG07,GL,50.64,1.67,15.5,,,10.1,,6.91,10.64,3.04,0.12,0.16,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG08,GL,51.76,1.66,15.45,,,10.08,,6.99,10.56,3.05,0.09,0.15,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG09,GL,51.77,1.62,15.37,,,10.02,,7.03,10.62,3.05,0.11,0.15,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG10,GL,51.2,1.61,15.42,,,9.99,,6.96,10.61,3.04,0.1,0.15,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG11,GL,51.55,1.62,15.37,,,9.94,,6.97,10.61,3.09,0.09,0.18,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG12,GL,51.42,1.63,15.3,,,10.17,,7.03,10.6,3.02,0.11,0.15,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG13,GL,51.47,1.65,15.44,,,10.12,,7.17,10.56,3.05,0.12,0.15,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-SG14,GL,51.86,1.65,15.29,,,9.95,,7.02,10.62,3.09,0.1,0.15,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-006-001,GL,51.92,1.72,15.05,8.63,0.94,,0.17,7.36,10.55,3.38,0.08,,50.043,-28.933,-3370,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-006,TR138,dredge,"basalt; basalt; tholeiite(ref-175);; , glassy to cryptocristalline",fresh,"Sigurdsson,1981(115)",CALC(324); EMP(323)
LYN1973-056-VG965,GL,51.21,1.39,15.36,,,9.46,,8.38,11.38,2.71,0.07,0.09,49.81,-28.65,-3219 to -3402,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-056,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-001,GL,50.92,1.98,14.65,,,11.52,,7.43,10.46,2.83,0.13,0.18,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , aphanitic",fresh,"Melson,(1086)",EMP(3262)
TRI0138-005-002,GL,50.26,1.95,14.54,,,11.05,,7.23,10.37,2.95,0.13,0.19,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
TRI0138-005-SG01,GL,50.85,1.47,15.36,,,9.76,,7.89,11.06,2.77,0.11,0.15,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG02,GL,50.63,1.97,14.607,,,11.14,,7.33,10.27,2.96,0.13,0.18,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG03,GL,50.96,1.54,15.17,,,10.49,,7.61,10.61,2.96,0.09,0.13,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG04,GL,50.58,1.48,15.63,,,9.92,,7.82,11.09,2.81,0.1,0.14,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG05,GL,50.34,1.98,14.95,,,11.28,,7.2,10.27,2.97,0.1,0.17,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG06,GL,50.56,1.48,15.42,,,9.82,,7.88,11.02,2.8,0.07,0.13,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG07,GL,50.5,2,14.79,,,11.23,,7.18,10.3,2.99,0.1,0.18,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG08,GL,50.23,1.96,14.81,,,11.36,,7.16,10.32,3.02,0.11,0.15,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG09,GL,50.46,2,14.85,,,11.32,,7.19,10.28,2.94,0.1,0.18,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG10,GL,50.53,1.98,14.71,,,11.3,,7.24,10.23,2.94,0.12,0.19,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG11,GL,50.33,2.01,14.67,,,11.18,,7.22,10.31,2.98,0.1,0.18,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-005-SG12,GL,51.32,1.54,15.21,,,10.39,,7.76,10.55,2.96,0.09,0.13,49.52,-28.54,-2590,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-005,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-057-VG1699,GL,51.42,1.31,14.76,,,9.58,,7.63,12.03,2.62,0.19,0.11,48.54,-28.04,-2304 to -2432,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-057,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-057-VG1700,GL,50.94,1.26,14.7,,,9.5,,7.07,12.1,2.63,0.19,0.14,48.54,-28.04,-2304 to -2432,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-057,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-057-VG1701,GL,51.05,1.32,14.85,,,9.48,,7.14,12.26,2.71,0.2,0.16,48.54,-28.04,-2304 to -2432,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-057,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-057-VG966,GL,50.88,1.27,15.28,,,9.73,,7.37,12.44,2.69,0.2,0.11,48.54,-28.04,-2304 to -2432,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-057,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-058-VG1702,GL,50.33,1.26,15.42,,,9.09,,6.97,12.42,2.63,0.24,0.15,48.46,-28.01,-1847 to -2030,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-058,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-058-VG1703,GL,50.68,1.2,15.34,,,9.02,,7.43,12.37,2.68,0.2,0.15,48.46,-28.01,-1847 to -2030,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-058,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-058-VG1704,GL,50.71,1.3,15.58,,,9.39,,7.39,12.42,2.61,0.22,0.17,48.46,-28.01,-1847 to -2030,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-058,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-058-VG1705,GL,51.04,1.3,15.12,,,9.18,,7.23,12.47,2.81,0.24,0.15,48.46,-28.01,-1847 to -2030,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-058,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-058-VG1706,GL,50.09,1.23,15.78,,,9.17,,7.48,12.37,2.56,0.24,0.15,48.46,-28.01,-1847 to -2030,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-058,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-058-VG1707,GL,50.35,1.23,15.65,,,9.02,,7.4,12.41,2.65,0.22,0.16,48.46,-28.01,-1847 to -2030,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-058,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-058-VG1708,GL,50.16,1.17,15.74,,,8.94,,7.39,12.44,2.74,0.22,0.13,48.46,-28.01,-1847 to -2030,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-058,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
LYN1973-058-VG1709,GL,50.57,1.2,15.89,,,8.82,,7.6,12.39,2.69,0.19,0.14,48.46,-28.01,-1847 to -2030,SPREADING_CENTER;MID-ATLANTIC RIDGE,LYN1973-058,LYNCH 1973,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-003-002,GL,50.94,1.25,16.09,,,8.87,,7.66,12.02,2.54,0.18,0.15,47.78,-27.64,-2740,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-003,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-003-SG01,GL,51.34,1.05,16.22,,,8.25,,7.94,12.2,2.56,0.19,0.14,47.78,-27.64,-2740,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-003,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-003-001,GL,51.59,1.23,15.15,7.83,0.83,,0.18,8.12,11.84,2.91,0.17,,47.78,-27.64,-2740,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-003,TR138,dredge,"basalt; basalt; , aphanitic",fresh,"Sigurdsson,1981(115)",CALC(324); EMP(323)
TRI0138-002-001,GL,50.34,0.96,16.64,,,8.11,0.15,8.91,11.9,2.4,0.08,0.07,47.05,-27.35,-2975,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-002,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
TRI0138-002-002,GL,50.37,0.95,16.51,,,8.21,0.16,9.15,11.74,2.37,0.07,0.08,47.05,-27.35,-2975,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-002,TR138,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
TRI0138-002-003,GL,50.12,0.96,16.67,,,8.14,0.17,8.84,11.93,2.39,0.08,0.07,47.05,-27.35,-2975,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-002,TR138,dredge,"basalt; basalt; , cryptocristalline",fresh,"Melson,(1086)",EMP(3262)
TRI0138-002-SG01,GL,50.08,0.94,16.51,,,8.17,0.16,9.06,11.85,2.36,0.08,0.08,47.05,-27.35,-2975,SPREADING_CENTER;MID-ATLANTIC RIDGE,TRI0138-002,TR138,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
