ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Pb206_Pb204,stdev_Pb206,Pb207_Pb204,stdev_Pb207,Pb208_Pb204,stdev_Pb208
17976,"FORNARI,1988(554)",MS(500),ALV1568-2014,9.9132,-104.463,1.00E-04,-1681,-1681,SEAMOUNT,"MIB SMT, LAMONT SMTS",GL,18.181,,15.465,,38.075,
17978,"FORNARI,1988(554)",MS(500),ALV1561-1622,9.9485,-104.5727,1.00E-03,-2235,-2235,SEAMOUNT,LAMONT SMTS,GL,17.954,,15.393,,37.299,
17980,"FORNARI,1988(554)",MS(500),ALV1565-1642,9.9698,-104.598,1.00E-04,-1896,-1896,SEAMOUNT,LAMONT SMTS,GL,18.631,,15.587,,38.491,
17982,"FORNARI,1988(554)",MS(500),ALV1570-1626,9.9422,-104.5363,1.00E-04,-1966,-1966,SEAMOUNT,LAMONT SMTS,GL,18.626,,15.555,,38.827,
17984,"FORNARI,1988(554)",MS(500),ALV1572-1755,10.0607,-104.6737,1.00E-04,-1858,-1858,SEAMOUNT,"DTD SMT, LAMONT SMTS",GL,18.27,,15.527,,37.82,
19558,"HAMELIN,1985(24)",MS(560),DUF0037-001-001,-26.917,72.242,,-3600,-3625,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.692,0.015,15.442,0.016,37.654,0.052
19559,"HAMELIN,1985(24)",MS(560),DUF0037-001-001,-26.917,72.242,,-3600,-3625,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.722,0.017,15.466,0.019,37.686,0.087
19560,"HAMELIN,1985(24)",MS(560),DUF0037-002-001,-29.7,75.191,,-3000,-3000,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.8,0.03,15.441,0.024,37.665,0.071
19561,"HAMELIN,1985(24)",MS(560),DUF0037-003-001,-26.92,72.24,0.01,-3600,-3625,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.635,0.013,15.457,0.016,37.493,0.052
19563,"HAMELIN,1985(24)",MS(560),DUF0037-004-001,-32.665,77.596,,-2700,-2700,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.854,0.026,15.429,0.028,37.728,0.066
19565,"HAMELIN,1985(24)",MS(560),DUF0037-007-001,-34.383,78.023,1.00E-03,-3080,-3080,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.27,0.018,15.508,0.015,38.279,0.065
19566,"HAMELIN,1985(24)",MS(560),DUF0037-007-001,-34.383,78.023,1.00E-03,-3080,-3080,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.388,0.011,15.503,0.014,38.409,0.047
19567,"HAMELIN,1985(24)",MS(560),DUF0037-007-002,-34.385,78.013,,-3080,-3080,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.155,0.03,15.466,0.034,38.103,0.074
19568,"HAMELIN,1985(24)",MS(560),DUF0037-006-002,-38.978,78.138,1.00E-03,-2320,-2320,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.039,0.045,15.555,0.04,38.636,0.106
19569,"HAMELIN,1985(24)",MS(560),DUF0037-006-002,-38.978,78.138,1.00E-03,-2320,-2320,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.008,0.018,15.542,0.021,38.567,0.059
19570,"HAMELIN,1985(24)",MS(560),DUF0037-006-003,-38.957,78.158,1.00E-03,-2020,-2020,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.777,0.015,15.549,0.018,38.477,0.053
19571,"HAMELIN,1985(24)",MS(560),DUF0037-006-003,-38.957,78.158,1.00E-03,-2020,-2020,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.736,0.023,15.523,0.02,38.434,
19572,"HAMELIN,1985(24)",MS(560),DUF0037-006-003,-38.957,78.158,1.00E-03,-2020,-2020,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.777,0.011,15.549,0.014,38.509,0.048
19573,"HAMELIN,1985(24)",MS(560),DUF0037-005-001,-40.327,77.855,,-3400,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.96,0.038,15.446,0.035,37.912,0.093
19574,"HAMELIN,1985(24)",MS(560),DUF0037-005-001,-40.327,77.855,,-3400,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.979,0.011,15.45,0.015,37.95,0.048
19575,"HAMELIN,1985(24)",MS(560),024NOAA-011-005,-5.355,68.62,1.00E-03,-4200,-4200,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.098,0.016,15.48,0.017,37.972,0.05
19576,"HAMELIN,1985(24)",MS(560),0240838-001-015,-25.143,-13.725,1.00E-03,-3600,-3600,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.336,0.011,15.495,0.028,37.9,0.054
19675,"MAHONEY,1989(28)",MS(566),MELANTP-131-014,-8.198,68.12,1.00E-03,-2580,-2710,FRACTURE_ZONE,VEMA FRACTURE ZONE,GL,18.038,,15.466,,37.833,
19676,"MAHONEY,1989(28)",MS(566),MELANTP-131-014,-8.198,68.12,1.00E-03,-2580,-2710,FRACTURE_ZONE,VEMA FRACTURE ZONE,GL,18.028,,15.473,,37.82,
19677,"MAHONEY,1989(28)",MS(566),ARGCIRC-087-040,-9,67.28,0.01,-1935,-2050,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,17.975,,15.495,,37.899,
19678,"MAHONEY,1989(28)",MS(566),ARGCIRC-087-040,-9,67.28,0.01,-1935,-2050,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,17.987,,15.511,,37.93,
19679,"MAHONEY,1989(28)",MS(566),ARGCIRC-093-026,-12.417,65.93,0.01,-3540,-3880,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.137,,15.505,,38.121
19680,"MAHONEY,1989(28)",MS(566),ARGCIRC-093-026,-12.417,65.93,0.01,-3540,-3880,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.13,,15.496,,38.094
19681,"MAHONEY,1989(28)",MS(566),MELANTP-128-014,-13.02,66.32,0.01,-1760,-1885,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.01,,15.467,,37.856
19682,"MAHONEY,1989(28)",MS(566),MELANTP-093-025,-17.09,66.58,0.01,-2240,-2240,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.839,,15.604,,39.077
19683,"MAHONEY,1989(28)",MS(566),MELANTP-089-446,-17.63,65.82,0.01,-5185,-5740,FRACTURE_ZONE,,GL,18.362,,15.56,,38.367
19684,"MAHONEY,1989(28)",MS(566),MELANTP-077-005,-18.34,63.64,0.01,-3415,-3465,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.602,,15.572,,38.663
19685,"MAHONEY,1989(28)",MS(566),MELANTP-097-022,-18.71,65.5,0.01,-3280,-3380,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.392,,15.49,,38.308
19686,"MAHONEY,1989(28)",MS(566),ARGCIRC-104-021,-19.825,66.05,0.01,-2800,-2810,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.354,,15.517,,38.214
19687,"MAHONEY,1989(28)",MS(566),ARGCIRC-109-011,-24.88,65.98,0.01,-4530,-4650,OFF-AXIS_SPREADING_CENTER,CENTRAL INDIAN RIDGE (OFF-AXIS),GL,18.026,,15.437,,37.895
19688,"MAHONEY,1989(28)",MS(566),ARGCIRC-107-010,-24.35,69.833,1.00E-03,-2915,-2925,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.898,,15.467,,37.839
19689,"MAHONEY,1989(28)",MS(566),ARGCIRC-107-010,-24.35,69.833,1.00E-03,-2915,-2925,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.901,,15.47,,37.847
19690,"MAHONEY,1989(28)",MS(566),ARGCIRC-107-011,-24.35,69.833,1.00E-03,-2915,-2925,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.955,,15.491,,37.916
19691,"MAHONEY,1989(28)",MS(566),ARGCIRC-110-013,-26.62,67.53,0.01,-4990,-5100,FRACTURE_ZONE,,GL,17.978,,15.461,,37.797
19692,"MAHONEY,1989(28)",MS(566),AII0093-5-006-013,-27.6,65.83,0.01,-5432,-5432,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.837,,15.445,,37.716
19693,"MAHONEY,1989(28)",MS(566),MELANTP-111-010,-28.85,61.9,0.01,-5150,-5185,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.842,,15.433,,37.717
19694,"MAHONEY,1989(28)",MS(566),MELANTP-111-010,-28.85,61.9,0.01,-5150,-5185,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.846,,15.439,,37.727
19695,"MAHONEY,1989(28)",MS(566),MELPROT-5-037-002,-40.13,45.76,1.00E-03,-3000,-3150,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,18.04,,15.469,,38.16,
19696,"MAHONEY,1989(28)",MS(566),DSDP023-0220-021-002/57,6.5162,70.9837,1.00E-04,-4036,-4036,OLD_OCEANIC_CRUST,,GL,18.629,,15.515,,38.592,
19697,"MAHONEY,1989(28)",MS(566),DSDP023-0221-019-002/81,7.9697,68.4062,1.00E-04,-4650,-4650,OLD_OCEANIC_CRUST,,GL,18.107,,15.485,,38.053,
23667,"SCHIANO,1997(34)",MS(579),CHR0098-012,30.167,-41.917,1.00E-03,-2300,-2500,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.27,0.012,15.485,0.007,37.75,0.036
23750,"SCHIANO,1997(34)",MS(579),DUF0057-013-007,-1.48,67.65,0.01,-3200,-3280,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.066,8.00E-03,15.472,0.009,37.889,0.028
23762,"SCHIANO,1997(34)",MS(579),DUF0057-010-004,-6.22,68.25,0.01,-2685,-2741,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.001,9.00E-03,15.501,0.011,37.93,0.031
23763,"SCHIANO,1997(34)",MS(579),DUF0057-008-001,-10.82,66.63,0.01,-3710,-3710,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.13,9.00E-03,15.471,0.01,37.865,0.03
23768,"SCHIANO,1997(34)",MS(579),DUF0023-004,-25.864,70.323,1.00E-03,-4000,-4300,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.785,0.014,15.473,0.013,37.536,0.038
23787,"SCHIANO,1997(34)",MS(579),DUF0034-004,-40.98,43.7,1.00E-03,-3700,-3700,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.73,7.00E-03,15.485,0.008,37.615,0.027
24199,"REHKAEMPER,1997(43)",MS(593),SON0028-013,6.15,60.85,0.01,-4010,-4010,SPREADING_CENTER,CARLSBERG RIDGE,GL,18.157,,15.45,,37.822,
24201,"REHKAEMPER,1997(43)",MS(593),SON0028-023,-1.55,67.61,0.01,-2821,-2821,SPREADING_CENTER,CARLSBERG RIDGE,GL,18.149,,15.472,,38.001,
24202,"REHKAEMPER,1997(43)",MS(593),SON0028-024,-1.51,67.66,0.01,-3286,-3286,SPREADING_CENTER,CARLSBERG RIDGE,GL,18.041,,15.451,,37.838,
24203,"REHKAEMPER,1997(43)",MS(593),SON0028-025,-1.48,67.7,0.01,-3479,-3479,SPREADING_CENTER,CARLSBERG RIDGE,GL,18,,15.443,,37.781,
24204,"REHKAEMPER,1997(43)",MS(593),SON0028-027,-1.32,62.47,0.01,-3802,-3802,SPREADING_CENTER,CARLSBERG RIDGE,GL,18.072,,15.46,,37.885,
24205,"REHKAEMPER,1997(43)",MS(593),SON0028-033,-5.38,68.54,0.01,-2084,-2084,SPREADING_CENTER,CARLSBERG RIDGE,GL,18.067,,15.456,,37.87,
24206,"REHKAEMPER,1997(43)",MS(593),SON0028-046-003,-21.36,68.74,0.01,-3437,-3437,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.034,,15.445,,37.772,
24208,"REHKAEMPER,1997(43)",MS(593),SON0028-053,-21.33,68.76,0.01,-3196,-3196,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.074,,15.471,,37.879,
24209,"REHKAEMPER,1997(43)",MS(593),SON0028-071,-21.39,68.78,0.01,-3163,-3163,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,18.036,,15.447,,37.787,
24668,"MÜHE,1997(65)",MS(613),POLARK8-2167-002-B,86.935,59.075,1.00E-03,-4425,-4425,SPREADING_CENTER,NANSEN-GAKKEL RIDGE,GL,18.085,0.019,15.422,0.017,37.652,0.058
24874,"COHEN,1982(78)",MS(620),KNO0054-003,18.002,-81.613,0.01,-2855,-2855,SPREADING_CENTER,MID-CAYMAN RISE,GL,18.21,0.02,15.48,0.02,37.66,0.03
24879,"COHEN,1982(78)",MS(620),DST0041-005,2.45,-95.62,0.01,-2750,-2750,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,18.39,0.02,15.51,0.02,37.97,0.04
24884,"COHEN,1982(78)",MS(620),VEM0021-040,-5.52,-106.77,0.01,-3182,-3182,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.29,0.01,15.52,0.01,37.88,0.01
24889,"COHEN,1982(78)",MS(620),DIS1967-6243,12.552,47.653,1.00E-03,-2260,-2550,SPREADING_CENTER,GULF OF ADEN,GL,18.72,0.02,15.53,0.01,38.46,0.03
24894,"COHEN,1982(78)",MS(620),078_I5.27N,5.45,61.83,0.01,,,SPREADING_CENTER,CARLSBERG RIDGE,GL,18.24,0.01,15.44,0.01,37.81,0.02
24899,"COHEN,1982(78)",MS(620),DIS1967-6249,2.73,59.87,1.00E-03,,,SPREADING_CENTER,CARLSBERG RIDGE,GL,18.22,0.02,15.5,0.01,37.94,0.03
24904,"COHEN,1982(78)",MS(620),DSDP037-0335-005-002/5A,37.2957,-35.1987,1.00E-04,-3188,-3188,OLD_OCEANIC_CRUST,,GL,19.87,0.03,15.6,0.03,38.95,0.06
24909,"COHEN,1982(78)",MS(620),DSDP037-0335-005-002/5G,37.2957,-35.1987,1.00E-04,-3188,-3188,OLD_OCEANIC_CRUST,,GL,19.2,0.03,15.59,0.03,38.61,0.1
24914,"COHEN,1982(78)",MS(620),DSDP046-0396A-018-003/58A,22.9857,-43.515,1.00E-04,-4459,-4459,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.19,0.02,15.49,0.01,37.52,0.03
24918,"COHEN,1982(78)",MS(620),DSDP046-0396A-018-003/58G,22.9857,-43.515,1.00E-04,-4459,-4459,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.2,0.02,15.46,0.03,37.56,0.05
24923,"COHEN,1982(78)",MS(620),VEM0033-1-001-A,-50.408,131.005,1.00E-03,-3091,-3091,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.68,0.03,15.5,0.02,38.13,0.05
24928,"COHEN,1982(78)",MS(620),VEM0033-1-001-G,-50.408,131.005,1.00E-03,-3091,-3091,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.75,0.02,15.49,0.02,38.19,0.05
25475,"PRINZHOFER,1989(108)",MS(646),CYA1982-001-004,12.778,-103.935,1.00E-03,-2670,-2670,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.427,0.011,15.502,0.014,37.9,0.046
25477,"PRINZHOFER,1989(108)",MS(646),CYA1982-006-001,12.87,-103.957,1.00E-03,-2650,-2650,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.271,0.014,15.484,0.017,37.753,0.054
25479,"PRINZHOFER,1989(108)",MS(646),CYA1982-009-003,12.715,-103.913,1.00E-03,-2623,-2623,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.373,0.012,15.483,0.015,37.885,0.048
25481,"PRINZHOFER,1989(108)",MS(646),CYA1982-018-001,12.858,-103.963,1.00E-03,-2650,-2650,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.39,0.011,15.487,0.014,37.844,0.046
25483,"PRINZHOFER,1989(108)",MS(646),CYA1982-020-002,12.367,-103.952,1.00E-03,-2820,-2820,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.385,0.013,15.485,0.016,37.801,0.05
25485,"PRINZHOFER,1989(108)",MS(646),CYA1982-021-001,12.792,-103.937,1.00E-03,-2670,-2670,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.431,0.014,15.496,0.016,37.88,0.047
25487,"PRINZHOFER,1989(108)",MS(646),CYA1982-021-004,12.792,-103.937,1.00E-03,-2670,-2670,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.2,0.011,15.46,0.014,37.663,0.045
25489,"PRINZHOFER,1989(108)",MS(646),CYA1982-027-001,12.717,-103.922,1.00E-03,-2665,-2665,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.327,0.014,15.491,0.016,37.85,0.048
25491,"PRINZHOFER,1989(108)",MS(646),CYA1982-027-002,12.717,-103.922,1.00E-03,-2665,-2665,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.38,0.017,15.502,0.019,37.918,0.057
25493,"PRINZHOFER,1989(108)",MS(646),CYA1982-027-005,12.717,-103.922,1.00E-03,-2665,-2665,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.294,0.016,15.468,0.017,37.774,0.052
25495,"PRINZHOFER,1989(108)",MS(646),CYA1982-029-001,12.567,-104.062,1.00E-03,-2150,-2150,SEAMOUNT,CLIPPERTON SMT,GL,18.359,0.026,15.49,0.024,37.799,0.065
25497,"PRINZHOFER,1989(108)",MS(646),CYA1982-029-003,12.567,-104.062,1.00E-03,-2150,-2150,SEAMOUNT,CLIPPERTON SMT,GL,18.41,0.021,15.501,0.022,37.861,0.062
25499,"PRINZHOFER,1989(108)",MS(646),108DR1,11.43,-104,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.405,0.011,15.492,0.014,37.885,0.046
25501,"PRINZHOFER,1989(108)",MS(646),CHRCLIP-003-016,12.7,-103.87,0.01,,,SEAMOUNT,,GL,18.495,0.028,15.508,0.026,37.879,0.07
25503,"PRINZHOFER,1989(108)",MS(646),CHRCLIP-003-019,12.7,-103.87,0.01,,,SEAMOUNT,,GL,18.265,0.012,15.478,0.015,37.751,0.047
25505,"PRINZHOFER,1989(108)",MS(646),CHRCLIP-003-021,12.7,-103.87,0.01,,,SEAMOUNT,,GL,18.465,0.011,15.497,0.014,37.993,0.046
25507,"PRINZHOFER,1989(108)",MS(646),108DR4,13,-104,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.297,0.011,15.477,0.014,37.774,0.045
25511,"PRINZHOFER,1989(108)",MS(646),CHRCLIP-007-003,11.433,-103.783,1.00E-03,-2500,-2500,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.594,0.012,15.545,0.014,38.173,0.046
26727,"DOSSO,1988(148)",MS(670),CHRHYAM-010-014,-28.9,74.67,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.925,0.038,15.509,0.034,37.822,0.09
26732,"DOSSO,1988(148)",MS(670),CHRHYAM-009-008,-30.33,75.76,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.961,8.00E-03,15.483,0.018,37.783,0.018
26734,"DOSSO,1988(148)",MS(670),CHRHYAM-009-008,-30.33,75.76,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.908,0.016,15.487,0.012,37.794,0.03
26738,"DOSSO,1988(148)",MS(670),CHRHYAM-009-007,-30.33,75.76,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.927,0.038,15.484,0.052,37.764,0.116
26740,"DOSSO,1988(148)",MS(670),CHRHYAM-009-007,-30.33,75.76,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.884,0.01,15.467,0.01,37.726,0.024
26744,"DOSSO,1988(148)",MS(670),CHRHYAM-007-002,-31.26,76.5,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.884,0.01,15.467,0.01,37.726,0.024
26750,"DOSSO,1988(148)",MS(670),CHRHYAM-006-025,-32.51,77.43,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.952,0.01,15.477,0.01,37.826,0.026
26755,"DOSSO,1988(148)",MS(670),CHRHYAM-005-001,-34.96,78.54,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.406,0.012,15.551,0.008,38.37,0.036
26757,"DOSSO,1988(148)",MS(670),CHRHYAM-005-001,-34.96,78.54,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.431,0.012,15.541,0.014,38.396,0.02
26761,"DOSSO,1988(148)",MS(670),CHRHYAM-004-062,-34.91,78.67,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.411,8.00E-03,15.568,0.02,38.36,0.018
26766,"DOSSO,1988(148)",MS(670),CHRHYAM-004-043,-34.91,78.67,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.331,0.01,15.53,0.008,38.215,0.022
26771,"DOSSO,1988(148)",MS(670),CHRHYAM-003-003,-37.52,78.43,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.71,0.03,15.56,0.022,38.961,0.114
26773,"DOSSO,1988(148)",MS(670),CHRHYAM-003-003,-37.52,78.43,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.738,0.018,15.576,0.016,39.009,0.036
26777,"DOSSO,1988(148)",MS(670),CHRHYAM-STPAUL,-38.7,77.5,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.696,0.018,15.583,0.01,38.802,0.024
26779,"DOSSO,1988(148)",MS(670),CHRHYAM-STPAUL,-38.7,77.5,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.643,0.01,15.58,0.008,38.723,0.022
26783,"DOSSO,1988(148)",MS(670),CHRHYAM-002,-39.68,78.48,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.085,0.012,15.561,0.012,38.445,0.028
26785,"DOSSO,1988(148)",MS(670),CHRHYAM-002,-39.68,78.48,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.078,0.018,15.546,0.016,38.403,0.038
26789,"DOSSO,1988(148)",MS(670),CHRHYAM-001-005,-40.34,78.65,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.02,0.028,15.518,0.026,37.985,0.074
26791,"DOSSO,1988(148)",MS(670),CHRHYAM-001-005,-40.34,78.65,0.01,,,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,17.978,0.016,15.503,0.014,37.919,0.038
26891,"WHITE,1987(162)",MS(675),*VG768,46.39,-130.22,0.01,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,18.766,,15.547,,38.226,
26892,"WHITE,1987(162)",MS(675),*VG44,44.66,-130.33,0.01,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,18.751,,15.563,,38.568,
26893,"WHITE,1987(162)",MS(675),207.D10-2,2.44,-95.62,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.486,,15.485,,37.852,
26894,"WHITE,1987(162)",MS(675),*D10-2,2.44,-95.62,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.448,,15.466,,37.786,
26895,"WHITE,1987(162)",MS(675),*D10-3,2.44,-95.62,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.471,,15.5,,37.903,
26896,"WHITE,1987(162)",MS(675),*VG348,44.27,-129.55,0.01,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,18.47,,15.457,,37.867,
26897,"WHITE,1987(162)",MS(675),ALV1407-B001,42.73,-126.44,0.01,-3084,-3084,SPREADING_CENTER,GORDA RIDGE,GL,18.161,,15.419,,37.521,
26898,"WHITE,1987(162)",MS(675),WEC7605B-094,42.55,-126.85,0.01,,,SPREADING_CENTER,GORDA RIDGE,GL,18.335,,15.473,,37.765,
26899,"WHITE,1987(162)",MS(675),WEC7605B-005,42.47,-126.92,0.01,,,SPREADING_CENTER,GORDA RIDGE,GL,18.453,,15.477,,37.851,
26900,"WHITE,1987(162)",MS(675),ALV1406,42.28,-127.12,0.01,-3100,-3100,SPREADING_CENTER,GORDA RIDGE,GL,18.53,,15.481,,37.926,
26901,"WHITE,1987(162)",MS(675),ALV1406-002-B11,42.28,-127.12,0.01,-3100,-3100,SPREADING_CENTER,GORDA RIDGE,GL,18.528,,15.473,,37.92,
114,"EISSEN,1989(421)",MS(206),PIS1979-053-002,17.9419,40.084,1.00E-04,-1600,-1600,SPREADING_CENTER,RED SEA,GL,19.116,,,,,
115,"EISSEN,1989(421)",MS(206),PIS1979-059-003,17.973,40.0642,1.00E-04,-1350,-1350,SPREADING_CENTER,RED SEA,GL,18.787,,,,
116,"EISSEN,1989(421)",MS(206),PIS1979-068-002,17.9582,40.0807,1.00E-04,-1520,-1520,SPREADING_CENTER,RED SEA,GL,19.141,,,,
117,"EISSEN,1989(421)",MS(206),PIS1979-071-002,17.9459,40.0867,1.00E-04,-1500,-1500,SPREADING_CENTER,RED SEA,GL,19.163,,,,
118,"EISSEN,1989(421)",MS(207),PIS1979-053-002,17.9419,40.084,1.00E-04,-1600,-1600,SPREADING_CENTER,RED SEA,GL,,,15.59,,
119,"EISSEN,1989(421)",MS(207),PIS1979-059-003,17.973,40.0642,1.00E-04,-1350,-1350,SPREADING_CENTER,RED SEA,GL,,,15.555,,
120,"EISSEN,1989(421)",MS(207),PIS1979-068-002,17.9582,40.0807,1.00E-04,-1520,-1520,SPREADING_CENTER,RED SEA,GL,,,15.577,,
121,"EISSEN,1989(421)",MS(207),PIS1979-071-002,17.9459,40.0867,1.00E-04,-1500,-1500,SPREADING_CENTER,RED SEA,GL,,,15.588,,
2959,"DOSSO,1991(50)",MS(130),ABP1985-046-002,14.71,-45.02,0.01,-3950,-3950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,19.015,,15.568,,38.677
2960,"DOSSO,1991(50)",MS(130),ABP1985-045-001,14.5,-44.84,0.01,-3720,-3720,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,19.061,,15.552,,38.709
2961,"DOSSO,1991(50)",MS(130),ABP1985-044-003,14.332,-45.04,0.01,-3090,-3090,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,19.038,,15.562,,38.708
2962,"DOSSO,1991(50)",MS(130),ABP1985-043-001LV,13.773,-44.988,1.00E-03,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.696,,15.578,,38.552
2963,"DOSSO,1991(50)",MS(131),ABP1985-048-001G,16.34,-46.66,0.01,-3500,-3500,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.051,,15.456,,37.558
2964,"DOSSO,1991(50)",MS(131),ABP1985-047-G,15.88,-46.58,0.01,-3760,-3760,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.424,,15.506,,37.964
2965,"DOSSO,1991(50)",MS(131),ABP1985-046-003,14.71,-45.02,0.01,-3950,-3950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.777,,15.537,,38.37
2966,"DOSSO,1991(50)",MS(131),ABP1985-045-002,14.5,-44.84,0.01,-3720,-3720,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,19.155,,15.568,,38.78
