ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Rb
64339,"EWART,1994(644)",XRF(1670),14777,ODP0135-0839B-030R-001/79-84,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,10
64343,"EWART,1994(644)",SSMS(1674),14777,ODP0135-0839B-030R-001/79-84,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,9.8
64348,"EWART,1994(644)",XRF(1670),14775,ODP0135-0839B-035R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,6.7
64352,"EWART,1994(644)",SSMS(1674),14775,ODP0135-0839B-035R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,6.7
64357,"EWART,1994(644)",XRF(1670),14776,ODP0135-0839B-038R-001/8-12,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,6.2
64361,"EWART,1994(644)",SSMS(1674),14776,ODP0135-0839B-038R-001/8-12,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,5.4
64404,"JOHNSON,1990(657)",ICPAE(1678),14152,SON0035-162-001,-16.4007,177.4109,1.00E-04,-2330,-2350,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,1.1
64408,"JOHNSON,1990(657)",ICPAE(1678),14807,SON0035-231-001,-14.4693,177.6007,1.00E-04,-2790,-2940,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,3.8
64414,"JOHNSON,1990(657)",ICPAE(1678),14791,SON0035-140-001,-16.4082,177.4416,1.00E-04,-1905,-2080,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,8.3
64416,"JOHNSON,1990(657)",ICPAE(1678),14158,SON0035-142-001,-16.3177,177.4226,1.00E-03,-2195,-2430,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,8.2
64421,"JOHNSON,1990(657)",ICPAE(1678),14156,SON0035-164-001,-16.4348,177.3824,1.00E-04,-2180,-2200,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,8.1
64425,"JOHNSON,1990(657)",ICPAE(1678),14157,SON0035-133-001A,-16.3358,177.4805,1.00E-04,-2545,-2785,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,12.2
64427,"JOHNSON,1990(657)",ICPAE(1678),14803,KAK820316-019-007C,-13.543,173.477,1.00E-03,-2350,-2350,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,15.4
64428,"JOHNSON,1990(657)",ICPAE(1678),14806,KAK820316-020-003C,-13.517,171.973,1.00E-03,-4550,-4550,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,11.3
64429,"JOHNSON,1990(657)",ICPAE(1678),14805,KAK820316-020-016B,-13.517,171.973,1.00E-03,-4550,-4550,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,9.8
64431,"JOHNSON,1990(657)",MS-ID(1680),14157,SON0035-133-001A,-16.3358,177.4805,1.00E-04,-2545,-2785,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,12.2
64433,"JOHNSON,1990(657)",MS-ID(1680),14149,SON0035-140-001A,-16.4082,177.4416,1.00E-04,-1905,-2080,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,8.3
64435,"JOHNSON,1990(657)",MS-ID(1680),14158,SON0035-142-001,-16.3177,177.4226,1.00E-03,-2195,-2430,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,8.2
64437,"JOHNSON,1990(657)",MS-ID(1680),14152,SON0035-162-001,-16.4007,177.4109,1.00E-04,-2330,-2350,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,1.1
64439,"JOHNSON,1990(657)",MS-ID(1680),14156,SON0035-164-001,-16.4348,177.3824,1.00E-04,-2180,-2200,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,8.1
64441,"JOHNSON,1990(657)",MS-ID(1680),14807,SON0035-231-001,-14.4693,177.6007,1.00E-04,-2790,-2940,BACK-ARC_BASIN,NORTH FIJI BASIN,GL,3.8
64443,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14809,DSDP031-0291-005-001,12.8072,127.8308,1.00E-04,-5217,-5217,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,6.51
64445,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14814,DSDP031-0291-005-002/77,12.8072,127.8308,1.00E-04,-5217,-5217,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,5.62
64447,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14811,DSDP031-0291-005-002/123,12.8072,127.8308,1.00E-04,-5217,-5217,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,5.28
64449,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14827,DSDP058-0442B-012-001,28.984,136.0572,1.00E-04,-4634,-4634,BACK-ARC_BASIN,SHIKOKU BASIN,GL,2.12
64451,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14828,DSDP058-0442B-019-002,28.984,136.0572,1.00E-04,-4634,-4634,BACK-ARC_BASIN,SHIKOKU BASIN,GL,2.08
64453,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14830,DSDP058-0443-057-003,29.3275,137.4405,1.00E-04,-4372,-4372,BACK-ARC_BASIN,SHIKOKU BASIN,GL,3.88
64455,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14829,DSDP058-0443-057-002,29.3275,137.4405,1.00E-04,-4372,-4372,BACK-ARC_BASIN,SHIKOKU BASIN,GL,3.68
64457,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14831,DSDP058-0444-020-001,28.6375,137.6838,1.00E-04,-4843,-4843,BACK-ARC_BASIN,SHIKOKU BASIN,WR,12.6
64459,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14832,DSDP058-0444-026-001,28.6375,137.6838,1.00E-04,-4843,-4843,BACK-ARC_BASIN,SHIKOKU BASIN,WR,3.39
64461,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14845,DSDP059-0447-021-001,18.0147,133.2895,1.00E-04,-6022,-6022,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,GL,0.51
64463,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14846,DSDP059-0447-025-001,18.0147,133.2895,1.00E-04,-6022,-6022,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,WR,0.34
64465,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14847,DSDP059-0447-030-002,18.0147,133.2895,1.00E-04,-6022,-6022,BACK-ARC_BASIN,WEST PHILIPPINE BASIN,GL,1.36
64467,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14851,DSDP059-0450-036-003,18.0003,140.789,1.00E-04,-4707,-4707,BACK-ARC_BASIN,PARECE VELA BASIN,WR,1.98
64469,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14850,DSDP059-0450-036-002,18.0003,140.789,1.00E-04,-4707,-4707,BACK-ARC_BASIN,PARECE VELA BASIN,WR,2.2
64471,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14849,DSDP059-0449-017-001,18.0307,136.5365,1.00E-04,-4712,-4712,BACK-ARC_BASIN,PARECE VELA BASIN,GL,4.46
64473,"HICKEY-VARGAS,1998(858)",ICPMS(1683),14848,DSDP059-0449-015-002,18.0307,136.5365,1.00E-04,-4712,-4712,BACK-ARC_BASIN,PARECE VELA BASIN,GL,4.29
64716,"VERMA,1981(10)",MS-ID(1701),14872,DSDP063-0469-048-001/100-105,32.6167,-120.5483,1.00E-04,-3790,-3790,OLD_OCEANIC_CRUST,,GL,10.1
64718,"VERMA,1981(10)",MS-ID(1701),14873,DSDP063-0469-050-001/120-125,32.6167,-120.5483,1.00E-04,-3790,-3790,OLD_OCEANIC_CRUST,,GL,2.55
64720,"VERMA,1981(10)",MS-ID(1701),14874,DSDP063-0469-050-002/15-17,32.6167,-120.5483,1.00E-04,-3790,-3790,OLD_OCEANIC_CRUST,,GL,1.01
64722,"VERMA,1981(10)",MS-ID(1701),14875,DSDP063-0470-018-003/4-6,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,4.19
64724,"VERMA,1981(10)",MS-ID(1701),14876,DSDP063-0470A-007-003/76-78,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,3.73
64726,"VERMA,1981(10)",MS-ID(1701),14877,DSDP063-0470A-008-001/104-108,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,1.32
64728,"VERMA,1981(10)",MS-ID(1701),14878,DSDP063-0470A-008-001/104-108A,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,2.58
64730,"VERMA,1981(10)",MS-ID(1701),14879,DSDP063-0470A-012-001/119-123,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,3.75
64732,"VERMA,1981(10)",MS-ID(1701),14880,DSDP063-0470A-013-001/38-41,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,GL,0.997
64734,"VERMA,1981(10)",MS-ID(1701),14880,DSDP063-0470A-013-001/38-41,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,GL,1.067
64735,"VERMA,1981(10)",MS-ID(1701),14881,DSDP063-0470A-013-001/63-67,28.9077,-117.5185,1.00E-04,-3549,-3549,OLD_OCEANIC_CRUST,,WR,1.31
64737,"VERMA,1981(10)",MS-ID(1701),14887,DSDP063-0472-014-001/19-24,23.0058,-113.9952,1.00E-04,-3831,-3831,OLD_OCEANIC_CRUST,,GL,2.59
64740,"VERMA,1981(10)",MS-ID(1701),14888,DSDP063-0472-014-001/19-24P,23.0058,-113.9952,1.00E-04,-3831,-3831,OLD_OCEANIC_CRUST,,GL,40.6
64742,"VERMA,1981(10)",MS-ID(1701),14885,DSDP063-0472-014-001/145-150C,23.0058,-113.9952,1.00E-04,-3831,-3831,OLD_OCEANIC_CRUST,,GL,1.45
64744,"VERMA,1981(10)",MS-ID(1701),14886,DSDP063-0472-014-001/145-150M,23.0058,-113.9952,1.00E-04,-3831,-3831,OLD_OCEANIC_CRUST,,GL,15.9
64746,"VERMA,1981(10)",MS-ID(1701),14889,DSDP063-0472-016-002/62-64,23.0058,-113.9952,1.00E-04,-3831,-3831,OLD_OCEANIC_CRUST,,WR,7.18
64748,"VERMA,1981(10)",MS-ID(1701),14890,DSDP063-0473-032-001/77-84,20.9653,-107.0635,1.00E-04,-3249,-3249,OLD_OCEANIC_CRUST,,WR,0.363
64750,"VERMA,1981(10)",MS-ID(1701),14891,DSDP063-0473-034-003/10-17,20.9653,-107.0635,1.00E-04,-3249,-3249,OLD_OCEANIC_CRUST,,WR,0.88
64752,"VERMA,1981(10)",MS-ID(1701),14892,DSDP063-0473-034-003/33-35,20.9653,-107.0635,1.00E-04,-3249,-3249,OLD_OCEANIC_CRUST,,WR,1.78
64838,"SHIBATA,1981(240)",XRF(1713),14897,DSDP063-0469-040-002/12-18,32.6167,-120.5483,1.00E-04,-3790,-3790,OLD_OCEANIC_CRUST,,WR,15.3
64839,"SHIBATA,1981(240)",XRF(1713),14898,DSDP063-0469-041-003/98-103,32.6167,-120.5483,1.00E-04,-3790,-3790,OLD_OCEANIC_CRUST,,WR,5.2
64840,"SHIBATA,1981(240)",XRF(1713),14900,DSDP063-0469-042-005/70-75,32.6167,-120.5483,1.00E-04,-3790,-3790,OLD_OCEANIC_CRUST,,WR,12.6
64841,"SHIBATA,1981(240)",XRF(1713),14901,DSDP063-0469-042-006/27-32,32.6167,-120.5483,1.00E-04,-3790,-3790,OLD_OCEANIC_CRUST,,WR,16.9
64842,"SHIBATA,1981(240)",XRF(1713),14902,DSDP063-0471-079-001/125-130,23.4822,-112.4963,1.00E-04,-3101,-3101,OLD_OCEANIC_CRUST,,WR,13.3
64843,"SHIBATA,1981(240)",XRF(1713),14904,DSDP063-0471-081-002/43-51,23.4822,-112.4963,1.00E-04,-3101,-3101,OLD_OCEANIC_CRUST,,WR,28.6
64844,"SHIBATA,1981(240)",XRF(1713),14905,DSDP063-0471-085-001/72-80,23.4822,-112.4963,1.00E-04,-3101,-3101,OLD_OCEANIC_CRUST,,WR,9.1
64845,"SHIBATA,1981(240)",XRF(1713),14906,DSDP063-0471-087-002/78-87,23.4822,-112.4963,1.00E-04,-3101,-3101,OLD_OCEANIC_CRUST,,WR,6.3
64846,"SHIBATA,1981(240)",XRF(1713),14907,DSDP063-0471-088-003/69-78,23.4822,-112.4963,1.00E-04,-3101,-3101,OLD_OCEANIC_CRUST,,WR,3.5
65332,"CAMBON,1983(72)",XRF(1722),14964,DSDP065-0482D-008-001/30-30,22.7885,-107.9918,1.00E-04,-3008,-3008,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,4.4
65422,"CAMBON,1983(72)",XRF(1722),15006,DSDP065-0483-022-004/30-32,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,1
65472,"CAMBON,1983(72)",XRF(1722),15029,DSDP065-0483B-013-003/135-137,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,1
65508,"CAMBON,1983(72)",XRF(1722),15045,DSDP065-0483B-026-002/145-147,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,1
65512,"CAMBON,1983(72)",XRF(1722),15048,DSDP065-0483B-028-001/66-68,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,1
65517,"CAMBON,1983(72)",XRF(1722),15050,DSDP065-0483B-031-002/86-89,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,2.7
65522,"CAMBON,1983(72)",XRF(1722),15052,DSDP065-0483B-032-003/62-64,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,2.9
65531,"CAMBON,1983(72)",XRF(1722),15055,DSDP065-0484A-007-001/5-7,23.1858,-108.3937,1.00E-04,-2883,-2883,FRACTURE_ZONE,TAMAYO FRACTURE ZONE,WR,2.2
65553,"CAMBON,1983(72)",XRF(1722),15063,DSDP065-0485A-029-002/122-124,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,1.9
65555,"CAMBON,1983(72)",XRF(1722),15064,DSDP065-0485A-029-004/62-64,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,1
65563,"CAMBON,1983(72)",XRF(1722),15067,DSDP065-0485A-031-002/81-83,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,2
66306,"ETOUBLEAU,1983(127)",XRF(1731),15090,DSDP068-0501-010-001/12-16,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,1.4
66307,"ETOUBLEAU,1983(127)",XRF(1731),15091,DSDP068-0501-010-001/120-124,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.6
66309,"ETOUBLEAU,1983(127)",XRF(1731),15092,DSDP068-0501-011-001/85-88,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,7.7
66311,"ETOUBLEAU,1983(127)",XRF(1731),15093,DSDP068-0501-011-002/87-89,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,8.6
66312,"ETOUBLEAU,1983(127)",XRF(1731),15094,DSDP068-0501-012-001/59-62,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,4.2
66313,"ETOUBLEAU,1983(127)",XRF(1731),15095,DSDP068-0501-012-001/129-130,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,7.8
66314,"ETOUBLEAU,1983(127)",XRF(1731),15096,DSDP068-0501-013-001/47-49,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.5
66315,"ETOUBLEAU,1983(127)",XRF(1731),15097,DSDP068-0501-013-002/112-114,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0
66316,"ETOUBLEAU,1983(127)",XRF(1731),15098,DSDP068-0501-014-001/10-25,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0
66317,"ETOUBLEAU,1983(127)",XRF(1731),15099,DSDP068-0501-014-001/59-62,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,1.4
66318,"ETOUBLEAU,1983(127)",XRF(1731),15100,DSDP068-0501-014-002/121-126,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,1.5
66320,"ETOUBLEAU,1983(127)",XRF(1731),15101,DSDP068-0501-014-003/135-138,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,1.5
66322,"ETOUBLEAU,1983(127)",XRF(1731),15102,DSDP068-0501-015-001/135-138,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.8
66324,"ETOUBLEAU,1983(127)",XRF(1731),15103,DSDP068-0501-015-004/18-19,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.9
66326,"ETOUBLEAU,1983(127)",XRF(1731),15104,DSDP068-0501-016-001/118-120,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,1.8
66327,"ETOUBLEAU,1983(127)",XRF(1731),15104,DSDP068-0501-016-001/118-120,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.7
66328,"ETOUBLEAU,1983(127)",XRF(1731),15105,DSDP068-0501-017-001/86-89,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.9
66330,"ETOUBLEAU,1983(127)",XRF(1731),15106,DSDP068-0501-018-001/119-124,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,1.1
66332,"ETOUBLEAU,1983(127)",XRF(1731),15107,DSDP068-0501-018-002/34-37,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,3.9
66334,"ETOUBLEAU,1983(127)",XRF(1731),15108,DSDP068-0501-018-002/89-93,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,7.1
66336,"ETOUBLEAU,1983(127)",XRF(1731),15109,DSDP068-0501-018-002/100-103,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.4
66338,"ETOUBLEAU,1983(127)",XRF(1731),15110,DSDP068-0501-019-001/68-71,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.6
66339,"ETOUBLEAU,1983(127)",XRF(1731),15111,DSDP068-0501-019-002/124-127,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,3.5
66341,"ETOUBLEAU,1983(127)",XRF(1731),15112,DSDP068-0501-020-002/137-141,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2
66343,"ETOUBLEAU,1983(127)",XRF(1731),15113,DSDP068-0501-020-003/81-84,1.2272,-83.7343,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,6.2
66344,"ETOUBLEAU,1983(127)",XRF(1731),15114,DSDP069-0504A-006-001/64-67,1.2268,-83.7325,1.00E-04,-3458,-3458,OLD_OCEANIC_CRUST,,WR,1.5
66346,"ETOUBLEAU,1983(127)",XRF(1731),15115,DSDP069-0504A-006-002/96-98,1.2268,-83.7325,1.00E-04,-3458,-3458,OLD_OCEANIC_CRUST,,WR,4.6
66348,"ETOUBLEAU,1983(127)",XRF(1731),15116,DSDP069-0504A-006-003/63-65,1.2268,-83.7325,1.00E-04,-3458,-3458,OLD_OCEANIC_CRUST,,WR,0
66350,"ETOUBLEAU,1983(127)",XRF(1731),15117,DSDP069-0504A-007-001/75-77,1.2268,-83.7325,1.00E-04,-3458,-3458,OLD_OCEANIC_CRUST,,WR,1.1
66352,"ETOUBLEAU,1983(127)",XRF(1731),15118,DSDP069-0504A-007-002/51-53,1.2268,-83.7325,1.00E-04,-3458,-3458,OLD_OCEANIC_CRUST,,WR,0.7
66354,"ETOUBLEAU,1983(127)",XRF(1731),15119,DSDP069-0504B-002-001/107-110,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1.3
66355,"ETOUBLEAU,1983(127)",XRF(1731),15120,DSDP069-0504B-003-001/102-105,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,6.2
66356,"ETOUBLEAU,1983(127)",XRF(1731),15121,DSDP069-0504B-004-001/32-38,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,3.3
66357,"ETOUBLEAU,1983(127)",XRF(1731),15122,DSDP069-0504B-004-002/52-58,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.3
66359,"ETOUBLEAU,1983(127)",XRF(1731),15123,DSDP069-0504B-004-003/27-30,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.5
66361,"ETOUBLEAU,1983(127)",XRF(1731),15124,DSDP069-0504B-004-004/83-87,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,3
66362,"ETOUBLEAU,1983(127)",XRF(1731),15125,DSDP069-0504B-004-005/36-41,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1
66363,"ETOUBLEAU,1983(127)",XRF(1731),15126,DSDP069-0504B-005-001/86-92,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1.9
66364,"ETOUBLEAU,1983(127)",XRF(1731),15127,DSDP069-0504B-005-002/110-115,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1.6
66365,"ETOUBLEAU,1983(127)",XRF(1731),15128,DSDP069-0504B-006-001/79-80,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1.5
66367,"ETOUBLEAU,1983(127)",XRF(1731),15129,DSDP069-0504B-006-001/88-90,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1.9
66369,"ETOUBLEAU,1983(127)",XRF(1731),15130,DSDP069-0504B-006-002/98-105,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,4.2
66370,"ETOUBLEAU,1983(127)",XRF(1731),15131,DSDP069-0504B-007-001/91-93,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1
66371,"ETOUBLEAU,1983(127)",XRF(1731),15132,DSDP069-0504B-007-002/91-96,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1.6
66372,"ETOUBLEAU,1983(127)",XRF(1731),15133,DSDP069-0504B-007-003/116-120,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.1
66374,"ETOUBLEAU,1983(127)",XRF(1731),15134,DSDP069-0504B-007-004/64-69,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1.7
66375,"ETOUBLEAU,1983(127)",XRF(1731),15135,DSDP069-0504B-007-005/71-74,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.4
66376,"ETOUBLEAU,1983(127)",XRF(1731),15136,DSDP069-0504B-008-001/109-115,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,3.5
66377,"ETOUBLEAU,1983(127)",XRF(1731),15137,DSDP069-0504B-008-002/125-131,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0
66378,"ETOUBLEAU,1983(127)",XRF(1731),15138,DSDP069-0504B-008-003/113-116,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,2.5
66379,"ETOUBLEAU,1983(127)",XRF(1731),15139,DSDP069-0504B-008-004/120-124,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.5
66380,"ETOUBLEAU,1983(127)",XRF(1731),15140,DSDP069-0504B-009-001/54-59,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.3
66382,"ETOUBLEAU,1983(127)",XRF(1731),15141,DSDP069-0504B-009-002/63-68,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,4.1
66384,"ETOUBLEAU,1983(127)",XRF(1731),15142,DSDP069-0504B-010-001/53-58,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,3.3
66385,"ETOUBLEAU,1983(127)",XRF(1731),15143,DSDP069-0504B-010-002/113-118,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,4.2
66386,"ETOUBLEAU,1983(127)",XRF(1731),15144,DSDP069-0504B-011-001/16-21,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,3.9
66387,"ETOUBLEAU,1983(127)",XRF(1731),15145,DSDP069-0504B-011-002/86-95,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,3.6
66388,"ETOUBLEAU,1983(127)",XRF(1731),15146,DSDP069-0504B-011-003/74-83,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1.3
66390,"ETOUBLEAU,1983(127)",XRF(1731),15147,DSDP069-0504B-012-002/123-127,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,2.6
66392,"ETOUBLEAU,1983(127)",XRF(1731),15148,DSDP069-0504B-013-001/135-140,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,7.3
66394,"ETOUBLEAU,1983(127)",XRF(1731),15149,DSDP069-0504B-013-002/113-119,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,2.7
66395,"ETOUBLEAU,1983(127)",XRF(1731),15151,DSDP069-0504B-013-003/87-89,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,4.4
66396,"ETOUBLEAU,1983(127)",XRF(1731),15152,DSDP069-0504B-013-004/44-49,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,1.1
66397,"ETOUBLEAU,1983(127)",XRF(1731),15153,DSDP069-0504B-014-002/34-40,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,3.3
66398,"ETOUBLEAU,1983(127)",XRF(1731),15154,DSDP069-0504B-015-001/125-129,1.2272,-83.7302,1.00E-04,-3460,-3460,OLD_OCEANIC_CRUST,,WR,2.1
