ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Ta
41230,"DOSSO,1993(51)",NAA(1019),8564,DSDP045-0395A-054-001/48,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.227
41240,"DOSSO,1993(51)",NAA(1019),8566,DSDP045-0395A-063-001/108,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.1
41245,"DOSSO,1993(51)",NAA(1019),8570,DSDP045-0395A-067-002/54,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.255
41251,"DOSSO,1993(51)",NAA(1019),542,CHRRI88-030-101,21.817,-45.217,1.00E-03,-3072,-3072,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.101
41256,"DOSSO,1993(51)",NAA(1019),543,CHRRI88-030-101G,21.817,-45.217,1.00E-03,-3072,-3072,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.107
41260,"DOSSO,1993(51)",NAA(1019),544,CHRRI88-030-201,21.817,-45.217,0.001,-3072,-3072,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.082
41265,"DOSSO,1993(51)",NAA(1019),541,CHRRI88-029-101,21.65,-45.25,1.00E-02,-3060,-3060,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.117
41278,"DOSSO,1993(51)",NAA(1019),538,CHRRI88-028-101,20.233,-45.65,1.00E-03,-3900,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.15
41281,"DOSSO,1993(51)",NAA(1019),539,CHRRI88-028-102,20.233,-45.65,1.00E-03,-3900,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.151
41285,"DOSSO,1993(51)",NAA(1019),540,CHRRI88-028-103,20.233,-45.65,0.001,-3900,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.125
41292,"DOSSO,1993(51)",NAA(1019),535,CHRRI88-027-101,20,-45.7,0.1,-4420,-4420,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.105
41299,"DOSSO,1993(51)",NAA(1019),536,CHRRI88-027-102,20,-45.7,0.1,-4420,-4420,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.313
41304,"DOSSO,1993(51)",NAA(1019),537,CHRRI88-027-103,20,-45.7,1.00E-01,-4420,-4420,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.108
41309,"DOSSO,1993(51)",NAA(1019),532,CHRRI88-026-101,19.583,-45.95,1.00E-03,-3340,-3340,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.077
41315,"DOSSO,1993(51)",NAA(1019),533,CHRRI88-026-102,19.583,-45.95,1.00E-03,-3340,-3340,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.092
41319,"DOSSO,1993(51)",NAA(1019),534,CHRRI88-026-201,19.583,-45.95,1.00E-03,-3340,-3340,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.078
41324,"DOSSO,1993(51)",NAA(1019),530,CHRRI88-025-101,19.45,-45.967,1.00E-03,-3400,-3400,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.082
41330,"DOSSO,1993(51)",NAA(1019),531,CHRRI88-025-201,19.45,-45.967,1.00E-03,-3400,-3400,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.118
41334,"DOSSO,1993(51)",NAA(1019),528,CHRRI88-024-101,19.383,-45.983,1.00E-03,-3540,-3540,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.168
41341,"DOSSO,1993(51)",NAA(1019),529,CHRRI88-024-102,19.383,-45.983,1.00E-03,-3540,-3540,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.166
41343,"DOSSO,1993(51)",NAA(1019),526,CHRRI88-023-101,19.233,-46.017,1.00E-03,-3680,-3680,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.144
41348,"DOSSO,1993(51)",NAA(1019),527,CHRRI88-023-102,19.233,-46.017,1.00E-03,-3680,-3680,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.15
41355,"DOSSO,1993(51)",NAA(1019),524,CHRRI88-022-101,19.117,-46.017,1.00E-03,-3700,-3700,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.083
41360,"DOSSO,1993(51)",NAA(1019),525,CHRRI88-022-201,19.117,-46.017,1.00E-03,-3700,-3700,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.056
41369,"DOSSO,1993(51)",NAA(1019),521,CHRRI88-021-101,18.817,-46.267,1.00E-03,-3740,-3740,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.118
41374,"DOSSO,1993(51)",NAA(1019),522,CHRRI88-021-102,18.817,-46.267,1.00E-03,-3740,-3740,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.151
41379,"DOSSO,1993(51)",NAA(1019),523,CHRRI88-021-201,18.817,-46.267,1.00E-03,-3740,-3740,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.084
41384,"DOSSO,1993(51)",NAA(1019),518,CHRRI88-020-101-A,18.66,-46.283,1.00E-03,-3920,-3920,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.139
41389,"DOSSO,1993(51)",NAA(1019),519,CHRRI88-020-101-B,18.66,-46.283,1.00E-03,-3920,-3920,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.13
41394,"DOSSO,1993(51)",NAA(1019),520,CHRRI88-020-201,18.66,-46.283,1.00E-03,-3920,-3920,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.133
41400,"DOSSO,1993(51)",NAA(1019),515,CHRRI88-018-102,18.258,-46.667,1.00E-03,-3550,-3550,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.129
41405,"DOSSO,1993(51)",NAA(1019),516,CHRRI88-018-103,18.258,-46.667,1.00E-03,-3550,-3550,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.12
41412,"DOSSO,1993(51)",NAA(1019),517,CHRRI88-018-104,18.258,-46.667,1.00E-03,-3550,-3550,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.135
41420,"DOSSO,1993(51)",NAA(1019),513,CHRRI88-016-101,17.46,-46.433,1.00E-03,-3800,-3800,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.13
41426,"DOSSO,1993(51)",NAA(1019),514,CHRRI88-016-201,17.46,-46.433,1.00E-03,-3800,-3800,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.146
41431,"DOSSO,1993(51)",NAA(1019),511,CHRRI88-015-201,17.305,-46.433,1.00E-03,-3680,-3680,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.124
41436,"DOSSO,1993(51)",NAA(1019),512,CHRRI88-015-301,17.305,-46.433,1.00E-03,-3680,-3680,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.092
41441,"DOSSO,1993(51)",NAA(1019),508,CHRRI88-014-103,17.133,-46.45,1.00E-03,-3760,-3760,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.044
41449,"DOSSO,1993(51)",NAA(1019),509,CHRRI88-014-104-A,17.133,-46.45,1.00E-03,-3760,-3760,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.039
41455,"DOSSO,1993(51)",NAA(1019),510,CHRRI88-014-104-B,17.133,-46.45,1.00E-03,-3760,-3760,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.039
41479,"DOSSO,1993(51)",NAA(1019),506,CHRRI88-012-101,16.633,-46.483,1.00E-03,-3900,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.679
41486,"DOSSO,1993(51)",NAA(1019),507,CHRRI88-012-103,16.633,-46.483,1.00E-03,-3900,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.684
41493,"DOSSO,1993(51)",NAA(1019),504,CHRRI88-011-102,15.983,-48.117,1.00E-03,-4740,-4740,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,0.253
41498,"DOSSO,1993(51)",NAA(1019),505,CHRRI88-011-103,15.983,-48.117,1.00E-03,-4740,-4740,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,0.261
41503,"DOSSO,1993(51)",NAA(1019),500,CHRRI88-010-101,16.157,-46.657,1.00E-03,-3650,-3650,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.488
41508,"DOSSO,1993(51)",NAA(1019),501,CHRRI88-010-102,16.157,-46.657,1.00E-03,-3650,-3650,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.496
41515,"DOSSO,1993(51)",NAA(1019),502,CHRRI88-010-103,16.157,-46.657,1.00E-03,-3650,-3650,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.622
41520,"DOSSO,1993(51)",NAA(1019),503,CHRRI88-010-104,16.157,-46.657,1.00E-03,-3650,-3650,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.622
41533,"DOSSO,1993(51)",NAA(1019),495,CHRRI88-009-102,15.74,-46.593,1.00E-03,-3600,-3600,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.575
41538,"DOSSO,1993(51)",NAA(1019),496,CHRRI88-009-201,15.74,-46.593,1.00E-03,-3600,-3600,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.525
41542,"DOSSO,1993(51)",NAA(1019),497,CHRRI88-009-202,15.74,-46.593,1.00E-03,-3600,-3600,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.53
41547,"DOSSO,1993(51)",NAA(1019),498,CHRRI88-009-203,15.74,-46.593,1.00E-03,-3600,-3600,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.538
41555,"DOSSO,1993(51)",NAA(1019),499,CHRRI88-009-301,15.74,-46.593,1.00E-03,-3600,-3600,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.572
41562,"DOSSO,1993(51)",NAA(1019),87,ABP0016-071-013,15.0827,-44.9707,1.00E-04,-2629,-3205,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,0.481
41591,"DOSSO,1993(51)",NAA(1019),485,CHRRI88-003-101,14.892,-48.777,1.00E-03,-1350,-1350,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,2.11
41602,"DOSSO,1993(51)",NAA(1019),486,CHRRI88-005-101,14.883,-47.05,1.00E-03,-3470,-3470,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,0.939
41607,"DOSSO,1993(51)",NAA(1019),487,CHRRI88-005-103,14.883,-47.05,1.00E-03,-3470,-3470,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,0.666
41624,"DOSSO,1993(51)",NAA(1019),490,CHRRI88-007-101,14.678,-45.515,1.00E-03,-2490,-2490,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,1.396
41629,"DOSSO,1993(51)",NAA(1019),491,CHRRI88-007-102,14.678,-45.515,1.00E-03,-2490,-2490,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,1.374
41634,"DOSSO,1993(51)",NAA(1019),492,CHRRI88-007-103,14.678,-45.515,1.00E-03,-2490,-2490,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,1.321
41639,"DOSSO,1993(51)",NAA(1019),493,CHRRI88-007-107,14.678,-45.515,1.00E-03,-2490,-2490,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,1.235
41655,"DOSSO,1993(51)",NAA(1019),488,CHRRI88-006-101,14.27,-45.903,1.00E-03,-3190,-3190,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,1.722
41662,"DOSSO,1993(51)",NAA(1019),489,CHRRI88-006-102,14.27,-45.903,1.00E-03,-3190,-3190,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,3.101
41690,"DOSSO,1993(51)",NAA(1019),749,NADVE89-008-003,10.7168,-40.9287,1.00E-04,-5122,-5122,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,0.201
41696,"DOSSO,1993(51)",NAA(1019),750,NADVE89-016-002,10.7067,-40.885,1.00E-04,-5065,-5065,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,0.136
41702,"DOSSO,1993(51)",NAA(1019),748,NADVE89-006-003,10.6705,-40.9559,1.00E-04,-3456,-3456,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,0.137
41708,"DOSSO,1993(51)",NAA(1019),747,NADVE89-003-002,10.6645,-42.7302,1.00E-04,-3473,-3473,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,0.149
41721,"JORON,1980(21)",INAA(1026),8661,DSDP051-0417A-024-001/99-100,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.13
41726,"JORON,1980(21)",INAA(1026),8665,DSDP051-0417A-026-005/28-30,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.13
41728,"JORON,1980(21)",INAA(1026),8666,DSDP051-0417A-027-001/118-120,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.12
41730,"JORON,1980(21)",INAA(1026),8667,DSDP051-0417A-029-001/72-74,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.12
41732,"JORON,1980(21)",INAA(1026),8668,DSDP051-0417A-029-003/4-6,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.11
41734,"JORON,1980(21)",INAA(1026),8669,DSDP051-0417A-029-006/30-32,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.11
41736,"JORON,1980(21)",INAA(1026),8670,DSDP051-0417A-030-003/92-95,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.11
41738,"JORON,1980(21)",INAA(1026),8671,DSDP051-0417A-031-001/8-10,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.13
41740,"JORON,1980(21)",INAA(1026),8672,DSDP051-0417A-032-003/105-108,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.13
41742,"JORON,1980(21)",INAA(1026),8673,DSDP051-0417A-033-005/90-93,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.12
41744,"JORON,1980(21)",INAA(1026),8674,DSDP051-0417A-034-001/28-31,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.11
41746,"JORON,1980(21)",INAA(1026),8675,DSDP051-0417A-034-003/10-13,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.12
41748,"JORON,1980(21)",INAA(1026),8676,DSDP051-0417A-035-001/125-128,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.12
41750,"JORON,1980(21)",INAA(1026),8677,DSDP051-0417A-035-004/100-103,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.12
41752,"JORON,1980(21)",INAA(1026),8678,DSDP051-0417A-035-004/111-113,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.12
41754,"JORON,1980(21)",INAA(1026),8679,DSDP051-0417A-036-003/63-65,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.11
41756,"JORON,1980(21)",INAA(1026),8680,DSDP051-0417A-037-001/31-34,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.11
41758,"JORON,1980(21)",INAA(1026),8681,DSDP051-0417A-038-003/46-49,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.1
41760,"JORON,1980(21)",INAA(1026),8682,DSDP051-0417A-038-007/35-38,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.12
41762,"JORON,1980(21)",INAA(1026),8683,DSDP051-0417A-039-001/37-40,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.13
41765,"JORON,1980(21)",INAA(1026),8685,DSDP051-0417A-040-003/17-19,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.12
41767,"JORON,1980(21)",INAA(1026),8686,DSDP051-0417A-041-001/103-105,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.11
41770,"JORON,1980(21)",INAA(1026),8688,DSDP051-0417A-042-002/20-22,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.12
41772,"JORON,1980(21)",INAA(1026),8689,DSDP051-0417A-043-005/22-25,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.11
41774,"JORON,1980(21)",INAA(1026),8690,DSDP051-0417A-044-001/12-15,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.1
41778,"JORON,1980(21)",INAA(1026),8692,DSDP051-0417A-046-001/56-59,25.1105,-68.0413,1.00E-04,-5468,-5468,OLD_OCEANIC_CRUST,,WR,0.11
41780,"JORON,1980(21)",INAA(1026),8693,DSDP051-0417D-021-004/56-58,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.15
41784,"JORON,1980(21)",INAA(1026),8696,DSDP051-0417D-022-005/57-60,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41786,"JORON,1980(21)",INAA(1026),8697,DSDP051-0417D-026-002/9-12,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41788,"JORON,1980(21)",INAA(1026),8698,DSDP051-0417D-026-004/75-77,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41790,"JORON,1980(21)",INAA(1026),8699,DSDP051-0417D-027-003/43-45,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.12
41794,"JORON,1980(21)",INAA(1026),8701,DSDP051-0417D-028-002/37-39,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41796,"JORON,1980(21)",INAA(1026),8702,DSDP051-0417D-028-003/66-68,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41798,"JORON,1980(21)",INAA(1026),8703,DSDP051-0417D-028-004/102-104,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.1
41801,"JORON,1980(21)",INAA(1026),8705,DSDP051-0417D-029-003/57-60,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.1
41803,"JORON,1980(21)",INAA(1026),8706,DSDP051-0417D-030-004/57-60,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41805,"JORON,1980(21)",INAA(1026),8707,DSDP051-0417D-030-008/70-73,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.12
41807,"JORON,1980(21)",INAA(1026),8708,DSDP051-0417D-031-001/29-31,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41809,"JORON,1980(21)",INAA(1026),8709,DSDP051-0417D-031-004/27-29,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41811,"JORON,1980(21)",INAA(1026),8710,DSDP051-0417D-032-001/96-98,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41813,"JORON,1980(21)",INAA(1026),8711,DSDP051-0417D-032-006/60-62,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.12
41815,"JORON,1980(21)",INAA(1026),8712,DSDP051-0417D-033-003/128-131,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41817,"JORON,1980(21)",INAA(1026),8713,DSDP051-0417D-034-003/37-40,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41819,"JORON,1980(21)",INAA(1026),8714,DSDP051-0417D-034-005/83-86,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41823,"JORON,1980(21)",INAA(1026),8716,DSDP051-0417D-036-003/130-132,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41829,"JORON,1980(21)",INAA(1026),8720,DSDP051-0417D-040-001/114-117,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.1
41831,"JORON,1980(21)",INAA(1026),8721,DSDP051-0417D-041-003/102-105,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.13
41834,"JORON,1980(21)",INAA(1026),8723,DSDP051-0417D-042-003/121-127,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.09
41836,"JORON,1980(21)",INAA(1026),8724,DSDP051-0417D-043-001/78-81,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41838,"JORON,1980(21)",INAA(1026),8725,DSDP051-0417D-043-002/4-6,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.12
41843,"JORON,1980(21)",INAA(1026),8728,DSDP051-0417D-043-006/13-15,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.11
41845,"JORON,1980(21)",INAA(1026),8729,DSDP051-0417D-044-001/28-31,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.13
41847,"JORON,1980(21)",INAA(1026),8730,DSDP051-0417D-045-001/35-41,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.12
41858,"JORON,1980(21)",INAA(1026),8740,DSDP052-0417D-053-001/110-112,25.035,-68.0573,1.00E-03,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.11
41865,"JORON,1980(21)",INAA(1026),8746,DSDP052-0417D-058-004/139-141,25.035,-68.0573,1.00E-03,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.1
41878,"JORON,1980(21)",INAA(1026),8759,DSDP052-0417D-067-007/35-37,25.035,-68.0573,1.00E-03,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.12
41881,"JORON,1980(21)",INAA(1026),8761,DSDP052-0417D-068-003/92-94,25.035,-68.0573,1.00E-03,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.14
41885,"JORON,1980(21)",INAA(1026),8764,DSDP052-0418A-015-003/36-38,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.1
41887,"JORON,1980(21)",INAA(1026),8765,DSDP052-0418A-016-001/13-15,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.12
41889,"JORON,1980(21)",INAA(1026),8766,DSDP052-0418A-016-001/118-120,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.07
41891,"JORON,1980(21)",INAA(1026),8767,DSDP052-0418A-017-002/72-74,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.11
41893,"JORON,1980(21)",INAA(1026),8768,DSDP052-0418A-017-004/139-141,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.1
41895,"JORON,1980(21)",INAA(1026),8769,DSDP052-0418A-018-004/48-50,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.11
41897,"JORON,1980(21)",INAA(1026),8770,DSDP052-0418A-018-005/94-96,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.14
41899,"JORON,1980(21)",INAA(1026),8771,DSDP052-0418A-019-004/102-105,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.1
41901,"JORON,1980(21)",INAA(1026),8772,DSDP052-0418A-020-007/62-64,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.11
41903,"JORON,1980(21)",INAA(1026),8773,DSDP052-0418A-022-002/33-35,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.11
41907,"JORON,1980(21)",INAA(1026),8775,DSDP052-0418A-024-001/76-79,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.12
41909,"JORON,1980(21)",INAA(1026),8777,DSDP052-0418A-025-001/66-68,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.13
41911,"JORON,1980(21)",INAA(1026),8778,DSDP052-0418A-025-002/87-89,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.13
41913,"JORON,1980(21)",INAA(1026),8779,DSDP052-0418A-026-002/14-17,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.11
41915,"JORON,1980(21)",INAA(1026),8780,DSDP052-0418A-026-004/111-114,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.07
41918,"JORON,1980(21)",INAA(1026),8782,DSDP052-0418A-029-001/35-37,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.14
41920,"JORON,1980(21)",INAA(1026),8783,DSDP052-0418A-030-001/127-129,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.07
41923,"JORON,1980(21)",INAA(1026),8788,DSDP052-0418A-034-001/76-78,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.07
41926,"JORON,1980(21)",INAA(1026),8790,DSDP052-0418A-038-004/34-36,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.09
41928,"JORON,1980(21)",INAA(1026),8791,DSDP052-0418A-039-001/119-121,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.09
41930,"JORON,1980(21)",INAA(1026),8792,DSDP052-0418A-041-001/40-42,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.08
41932,"JORON,1980(21)",INAA(1026),8793,DSDP052-0418A-042-004/89-91,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.05
41935,"JORON,1980(21)",INAA(1026),8795,DSDP052-0418A-045-003/82-85,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.07
