ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,U
74734,"BOUGAULT,1985(936)",INAA(2001),17366,DSDP082-0558-031-001/62-64,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.36
74736,"BOUGAULT,1985(936)",INAA(2001),17367,DSDP082-0558-031-002/128-130,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.25
74738,"BOUGAULT,1985(936)",INAA(2001),17368,DSDP082-0558-032-001/106-110,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.32
74740,"BOUGAULT,1985(936)",INAA(2001),17373,DSDP082-0558-032-003/63-67,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.2
74742,"BOUGAULT,1985(936)",INAA(2001),17376,DSDP082-0558-032-005/66-70,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.24
74744,"BOUGAULT,1985(936)",INAA(2001),17377,DSDP082-0558-033-001/77-80,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.15
74746,"BOUGAULT,1985(936)",INAA(2001),17378,DSDP082-0558-033-003/144-147,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.28
74748,"BOUGAULT,1985(936)",INAA(2001),17381,DSDP082-0558-034-001/34-38,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.27
74750,"BOUGAULT,1985(936)",INAA(2001),17382,DSDP082-0558-035-001/128-131,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.16
74752,"BOUGAULT,1985(936)",INAA(2001),17387,DSDP082-0558-035-002/97-102,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.19
74754,"BOUGAULT,1985(936)",INAA(2001),17388,DSDP082-0558-035-003/100-103,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.2
74756,"BOUGAULT,1985(936)",INAA(2001),17389,DSDP082-0558-036-001/62-65,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.22
74758,"BOUGAULT,1985(936)",INAA(2001),17390,DSDP082-0558-036-002/107-110,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.24
74760,"BOUGAULT,1985(936)",INAA(2001),17393,DSDP082-0558-037-001/137-141,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.12
74762,"BOUGAULT,1985(936)",INAA(2001),17394,DSDP082-0558-038-001/126-130,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.11
74764,"BOUGAULT,1985(936)",INAA(2001),17396,DSDP082-0558-038-002/84-88,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.19
74766,"BOUGAULT,1985(936)",INAA(2001),17398,DSDP082-0558-039-001/83-87,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.15
74768,"BOUGAULT,1985(936)",INAA(2001),17400,DSDP082-0558-039-002/35-38,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.1
74770,"BOUGAULT,1985(936)",INAA(2001),17402,DSDP082-0558-039-004/131-135,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.14
74772,"BOUGAULT,1985(936)",INAA(2001),17403,DSDP082-0558-041-002/143-146,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.05
74774,"BOUGAULT,1985(936)",INAA(2001),17404,DSDP082-0559-001-001/120-123,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.3
74776,"BOUGAULT,1985(936)",INAA(2001),17405,DSDP082-0559-001-002/36-39,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.82
74778,"BOUGAULT,1985(936)",INAA(2001),17406,DSDP082-0559-001-002/56-59,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.18
74780,"BOUGAULT,1985(936)",INAA(2001),17407,DSDP082-0559-001-003/0-3,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.72
74782,"BOUGAULT,1985(936)",INAA(2001),17410,DSDP082-0559-001-003/44-47,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.57
74784,"BOUGAULT,1985(936)",INAA(2001),17411,DSDP082-0559-001-003/76-79,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.41
74786,"BOUGAULT,1985(936)",INAA(2001),17408,DSDP082-0559-001-003/129-132,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.51
74788,"BOUGAULT,1985(936)",INAA(2001),17409,DSDP082-0559-001-003/148-150,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.27
74790,"BOUGAULT,1985(936)",INAA(2001),17412,DSDP082-0559-001-004/20-22,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.37
74792,"BOUGAULT,1985(936)",INAA(2001),17414,DSDP082-0559-002-001/1-3,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.22
74794,"BOUGAULT,1985(936)",INAA(2001),17416,DSDP082-0559-002-002/24-28,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.22
74796,"BOUGAULT,1985(936)",INAA(2001),17417,DSDP082-0559-002-003/75-79,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.24
74798,"BOUGAULT,1985(936)",INAA(2001),17418,DSDP082-0559-003-001/13-14,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.32
74800,"BOUGAULT,1985(936)",INAA(2001),17420,DSDP082-0559-004-001/125-129,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.28
74802,"BOUGAULT,1985(936)",INAA(2001),17421,DSDP082-0559-004-002/92-96,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.34
74804,"BOUGAULT,1985(936)",INAA(2001),17423,DSDP082-0559-005-001/45-48,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.31
74806,"BOUGAULT,1985(936)",INAA(2001),17424,DSDP082-0559-005-002/35-39,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.54
74809,"BOUGAULT,1985(936)",INAA(2001),17425,DSDP082-0559-005-003/25-29,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.43
74811,"BOUGAULT,1985(936)",INAA(2001),17426,DSDP082-0559-006-002/25-29,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.27
74813,"BOUGAULT,1985(936)",INAA(2001),17427,DSDP082-0559-006-003/27-31,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.28
74815,"BOUGAULT,1985(936)",INAA(2001),17428,DSDP082-0559-007-001/137-140,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.35
74817,"BOUGAULT,1985(936)",INAA(2001),17430,DSDP082-0559-007-002/143-146,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.32
74819,"BOUGAULT,1985(936)",INAA(2001),17431,DSDP082-0559-007-003/110-113,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.32
74821,"BOUGAULT,1985(936)",INAA(2001),17433,DSDP082-0559-008-001/48-51,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.3
74823,"BOUGAULT,1985(936)",INAA(2001),17434,DSDP082-0559-008-003/19-21,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.32
74825,"BOUGAULT,1985(936)",INAA(2001),17413,DSDP082-0559-H1-CC/2-4,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.27
74827,"BOUGAULT,1985(936)",INAA(2001),17435,DSDP082-0560-002-001/93-96,34.7222,-38.8427,1.00E-04,-3443,-3443,OLD_OCEANIC_CRUST,,WR,0.08
74829,"BOUGAULT,1985(936)",INAA(2001),17154,DSDP082-0561-001-001/28-31,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.4
74831,"BOUGAULT,1985(936)",INAA(2001),17436,DSDP082-0561-001-001/128-131,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.12
74833,"BOUGAULT,1985(936)",INAA(2001),17437,DSDP082-0561-001-002/17-20,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.11
74835,"BOUGAULT,1985(936)",INAA(2001),17440,DSDP082-0561-002-001/52-55,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.06
74837,"BOUGAULT,1985(936)",INAA(2001),17442,DSDP082-0561-002-002/122-126,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.06
74839,"BOUGAULT,1985(936)",INAA(2001),17446,DSDP082-0561-002-003/71-73,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.06
74842,"BOUGAULT,1985(936)",INAA(2001),17439,DSDP082-0561-H1-CC/10-14,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.36
74844,"BOUGAULT,1985(936)",INAA(2001),17450,DSDP082-0562-001-001/104-107,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.04
74852,"BOUGAULT,1985(936)",INAA(2001),17456,DSDP082-0562-002-002/54-59,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.07
74858,"BOUGAULT,1985(936)",INAA(2001),17460,DSDP082-0562-002-005/73-76,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.05
74860,"BOUGAULT,1985(936)",INAA(2001),17461,DSDP082-0562-003-001/85-88,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.04
74864,"BOUGAULT,1985(936)",INAA(2001),17463,DSDP082-0562-003-004/120-123,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.07
74866,"BOUGAULT,1985(936)",INAA(2001),17464,DSDP082-0562-004-001/9-12,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.1
74868,"BOUGAULT,1985(936)",INAA(2001),17465,DSDP082-0562-004-002/0-3,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.04
74870,"BOUGAULT,1985(936)",INAA(2001),17466,DSDP082-0562-004-003/83-85,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.22
74872,"BOUGAULT,1985(936)",INAA(2001),17467,DSDP082-0562-004-004/100-103,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.05
74874,"BOUGAULT,1985(936)",INAA(2001),17469,DSDP082-0562-005-002/76-79,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.06
74876,"BOUGAULT,1985(936)",INAA(2001),17470,DSDP082-0562-005-003/104-107,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.07
74878,"BOUGAULT,1985(936)",INAA(2001),17473,DSDP082-0562-005-005/75-79,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.09
74882,"BOUGAULT,1985(936)",INAA(2001),17475,DSDP082-0562-006-004/74-78,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.07
74884,"BOUGAULT,1985(936)",INAA(2001),17476,DSDP082-0562-007-001/29-33,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.04
74888,"BOUGAULT,1985(936)",INAA(2001),17479,DSDP082-0562-008-001/95-98,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.06
74890,"BOUGAULT,1985(936)",INAA(2001),17480,DSDP082-0562-008-002/26-29,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.1
74892,"BOUGAULT,1985(936)",INAA(2001),17481,DSDP082-0562-009-001/140-142,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.07
74896,"BOUGAULT,1985(936)",INAA(2001),17485,DSDP082-0563-023-001/22-25,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,0.1
74904,"BOUGAULT,1985(936)",INAA(2001),17494,DSDP082-0563-025-001/43-46,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,0.11
74908,"BOUGAULT,1985(936)",INAA(2001),17497,DSDP082-0563-025-002/71-74,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,0.05
74910,"BOUGAULT,1985(936)",INAA(2001),17498,DSDP082-0563-025-002/79-81,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,0.08
74914,"BOUGAULT,1985(936)",INAA(2001),17499,DSDP082-0564-001-001/108-111,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.08
74916,"BOUGAULT,1985(936)",INAA(2001),17500,DSDP082-0564-001-001/140-143,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.04
74918,"BOUGAULT,1985(936)",INAA(2001),17501,DSDP082-0564-001-002/74-78,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.12
74920,"BOUGAULT,1985(936)",INAA(2001),17502,DSDP082-0564-001-003/100-103,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.17
74922,"BOUGAULT,1985(936)",INAA(2001),17504,DSDP082-0564-002-001/53-55,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.13
74924,"BOUGAULT,1985(936)",INAA(2001),17505,DSDP082-0564-002-002/46-49,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.14
74928,"BOUGAULT,1985(936)",INAA(2001),17508,DSDP082-0564-003-001/25-28,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.07
74930,"BOUGAULT,1985(936)",INAA(2001),17510,DSDP082-0564-003-002/70-73,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.16
74932,"BOUGAULT,1985(936)",INAA(2001),17511,DSDP082-0564-003-003/138-141,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.07
74934,"BOUGAULT,1985(936)",INAA(2001),17513,DSDP082-0564-004-001/61-64,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.05
74936,"BOUGAULT,1985(936)",INAA(2001),17514,DSDP082-0564-004-002/102-106,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.09
74938,"BOUGAULT,1985(936)",INAA(2001),17516,DSDP082-0564-004-004/86-89,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.05
74942,"BOUGAULT,1985(936)",INAA(2001),17519,DSDP082-0564-005-002/96-100,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.15
74944,"BOUGAULT,1985(936)",INAA(2001),17520,DSDP082-0564-005-003/119-122,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.1
74946,"BOUGAULT,1985(936)",INAA(2001),17521,DSDP082-0564-006-001/33-36,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.11
74948,"BOUGAULT,1985(936)",INAA(2001),17522,DSDP082-0564-006-003/63-66,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.02
74950,"BOUGAULT,1985(936)",INAA(2001),17524,DSDP082-0564-006-004/44-47,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.07
74952,"BOUGAULT,1985(936)",INAA(2001),17525,DSDP082-0564-006-005/43-46,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.08
74954,"BOUGAULT,1985(936)",INAA(2001),17526,DSDP082-0564-007-002/20-23,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.11
74956,"BOUGAULT,1985(936)",INAA(2001),17528,DSDP082-0564-007-003/58-61,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.09
74958,"BOUGAULT,1985(936)",INAA(2001),17529,DSDP082-0564-008-002/0-3,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.13
74960,"BOUGAULT,1985(936)",INAA(2001),17530,DSDP082-0564-008-002/75-77,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.08
74962,"BOUGAULT,1985(936)",INAA(2001),17531,DSDP082-0564-009-001/43-45,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.14
74964,"BOUGAULT,1985(936)",INAA(2001),17533,DSDP082-0564-009-003/72-75,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.07
74966,"BOUGAULT,1985(936)",INAA(2001),17493,DSDP082-0563-024-004/38-41,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,0.07
74967,"BOUGAULT,1985(936)",NN(2002),17251,DSDP082-0558-027-003/46-48,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.2
74971,"BOUGAULT,1985(936)",NN(2002),17253,DSDP082-0558-029-002/6-8,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.4
74973,"BOUGAULT,1985(936)",NN(2002),17254,DSDP082-0558-034-001/113-115,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.4
74975,"BOUGAULT,1985(936)",NN(2002),17255,DSDP082-0558-036-003/44-46,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.4
74977,"BOUGAULT,1985(936)",NN(2002),17256,DSDP082-0559-001-001/134-136,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.4
74979,"BOUGAULT,1985(936)",NN(2002),17257,DSDP082-0559-001-004/40-42,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.4
74981,"BOUGAULT,1985(936)",NN(2002),17258,DSDP082-0559-006-002/17-20,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.4
74983,"BOUGAULT,1985(936)",NN(2002),17259,DSDP082-0559-007-001/143-146,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.4
74985,"BOUGAULT,1985(936)",NN(2002),17260,DSDP082-0559-007-003/15-17,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,0.4
74991,"BOUGAULT,1985(936)",NN(2002),17263,DSDP082-0562-007-002/7-10,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,0.3
75001,"BOUGAULT,1985(936)",NN(2002),17269,DSDP082-0564-007-002/136-138,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.3
75003,"BOUGAULT,1985(936)",NN(2002),17270,DSDP082-0564-009-001/72-74,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.3
75007,"BOUGAULT,1985(936)",NN(2002),17503,DSDP082-0564-H1-CC/8-11,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,0.2
75442,"SAUNDERS,1982(937)",INAA(2008),17535,DSDP064-0474A-039-004/65-67,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.16
75443,"SAUNDERS,1982(937)",INAA(2008),17539,DSDP064-0474A-041-006/8-10,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.18
75444,"SAUNDERS,1982(937)",INAA(2008),17542,DSDP064-0474A-042-004/61-63,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.06
75445,"SAUNDERS,1982(937)",INAA(2008),17544,DSDP064-0474A-043-003/49-51,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.11
75446,"SAUNDERS,1982(937)",INAA(2008),17545,DSDP064-0474A-044-001/100-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.18
75447,"SAUNDERS,1982(937)",INAA(2008),17546,DSDP064-0474A-044-002/63-65,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.17
75448,"SAUNDERS,1982(937)",INAA(2008),17555,DSDP064-0474A-045-005/40-42,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.12
75449,"SAUNDERS,1982(937)",INAA(2008),17557,DSDP064-0474A-046-001/110-112,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.13
75450,"SAUNDERS,1982(937)",INAA(2008),17559,DSDP064-0474A-046-002/26-29,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.13
75451,"SAUNDERS,1982(937)",INAA(2008),17564,DSDP064-0474A-047-002/46-48,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.05
75452,"SAUNDERS,1982(937)",INAA(2008),17566,DSDP064-0474A-047-004/140-143,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.05
75453,"SAUNDERS,1982(937)",INAA(2008),17567,DSDP064-0474A-048-001/101-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.18
75454,"SAUNDERS,1982(937)",INAA(2008),17572,DSDP064-0474A-049-003/133-136,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.19
75455,"SAUNDERS,1982(937)",INAA(2008),17575,DSDP064-0474A-050-004/1-4,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,0.14
75463,"SAUNDERS,1982(937)",INAA(2008),17577,DSDP064-0475B-003-001/2-5,23.056,-109.0595,1.00E-04,-2593,-2593,OLD_OCEANIC_CRUST,,WR,0.1
75464,"SAUNDERS,1982(937)",INAA(2008),17578,DSDP064-0475B-004-001/2-5,23.056,-109.0595,1.00E-04,-2593,-2593,OLD_OCEANIC_CRUST,,WR,0.21
75466,"SAUNDERS,1982(937)",INAA(2008),17579,DSDP064-0477-009-001/57-59,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,0.16
75467,"SAUNDERS,1982(937)",INAA(2008),17581,DSDP064-0477-012-001/49-52,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,0.08
75469,"SAUNDERS,1982(937)",INAA(2008),17585,DSDP064-0477-012-005/46-50,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,0.07
75470,"SAUNDERS,1982(937)",INAA(2008),17587,DSDP064-0477-013-002/146-150,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,0.09
75471,"SAUNDERS,1982(937)",INAA(2008),17589,DSDP064-0477A-001-001/35-39,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.15
75472,"SAUNDERS,1982(937)",INAA(2008),17588,DSDP064-0477A-001-001/145-147,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.12
75473,"SAUNDERS,1982(937)",INAA(2008),17592,DSDP064-0477A-002-002/0-2,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.07
75474,"SAUNDERS,1982(937)",INAA(2008),17593,DSDP064-0477A-002-002/64-68,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.09
75476,"SAUNDERS,1982(937)",INAA(2008),17599,DSDP064-0477A-003-001/35-37,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.11
75477,"SAUNDERS,1982(937)",INAA(2008),17601,DSDP064-0477A-003-002/17-19,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.13
75478,"SAUNDERS,1982(937)",INAA(2008),17603,DSDP064-0477A-003-004/116-118,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.07
75479,"SAUNDERS,1982(937)",INAA(2008),17604,DSDP064-0477A-003-005/106-108,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.08
75480,"SAUNDERS,1982(937)",INAA(2008),17605,DSDP064-0478-026-001/44-46,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,0.09
75481,"SAUNDERS,1982(937)",INAA(2008),17609,DSDP064-0478-041-004/81-83,27.0968,-111.5075,1.00E-04,-1889,-1889,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,0.07
