sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
KAIYO87-011-002,GL,48.95,1.85,15.66,,,9.79,0.13,7.83,11.55,2.86,0.17,0.15,-19.2847,173.4555,-2696 to -2755,BACK-ARC_BASIN;NORTH FIJI BASIN,KAIYO87-011,KAIYO87,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc, very occasional isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
KAIYO87-011-005,GL,48.8,1.84,15.6,,,9.95,0.19,7.91,11.38,3.01,0.13,0.15,-19.2847,173.4555,-2696 to -2755,BACK-ARC_BASIN;NORTH FIJI BASIN,KAIYO87-011,KAIYO87,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc, very occasional isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
KAIYO87-011-006,GL,48.68,1.82,15.27,,,9.93,0.2,8.01,11.32,2.94,0.14,0.15,-19.2847,173.4555,-2696 to -2755,BACK-ARC_BASIN;NORTH FIJI BASIN,KAIYO87-011,KAIYO87,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc, very occasional isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
KAIYO87-011-007,GL,48.91,1.85,15.3,,,10.19,0.24,7.92,11.32,2.95,0.12,0.13,-19.2847,173.4555,-2696 to -2755,BACK-ARC_BASIN;NORTH FIJI BASIN,KAIYO87-011,KAIYO87,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc, very occasional isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
KAIYO87-011-008,GL,48.92,1.82,15.52,,,10.01,0.19,7.98,11.37,2.89,0.13,0.14,-19.2847,173.4555,-2696 to -2755,BACK-ARC_BASIN;NORTH FIJI BASIN,KAIYO87-011,KAIYO87,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc, very occasional isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
KAIYO87-011-009,GL,49.29,1.85,15.46,,,10.01,0.2,8.09,11.27,2.93,0.15,0.14,-19.2847,173.4555,-2696 to -2755,BACK-ARC_BASIN;NORTH FIJI BASIN,KAIYO87-011,KAIYO87,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc, very occasional isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
KAIYO87-011-010,GL,49.04,1.81,15.48,,,9.99,0.18,8.19,11.34,2.98,0.13,0.15,-19.2847,173.4555,-2696 to -2755,BACK-ARC_BASIN;NORTH FIJI BASIN,KAIYO87-011,KAIYO87,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-DT-001,GL,50.01,1.591,14.33,,,10.1,0.2,7.69,12.15,2.68,0.1,0.1,-19.9933,173.375,-2700 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-DT,SEAPSO,deep tow,"basalt; basalt; , aphyric (<1% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-DT-002,GL,50.05,1.4,14.47,,,9.76,0.2,7.87,12.63,2.68,0.09,0.09,-19.9933,173.375,-2700 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-DT,SEAPSO,deep tow,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-DT-003,GL,50.31,1.44,14.56,,,10.01,0.17,7.87,12.54,2.56,0.09,0.09,-19.9933,173.375,-2700 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-DT,SEAPSO,deep tow,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-DT-004,GL,50.67,1.65,14.54,,,10.28,0.16,7.76,12.36,1.99,0.09,0.1,-19.9933,173.375,-2700 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-DT,SEAPSO,deep tow,"basalt; basalt; , aphyric (<1% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc, very occasional isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-DT-005,GL,50.72,1.31,14.56,,,9.89,0.17,7.84,12.52,2.4,0.1,0.09,-19.9933,173.375,-2700 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-DT,SEAPSO,deep tow,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-DT-007,GL,50.45,1.29,14.61,,,9.82,0.17,7.84,12.38,2.64,0.09,0.1,-19.9933,173.375,-2700 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-DT,SEAPSO,deep tow,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-DT-009,GL,50.25,1.28,14.65,,,9.77,0.17,7.89,12.52,2.55,0.09,0.09,-19.9933,173.375,-2700 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-DT,SEAPSO,deep tow,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-DT-010,GL,50.97,1.5,14.2,,,10.24,0.21,7.8,11.68,2.67,0.08,0,-19.9933,173.375,-2700 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-DT,SEAPSO,deep tow,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-001-001,GL,51,1.16,17.56,,,8.34,0.21,5.39,12.37,2.65,0.08,0.11,-19.9645,173.3743,-2770 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-001,SEAPSO,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-001-002,GL,50.14,1.75,15.02,,,9.82,0.19,7.4,11.45,2.7,0.29,0.24,-19.9645,173.3743,-2770 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-001,SEAPSO,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-001-003,GL,50.09,1.38,14.86,,,10.43,0.18,8.02,12.25,2.48,0.08,0.09,-19.9645,173.3743,-2770 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-001,SEAPSO,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-001-004,GL,50.08,1.57,14.4,,,11.44,0.18,7.35,11.95,2.58,0.09,0.1,-19.9645,173.3743,-2770 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-001,SEAPSO,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-001-005,GL,49.85,1.57,14.31,,,10.94,0.2,7.58,12.16,2.5,0.09,0.12,-19.9645,173.3743,-2770 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-001,SEAPSO,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-001-006,GL,50.6,1.45,14.95,,,10.17,0.18,7.98,11.95,2.47,0.09,0.11,-19.9645,173.3743,-2770 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-001,SEAPSO,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-001-007,GL,50.28,1.44,14.98,,,10.06,0.16,8.16,11.93,2.62,0.09,0.11,-19.9645,173.3743,-2770 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-001,SEAPSO,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-001-008,GL,50.25,1.42,15.06,,,10.06,0.17,7.96,12.05,2.55,0.08,0.11,-19.9645,173.3743,-2770 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-001,SEAPSO,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
CHRSPS3-001-009,GL,50.42,1.36,13.76,,,10.37,0.15,8.17,11.91,2.46,0.09,0,-19.9645,173.3743,-2770 to -2900,BACK-ARC_BASIN;NORTH FIJI BASIN,CHRSPS3-001,SEAPSO,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol (+/- cpx); mainly euhedral to skeletal mc of plag and ol, very few isolated pc",fresh,"Eissen,1991(523)",EMP(1125)
GEOTRAN-104,GL,49.87,1.32,14.86,,,9.03,0.2,8.14,12.75,2.76,0.06,0.08,-20.43,173.4,-2840,BACK-ARC_BASIN;NORTH FIJI BASIN,GEOTRAN-104,GEOTRANSIT,dredge,"basalt; basalt; , sub-aphyric (1-5% crystals); plag + ol + cpx",,"Eissen,1991(523)",EMP(1125)
KAK770317-003-101,GL,51.9,1.56,15.55,,,9.31,,6.79,11.32,3.01,0.24,0.19,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-060,GL,51.77,1.63,15.55,,,9.36,,6.74,11.04,3.07,0.25,0.16,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-080,GL,51.47,1.74,15.23,,,9.61,,6.4,10.56,3.27,0.26,0.17,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-102,GL,50.9,1.48,15.71,,,9.46,,6.42,10.58,3.38,0.36,0.18,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-100,GL,50.63,1.75,15.31,,,9.81,,6.25,10.52,3.35,0.31,0.2,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-011,GL,52.53,1.75,16.01,,,9.58,,5.16,9.14,3.73,0.41,0.21,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-070,GL,50.88,1.31,16.03,,,8.42,,6.65,10.68,2.96,0.28,0.16,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-079,GL,49.44,1.15,17.12,,,9.79,,7.49,11.01,2.84,0.25,0.12,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-002,GL,48.85,1.18,17.04,,,9.81,,8.1,10.72,2.98,0.2,0.15,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-073,GL,51.76,1.52,15.92,,,8.82,,6.39,10.55,3.27,0.26,0.16,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-010,GL,51.79,1.53,15.95,,,8.99,,6.35,10.6,3.25,0.33,0.18,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-003-038,GL,51.42,1.54,16.04,,,9.03,,6.17,10.48,3.33,0.36,0.17,17.39,144.72,-4000,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-003,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-007-002,GL,53.71,1.53,15.97,,,8.84,,5.36,9.83,3.2,0.23,0.18,17.68,144.72,-3700,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-007,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-013-000,GL,51.04,1.06,17.15,,,7.59,,7.54,11.84,2.7,0.17,0.12,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-013-030,GL,51.27,1.37,15.96,,,8.43,,6.71,11.21,2.86,0.2,0.15,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-013-016,GL,51.5,1.35,16.22,,,8.51,,6.67,11.25,2.86,0.2,0.16,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-013-081,GL,50.67,1.09,17.08,,,7.66,,7.93,11.84,2.93,0.18,0.13,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-013-080,GL,50.54,1.13,17.13,,,7.71,,7.68,11.73,3,0.19,0.14,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-013-072,GL,51.4,1.39,16.19,,,8.56,,7,11.27,3,0.21,0.16,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-013-071,GL,51.43,1.37,16.4,,,8.68,,6.83,11.21,3.13,0.2,0.13,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-013-049,GL,51.72,1.37,16.26,,,8.68,,6.78,11.21,3,0.18,0.15,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-013-035,GL,51.64,1.3,16.37,,,8.55,,7.42,11.3,3.09,0.12,0.13,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-013-096,GL,51.27,1.13,17.28,,,7.72,,7.36,11.8,2.81,0.2,0.13,18.01,144.72,-3900,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-013,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-014-0106,GL,49.96,1.06,16.92,,,7.83,,7.26,11.52,2.65,0.27,0.13,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-014-019,GL,50.68,1.14,17.2,,,7.89,,6.9,11.44,2.66,0.27,0.14,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-014-0104,GL,50.83,1.13,17.19,,,7.74,,7.21,11.49,2.59,0.2,0.16,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-014-010,GL,50.51,1.15,17.59,,,8.01,,7.01,11.65,2.67,0.26,0.13,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-014-041,GL,51.22,1.39,16.32,,,9.17,,6.94,11.2,3.11,0.19,0.16,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-014-063,GL,50.15,1.59,15.98,,,9.76,,6.89,11.84,3.49,0.18,0.18,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
KAK770317-014-017,GL,49.38,1.46,17.89,,,8.68,,5.77,12.06,3.61,0.23,0.17,18.01,144.92,-4400,BACK-ARC_BASIN;MARIANA TROUGH,KAK770317-014,KK770317,dredge,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
DSDP060-0454-004-CC,GL,50.24,1.06,16.56,,,7.73,,8.09,12.19,2.42,0.19,0.12,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
DSDP060-0454-011-011,GL,50.92,0.89,17.08,,,7.48,,7.94,12.72,2.44,0.18,0.11,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
DSDP060-0454-008-001,GL,50.17,0.9,16.88,,,7.55,,7.89,12.46,2.35,0.19,0.14,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
DSDP060-0454-014-001,GL,52.74,1.22,16.92,,,7.88,,7.03,11.05,2.67,0.25,0.13,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
DSDP060-0454-016-001,GL,52.34,1.17,16.78,,,7.92,,6.89,11.06,2.54,0.26,0.15,18.013,144.532,-3816,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0454,DSDP,drill,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
DSDP060-0456-019-001,GL,51.08,1.13,16.58,,,8.32,,7.3,11.85,2.65,0.15,0.13,17.9113,145.1795,-3586,BACK-ARC_BASIN;MARIANA TROUGH,DSDP060-0456,DSDP,drill,"basalt; basalt; , ",fresh,"Sinton,1987(116)",EMP(1347)
MOA8701-001-004,GL,50.89,1.1,14.87,,,9.89,0.19,7.98,12.29,2.18,0.08,0.19,-16.815,176.015,-2100 to -2300,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-001,MW8701,dredge,"basalt; basalt; , 10% pc of plag (<2 mm) and ol (<1 mm); <5% vesicles (1 mm); normal zoned plag, sharp rims; aggregates of pc up to 5 mm; inclusions of sp in ol",,"Price,1990(229)",EMP(1385)
MOA8701-002-001,GL,50.31,1.76,14.15,,,12.06,0.22,7.05,11.82,2.41,0.13,0.25,-16.185,173.587,-3200 to -3500,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-002,MW8701,dredge,"basalt; basalt; , 15-20% pc of plag (<4 mm) and ol (<1 mm); 5% vesicles (0.5 mm); normal zoned plag, some reversed rims; aggregates of pc up to 2 mm; sp inclusions in ol",,"Price,1990(229)",EMP(1385)
MOA8701-002-011,GL,50.25,1.67,14.54,,,11.3,0.19,7.29,11.72,2.33,0.16,0.24,-16.185,173.587,-3200 to -3500,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-002,MW8701,dredge,"basalt; basalt; , 5% pc of plag (<0.5 mm) and ol (<0.2 mm); <5% vesicles (0.5 mm); seive-textured and hollow pc; glass-filled segregation vesicles",,"Price,1990(229)",EMP(1385)
MOA8701-004-001,GL,50.46,1.74,16.36,,,8.11,0.15,7.39,10.82,3.07,0.54,0.31,-16.358,173.588,-3150 to -3750,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-004,MW8701,dredge,"basalt; basalt; , 10% pc of ol (<0.2 mm); 5% vesicles (0.3 mm); very fine-grained, matrix glassy; ol aggregates up to 1 mm(ref-229);ol-phyric(ref-526);",,"Price,1990(229)",EMP(1385)
MOA8701-004-011,GL,51.18,1.3,15.66,,,8.55,0.16,7.64,11.99,2.51,0.41,0.27,-16.358,173.588,-3150 to -3750,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-004,MW8701,dredge,"basalt; basalt; , 15-20% pc of plag (<3 mm) and ol (<0.5 mm); 5-10% vesicles (1 mm); plag pc commonly homogeneous, have glass inclusions and narrow reversed rims",,"Price,1990(229)",EMP(1385)
MOA8701-004-007,GL,49.59,2.69,16.66,,,7.93,0.16,5.85,10.09,3.44,1.31,0.54,-16.358,173.588,-3150 to -3750,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-004,MW8701,dredge,"basalt; basalt; , 30-35% pc of plag (<1 mm) and ol (<1.2 mm); 10-20% vesicles (<0.05 mm); plag shows reversed zoning; aggregates of pc up to 2 mm; rare large vesicles up to 1 cm; sp inclusions in ol",,"Price,1990(229)",EMP(1385)
MOA8701-005-004,GL,50.94,1.42,14.45,,,11,0.21,6.91,11.89,2.84,0.15,0.21,-16.813,174.1,-2925 to -2975,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-005,MW8701,dredge,"basalt; basalt; , 15-20% pc of ol (<1 mm), plag (<0.8 mm) and cpx (<0.2 mm); <5% vesicles (<0.1 mm); aggregates of pc up to 2 mm",,"Price,1990(229)",EMP(1385)
MOA8701-006-010,GL,50.81,1.28,14.97,,,9.67,0.19,7.51,12.27,2.7,0.13,0.21,-17.065,173.913,-2000 to -2040,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-006,MW8701,dredge,"basalt; basalt; , 20-30% pc of plag (<8 mm) and ol (<1 mm); 5-10% vesicles (0.1 mm); plag: both homogeneous and normal zoned types present, larger crystals reversed rims; aggregates of pc up to 1 cm(ref-229);ol+plag-phyric(ref-526);",,"Price,1990(229)",EMP(1385)
MOA8701-006-007,GL,50.65,1.52,14.78,,,10.28,0.19,6.9,11.8,2.95,0.14,0.23,-17.065,173.913,-2000 to -2040,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-006,MW8701,dredge,"basalt; basalt; , <5% pc of plag (<1.5 mm) and ol (<0.1 mm); <5% vesicles (0.1 mm); plag: both homogeneous and normal zoned types present; ol rare; plag aggregates up to 2 mm",,"Price,1990(229)",EMP(1385)
MOA8701-006-C,GL,50.19,1.83,15.5,,,9.67,0.18,6.83,11.18,2.93,0.51,0.3,-17.065,173.913,-2000 to -2040,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-006,MW8701,dredge,"basalt; basalt; , ",,"Price,1990(229)",EMP(1385)
MOA8701-007-008,GL,50.63,1.53,13.87,,,11.94,0.22,7.06,11.5,2.38,0.08,0.22,-15.097,173.257,-3010 to -4080,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-007,MW8701,dredge,"basalt; basalt; , <5% pc of plag (<0.5 mm) and ol (<0.3 mm); <5% vesicles (<0.1 mm); plag both homogeneous and reverse zoned types present, ol rare; plag aggregates up to 0.8 mm",,"Price,1990(229)",EMP(1385)
MOA8701-010-001,GL,50.01,1.34,15.74,,,9.23,0.19,7.71,11.74,2.67,0.23,0.24,-15.837,173.408,-3583 to -3630,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-010,MW8701,dredge,"basalt; basalt; , 15-20% pc of ol (<1 mm); 15-20% vesicles (0.5 mm); plag present as small (0.3 mm), hollow needles; ol skeletal and sp inclusions common; loose aggregates of pc to 1-2 mm(ref-229);ol-phyric(ref-526);",,"Price,1990(229)",EMP(1385)
MOA8701-010-005,GL,49.9,2.22,16.45,,,7.41,0.14,7.08,10.48,2.81,1.17,0.51,-15.837,173.408,-3583 to -3630,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-010,MW8701,dredge,"basalt; basalt; , 15-20% pc of ol (<1.5 mm); 25-30% vesicles (<0.1 mm); ol skeletal with sp inclusions common; loose aggregates of pc to 2 mm; some large (1 cm), elongate gas cavaties(ref-229);ol-phyric(ref-526);",,"Price,1990(229)",EMP(1385)
MOA8701-011-004,GL,51.96,2.79,13.06,,,13.33,0.22,4.73,8.78,3.06,0.58,0.37,-13.285,173.94,-2175 to -2300,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-011,MW8701,dredge,"basalt; basalt; , 10% pc of plag (<1.5 mm), ol (<0.4 mm), and cpx (<0.8 mm); <5% vesicles (<0.1 mm); plag: both homogeneous and zoned types with larger crystals showing reversed rims; aggregates of pc up to 3.5 mm",,"Price,1990(229)",EMP(1385)
MOA8701-013-005,GL,51.11,2.58,15.62,,,8.19,0.15,4.95,9.46,3.84,1.6,0.42,-13.565,175.902,-335,BACK-ARC_BASIN;NORTH FIJI BASIN,MOA8701-013,MW8701,dredge,"basalt; basalt; , 40-50% pc of plag (<1.5 mm) and ol (<1 mm); 30-40% vesicles (1-2 mm); plag: oscillatory zoned, seive-textured cores; ol inclusions in plag, sp inclusions in ol; late segregation of vesicluar glass into some vesicles",,"Price,1990(229)",EMP(1385)
