ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Cs
49148,"SMITH,1987(704)",INAA(1172),2351,NHORIS3-019-007,12.733,-102.583,1.00E-03,-1450,-1450,SEAMOUNT,,ROCK,0.38
49183,"SMITH,1987(704)",INAA(1172),6875,WASCERE-005-016,12.723,-102.513,1.00E-03,-2450,-2938,SEAMOUNT,"SMT 6, LAMONT SMTS",ROCK,0.04
49204,"SMITH,1987(704)",INAA(1172),10960,WASCERE-005-002,12.723,-102.513,1.00E-03,-2450,-2938,SEAMOUNT,"SMT 6, LAMONT SMTS",ROCK,0.08
49206,"SMITH,1987(704)",INAA(1172),10984,WASCERE-006-002,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,ROCK,0.13
49207,"SMITH,1987(704)",INAA(1172),10985,WASCERE-006-005,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,ROCK,0.24
49212,"SMITH,1987(704)",INAA(1172),9005,WASCERE-006-008,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,ROCK,0.48
49214,"SMITH,1987(704)",INAA(1172),9006,WASCERE-006-009,12.745,-102.562,1.00E-03,-1711,-2202,SEAMOUNT,,ROCK,0.5
49217,"SMITH,1987(704)",INAA(1172),6876,WASCERE-006B-002,12.745,-102.562,0.001,-1711,-2202,SEAMOUNT,,ROCK,0.33
49221,"SMITH,1987(704)",INAA(1172),2047,ALV1388-1724,12.73,-102.55,0.01,-2271,-2271,SEAMOUNT,,ROCK,0.12
49223,"SMITH,1987(704)",INAA(1172),2048,ALV1389-1613,12.73,-102.55,0.01,-1874,-1874,SEAMOUNT,,ROCK,0.34
49225,"SMITH,1987(704)",INAA(1172),2049,ALV1389-1647,12.73,-102.55,0.01,-1797,-1797,SEAMOUNT,,ROCK,0.42
49227,"SMITH,1987(704)",INAA(1172),2050,ALV1389-1810,12.73,-102.55,0.01,-1760,-1760,SEAMOUNT,,ROCK,0.3
49231,"SMITH,1987(704)",INAA(1172),2053,ALV1391-2033,12.73,-102.55,1.00E-02,-2156,-2156,SEAMOUNT,,ROCK,0.11
49241,"SMITH,1987(704)",INAA(1172),10946,NHORIS3-023-008,13.358,-102.467,1.00E-03,-480,-630,SEAMOUNT,"SMT 7, LAMONT SMTS",ROCK,11.4
49246,"SMITH,1987(704)",INAA(1172),10949,WASCERE-001-001,13.447,-102.61,1.00E-03,-3260,-3435,SEAMOUNT,"SMT 7, LAMONT SMTS",ROCK,0.32
49248,"SMITH,1987(704)",INAA(1172),10950,WASCERE-001-002,13.447,-102.61,0.001,-3260,-3435,SEAMOUNT,"SMT 7, LAMONT SMTS",ROCK,0.52
49275,"SMITH,1987(704)",INAA(1172),3468,ALV1396-1641,12.97,-103.43,0.01,-1344,-1344,SEAMOUNT,,ROCK,0.12
49278,"SMITH,1987(704)",INAA(1172),3470,ALV1396-1713,12.97,-103.43,1.00E-02,-1349,-1349,SEAMOUNT,,ROCK,0.13
52079,"STAUDIGEL,1980(831)",MS-ID(1209),11722,DSDP052-0418A-015-001/144G,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,GL,1.50E-02
52081,"STAUDIGEL,1980(831)",MS-ID(1209),11729,DSDP052-0418A-042-003/17G-A,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,GL,0.0096
52083,"STAUDIGEL,1980(831)",MS-ID(1209),11730,DSDP052-0418A-042-003/17G-B,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,GL,0.0149
52085,"STAUDIGEL,1980(831)",MS-ID(1209),11740,DSDP053-0418A-073-001/127G-A,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,GL,0.0239
52087,"STAUDIGEL,1980(831)",MS-ID(1209),11741,DSDP053-0418A-073-001/127G-B,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,GL,0.0258
52089,"STAUDIGEL,1980(831)",MS-ID(1209),11747,DSDP053-0418A-086-005/29G,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,GL,0.0225
52091,"STAUDIGEL,1980(831)",MS-ID(1209),11723,DSDP052-0418A-015-001/144PLG,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.407
52093,"STAUDIGEL,1980(831)",MS-ID(1209),11731,DSDP052-0418A-042-003/17PLG,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.799
52095,"STAUDIGEL,1980(831)",MS-ID(1209),11742,DSDP053-0418A-073-001/127PLG,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.082
52097,"STAUDIGEL,1980(831)",MS-ID(1209),11748,DSDP053-0418A-086-005/29PLG,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.0404
52099,"STAUDIGEL,1980(831)",MS-ID(1209),11718,DSDP051-0417D-026-003/40,25.1115,-68.0468,1.00E-04,-5482,-5482,OLD_OCEANIC_CRUST,,WR,0.038
52101,"STAUDIGEL,1980(831)",MS-ID(1209),11719,DSDP052-0417D-049-002/23,25.035,-68.0573,1.00E-03,-5511,-5511,OLD_OCEANIC_CRUST,,WR,7.80E-02
52105,"STAUDIGEL,1980(831)",MS-ID(1209),11721,DSDP052-0417D-069-001/122,25.035,-68.0573,1.00E-03,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.0091
52107,"STAUDIGEL,1980(831)",MS-ID(1209),11724,DSDP052-0418A-015-002/0,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.034
52109,"STAUDIGEL,1980(831)",MS-ID(1209),11725,DSDP052-0418A-017-003/40,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,1.40E-02
52111,"STAUDIGEL,1980(831)",MS-ID(1209),11726,DSDP052-0418A-018-004/40,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.0095
52115,"STAUDIGEL,1980(831)",MS-ID(1209),11728,DSDP052-0418A-041-003/100,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.117
52117,"STAUDIGEL,1980(831)",MS-ID(1209),11732,DSDP052-0418A-042-003/68,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.373
52120,"STAUDIGEL,1980(831)",MS-ID(1209),11733,DSDP053-0418A-056-006/82,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.413
52122,"STAUDIGEL,1980(831)",MS-ID(1209),11734,DSDP053-0418A-057-002/112,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.033
52124,"STAUDIGEL,1980(831)",MS-ID(1209),11735,DSDP053-0418A-062-004/104,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.056
52128,"STAUDIGEL,1980(831)",MS-ID(1209),11737,DSDP053-0418A-065-001/108,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.867
52130,"STAUDIGEL,1980(831)",MS-ID(1209),11738,DSDP053-0418A-069-003/63,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.023
52134,"STAUDIGEL,1980(831)",MS-ID(1209),11743,DSDP053-0418A-076-001/4,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.0156
52136,"STAUDIGEL,1980(831)",MS-ID(1209),11744,DSDP053-0418A-076-002/99,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.0301
52138,"STAUDIGEL,1980(831)",MS-ID(1209),11746,DSDP053-0418A-086-005/29,25.035,-68.0573,1.00E-04,-5511,-5511,OLD_OCEANIC_CRUST,,WR,0.0143
55816,"JORON,1980(847)",INAA(1301),12490,DSDP054-0420-015-001/22-27,9.0017,-106.1128,1.00E-04,-3381,-3381,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.12
55818,"JORON,1980(847)",INAA(1301),12491,DSDP054-0420-016-001/2-10,9.0017,-106.1128,1.00E-04,-3381,-3381,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.11
55822,"JORON,1980(847)",INAA(1301),12493,DSDP054-0421-002-001/5-7,9.0235,-106.0613,1.00E-04,-3339,-3339,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.1
55824,"JORON,1980(847)",INAA(1301),12494,DSDP054-0421-003-001/30-33,9.0235,-106.0613,1.00E-04,-3339,-3339,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.04
55826,"JORON,1980(847)",INAA(1301),12495,DSDP054-0421-003-001/72-75,9.0235,-106.0613,1.00E-04,-3339,-3339,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.1
55828,"JORON,1980(847)",INAA(1301),12496,DSDP054-0421-003-001/117-120,9.0235,-106.0613,1.00E-04,-3339,-3339,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.07
55830,"JORON,1980(847)",INAA(1301),12497,DSDP054-0421-003-001/145-148,9.0235,-106.0613,1.00E-04,-3339,-3339,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.15
55834,"JORON,1980(847)",INAA(1301),12499,DSDP054-0421-004-001/32-36,9.0235,-106.0613,1.00E-04,-3339,-3339,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.03
55836,"JORON,1980(847)",INAA(1301),12500,DSDP054-0421B-001/10-13,9.0235,-106.0613,1.00E-04,-3339,-3339,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.2
55840,"JORON,1980(847)",INAA(1301),12502,DSDP054-0422-007-001/20-25,9.1765,-105.2712,1.00E-04,-3247,3247,OLD_OCEANIC_CRUST,,WR,0.04
55851,"JORON,1980(847)",INAA(1301),12509,DSDP054-0422-009-002/135-138,9.1765,-105.2712,1.00E-04,-3247,3247,OLD_OCEANIC_CRUST,,WR,0.08
55853,"JORON,1980(847)",INAA(1301),12510,DSDP054-0422-009-003/91-94,9.1765,-105.2712,1.00E-04,-3247,3247,OLD_OCEANIC_CRUST,,WR,0.03
55857,"JORON,1980(847)",INAA(1301),12512,DSDP054-0422-009-005/72-75,9.1765,-105.2712,1.00E-04,-3247,3247,OLD_OCEANIC_CRUST,,WR,0.03
55859,"JORON,1980(847)",INAA(1301),12513,DSDP054-0422-010-002/19-25,9.1765,-105.2712,1.00E-04,-3247,3247,OLD_OCEANIC_CRUST,,WR,0.13
55861,"JORON,1980(847)",INAA(1301),12515,DSDP054-0423-005-CC/40-42,9.1468,-105.1095,1.00E-04,-3161,-3161,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.1
55863,"JORON,1980(847)",INAA(1301),12516,DSDP054-0423-006-001/28-34,9.1468,-105.1095,1.00E-04,-3161,-3161,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.07
55865,"JORON,1980(847)",INAA(1301),12517,DSDP054-0423-007-001/0-7,9.1468,-105.1095,1.00E-04,-3161,-3161,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.17
55883,"JORON,1980(847)",INAA(1301),12528,DSDP054-0424-007-001/0-10,0.5938,-86.1303,1.00E-04,-2685,-2685,OFF-AXIS_SPREADING_CENTER,GALAPAGOS SPREADING CENTER (OFF-AXIS),WR,0.09
55885,"JORON,1980(847)",INAA(1301),12529,DSDP054-0424A-004-001/3-5,0.5888,-86.1302,1.00E-04,-2708,-2708,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,0.05
55891,"JORON,1980(847)",INAA(1301),12533,DSDP054-0424B-005-001/51-54,0.597,-86.1303,1.00E-04,-2705,-2705,OFF-AXIS_SPREADING_CENTER,GALAPAGOS SPREADING CENTER (OFF-AXIS),WR,0.03
55895,"JORON,1980(847)",INAA(1301),12535,DSDP054-0424B-005-002/1-6,0.597,-86.1303,1.00E-04,-2705,-2705,OFF-AXIS_SPREADING_CENTER,GALAPAGOS SPREADING CENTER (OFF-AXIS),WR,0.04
55900,"JORON,1980(847)",INAA(1301),12538,DSDP054-0424B-006-001/75-80,0.597,-86.1303,1.00E-04,-2705,-2705,OFF-AXIS_SPREADING_CENTER,GALAPAGOS SPREADING CENTER (OFF-AXIS),WR,0.07
55902,"JORON,1980(847)",INAA(1301),12539,DSDP054-0424B-006-001/110-120,0.597,-86.1303,1.00E-04,-2705,-2705,OFF-AXIS_SPREADING_CENTER,GALAPAGOS SPREADING CENTER (OFF-AXIS),WR,0.02
55910,"JORON,1980(847)",INAA(1301),12544,DSDP054-0424C-003-001/44-57,0.5988,-86.1303,1.00E-04,-2699,-2699,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,0.03
55912,"JORON,1980(847)",INAA(1301),12547,DSDP054-0425-007-002/4-6,1.39,-86.0703,1.00E-04,-2850,-2850,OFF-AXIS_SPREADING_CENTER,GALAPAGOS SPREADING CENTER (OFF-AXIS),WR,0.02
55923,"JORON,1980(847)",INAA(1301),12555,DSDP054-0425-009-001/106-110,1.39,-86.0703,1.00E-04,-2850,-2850,OFF-AXIS_SPREADING_CENTER,GALAPAGOS SPREADING CENTER (OFF-AXIS),WR,0.06
55937,"JORON,1980(847)",INAA(1301),12563,DSDP054-0427-009-005/86-89,8.1132,-104.6058,1.00E-04,-3834,3834,FRACTURE_ZONE,,WR,0.01
55947,"JORON,1980(847)",INAA(1301),12569,DSDP054-0427-010-004/41-44,8.1132,-104.6058,1.00E-04,-3834,3834,FRACTURE_ZONE,,WR,0.03
55958,"JORON,1980(847)",INAA(1301),12575,DSDP054-0428A-001-001/21-23,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.05
55962,"JORON,1980(847)",INAA(1301),12577,DSDP054-0428A-001-001/92-94,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.03
55964,"JORON,1980(847)",INAA(1301),12578,DSDP054-0428A-001-001/120-122,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.06
55966,"JORON,1980(847)",INAA(1301),12579,DSDP054-0428A-001-002/49-51,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.06
55968,"JORON,1980(847)",INAA(1301),12580,DSDP054-0428A-001-003/72-74,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.01
55970,"JORON,1980(847)",INAA(1301),12581,DSDP054-0428A-001-004/67-70,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.28
55972,"JORON,1980(847)",INAA(1301),12582,DSDP054-0428A-002-001/33-35,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.17
55974,"JORON,1980(847)",INAA(1301),12583,DSDP054-0428A-003-001/131-133,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.03
55980,"JORON,1980(847)",INAA(1301),12586,DSDP054-0428A-005-001/113-115,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.05
55984,"JORON,1980(847)",INAA(1301),12588,DSDP054-0428A-005-003/38-40,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.02
55988,"JORON,1980(847)",INAA(1301),12590,DSDP054-0428A-006-001/52-53,9.0462,-105.4357,1.00E-04,-3358,-3358,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.01
55992,"JORON,1980(847)",INAA(1301),12592,DSDP054-429A-001-001/43-45,9.0335,-106.7645,1.00E-04,-3426,-3426,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.03
55995,"JORON,1980(847)",INAA(1301),12594,DSDP054-429A-002-001/87-89,9.0335,-106.7645,1.00E-04,-3426,-3426,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.49
55997,"JORON,1980(847)",INAA(1301),12595,DSDP054-429A-002-002/14-16,9.0335,-106.7645,1.00E-04,-3426,-3426,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.29
55999,"JORON,1980(847)",INAA(1301),12596,DSDP054-429A-003-001/66-69,9.0335,-106.7645,1.00E-04,-3426,-3426,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.04
57415,"ITO,1980(184)",MS-ID(1379),12945,DSDP045-0395-011-002/100-106,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.047
57417,"ITO,1980(184)",MS-ID(1379),12946,DSDP045-0395A-005-001/115-120,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.036
57419,"ITO,1980(184)",MS-ID(1379),12947,DSDP045-0395A-009-002/17-28,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.017
57421,"ITO,1980(184)",MS-ID(1379),12948,DSDP045-0395A-011-001/56-66F,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.172
57423,"ITO,1980(184)",MS-ID(1379),12949,DSDP045-0395A-011-001/56-66S,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.447
57425,"ITO,1980(184)",MS-ID(1379),12950,DSDP045-0395-019-001/135-138,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.022
57427,"ITO,1980(184)",MS-ID(1379),12951,DSDP045-0395A-014-001/87-99,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.056
57429,"ITO,1980(184)",MS-ID(1379),12952,DSDP045-0395A-015-004/86-91,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,WR,0.022
59417,"HART,1976(343)",MS-ID(1451),13455,DSDP034-0319A-002-001/27-30,-13.0173,-101.5243,1.00E-04,-4290,-4290,OLD_OCEANIC_CRUST,,WR,1.90E-01
59419,"HART,1976(343)",MS-ID(1451),13454,DSDP034-0319A-002-001/27-30G,-13.0173,-101.5243,1.00E-04,-4290,-4290,OLD_OCEANIC_CRUST,,GL,8.50E-03
59422,"HART,1976(343)",MS-ID(1451),13470,DSDP034-0320B-003-001/101-105G,-9.0067,-83.53,1.00E-04,-4483,-4483,OLD_OCEANIC_CRUST,,GL,0.0084
59425,"HART,1976(343)",MS-ID(1451),12966,DSDP034-0321-014-001/42-45,-12.0215,-81.904,1.00E-04,-4817,-4817,OLD_OCEANIC_CRUST,,WR,0.0226
59609,"HAASE,1994(406)",ICPMS(1463),13525,POLARK7-1-21884-A,73.6075,-9.0432,1.00E-04,-1846,-2040,SEAMOUNT,VESTERIS SMT,WR,0.59
59610,"HAASE,1994(406)",ICPMS(1463),13526,POLARK7-1-21884-C,73.6075,-9.0432,1.00E-04,-1846,-2040,SEAMOUNT,VESTERIS SMT,WR,0.57
59611,"HAASE,1994(406)",ICPMS(1463),15852,POLARK7-1-21885-003A,73.597,-9.0412,1.00E-04,-1660,-1660,SEAMOUNT,VESTERIS SMT,WR,0.6
59612,"HAASE,1994(406)",ICPMS(1463),15857,POLARK7-1-21891-003A,73.531,-9.1967,1.00E-04,-552,-552,SEAMOUNT,VESTERIS SMT,WR,0.55
59613,"HAASE,1994(406)",ICPMS(1463),13540,POLARK7-1-21891-004A,73.531,-9.1967,1.00E-04,-552,-552,SEAMOUNT,VESTERIS SMT,WR,0.38
59614,"HAASE,1994(406)",ICPMS(1463),13541,POLARK7-1-21891-004B,73.531,-9.1967,1.00E-04,-552,-552,SEAMOUNT,VESTERIS SMT,WR,0.35
59615,"HAASE,1994(406)",ICPMS(1463),13519,POLARK7-1-21880-005A,73.5175,-9.1433,1.00E-04,-331,-331,SEAMOUNT,VESTERIS SMT,WR,0.69
59616,"HAASE,1994(406)",ICPMS(1463),13522,POLARK7-1-21880-006A,73.5288,-9.118,1.00E-04,-147,-163,SEAMOUNT,VESTERIS SMT,WR,0.72
59617,"HAASE,1994(406)",ICPMS(1463),13529,POLARK7-1-21889-A,73.5247,-9.1982,1.00E-04,-263,-361,SEAMOUNT,VESTERIS SMT,WR,1.4
59618,"HAASE,1994(406)",ICPMS(1463),13531,POLARK7-1-21889-C,73.5247,-9.1982,1.00E-04,-263,-361,SEAMOUNT,VESTERIS SMT,WR,1.58
59619,"HAASE,1994(406)",ICPMS(1463),15855,POLARK7-1-21891-002A,73.531,-9.1967,1.00E-04,-552,-552,SEAMOUNT,VESTERIS SMT,WR,0.69
59620,"HAASE,1994(406)",ICPMS(1463),15856,POLARK7-1-21891-002E,73.531,-9.1967,1.00E-04,-552,-552,SEAMOUNT,VESTERIS SMT,WR,0.72
59927,"PYLE,1995(463)",ICPMS(1474),13600,DSDP028-0264-015-CC,-34.9688,112.0447,1.00E-04,-2876,-2876,OLD_OCEANIC_CRUST,,WR,0.1
59929,"PYLE,1995(463)",ICPMS(1474),13601,DSDP028-0265-017-001/61-63,-53.5408,109.9457,1.00E-04,-3581,-3581,OLD_OCEANIC_CRUST,,GL,0.11
59931,"PYLE,1995(463)",ICPMS(1474),13602,DSDP028-0265-018-001/41-49,-53.5408,109.9457,1.00E-04,-3581,-3581,OLD_OCEANIC_CRUST,,WR,0.44
59933,"PYLE,1995(463)",ICPMS(1474),13603,DSDP028-0266-023-001/PC5,-56.4022,110.1117,1.00E-04,-4167,-4167,OLD_OCEANIC_CRUST,,GL,0.06
59935,"PYLE,1995(463)",ICPMS(1474),13604,DSDP028-0266-023-001/76-82,-56.4022,110.1117,1.00E-04,-4167,-4167,OLD_OCEANIC_CRUST,,WR,0.09
59937,"PYLE,1995(463)",ICPMS(1474),13606,DSDP028-0267-007-001/78-82,-59.2623,104.4883,1.00E-04,-4522,-4522,OLD_OCEANIC_CRUST,,GL,0.02
59939,"PYLE,1995(463)",ICPMS(1474),13605,DSDP028-0267-007-001/61-64,-59.2623,104.4883,1.00E-04,-4522,-4522,OLD_OCEANIC_CRUST,,WR,0.19
59941,"PYLE,1995(463)",ICPMS(1474),13607,DSDP028-0274-044-002/88-93,-68.9968,173.4273,1.00E-04,-3305,-3305,OLD_OCEANIC_CRUST,,WR,0.05
59943,"PYLE,1995(463)",ICPMS(1474),13608,DSDP028-0274-045-002/110-114,-68.9968,173.4273,1.00E-04,-3305,-3305,OLD_OCEANIC_CRUST,,WR,0.67
59945,"PYLE,1995(463)",ICPMS(1474),13609,DSDP029-0278-035-002/64-67,-56.557,160.0715,1.00E-04,-3675,-3675,OLD_OCEANIC_CRUST,,GL,0.02
59947,"PYLE,1995(463)",ICPMS(1474),13610,DSDP029-0278-035-003/112-117,-56.557,160.0715,1.00E-04,-3675,-3675,OLD_OCEANIC_CRUST,,WR,0.27
59949,"PYLE,1995(463)",ICPMS(1474),13611,DSDP029-0279A-013-002/48-54,-51.3357,162.635,1.00E-04,-3341,-3341,OLD_OCEANIC_CRUST,,WR,0.06
59951,"PYLE,1995(463)",ICPMS(1474),13612,DSDP029-0280A-023-002/106-110,-48.9573,147.2347,1.00E-04,-4176,-4176,OLD_OCEANIC_CRUST,,WR,0.22
59955,"PYLE,1995(463)",ICPMS(1474),13613,DSDP029-0282-020-001/107-113,-42.246,143.4863,1.00E-04,-4202,-4202,OLD_OCEANIC_CRUST,,WR,0.24
59957,"PYLE,1995(463)",ICPMS(1474),13615,DSDP029-0283-018-001/135-138,-43.91,154.2827,1.00E-04,-4729,-4729,OLD_OCEANIC_CRUST,,WR,0.25
59963,"PYLE,1995(463)",ICPMS(1474),4729,MOA8801-017-026,-50.222,127.417,1.00E-03,-3100,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.01
59967,"PYLE,1995(463)",ICPMS(1474),4734,MOA8801-023-001,-49.613,125.658,1.00E-03,-3800,-4000,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.02
59971,"PYLE,1995(463)",ICPMS(1474),4738,MOA8801-026-001,-48.943,124.282,1.00E-03,-4800,-5000,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.02
59975,"PYLE,1995(463)",ICPMS(1474),4736,MOA8801-027-071,-49.062,124.965,1.00E-03,-4000,-4200,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.02
60539,"SATO,1978(496)",INAA(1492),13723,DSDP046-0396B-004-001/126-127,22.9857,-43.515,1.00E-04,-4459,-4459,OLD_OCEANIC_CRUST,,WR,0.031
60540,"SATO,1978(496)",INAA(1492),13740,DSDP046-0396B-010-001/49-56,22.9857,-43.515,1.00E-04,-4459,-4459,OLD_OCEANIC_CRUST,,WR,0.051
60541,"SATO,1978(496)",INAA(1492),13750,DSDP046-0396B-014-001/3-5,22.9857,-43.515,1.00E-04,-4459,-4459,OLD_OCEANIC_CRUST,,WR,0.051
61191,"BOESPFLUG,1990(643)",INAA(1530),13929,SON0035-002-002,-18.5725,-176.39,1.00E-04,-2290,-2360,BACK-ARC_BASIN,LAU BASIN,WR,0.02
61217,"BOESPFLUG,1990(643)",INAA(1530),13932,SON0035-009-002,-18.664,-176.4457,1.00E-04,-2370,-2390,BACK-ARC_BASIN,LAU BASIN,WR,0.01
61225,"BOESPFLUG,1990(643)",INAA(1530),16061,SON0035-010-002,-18.6738,-176.3717,0.0001,-2420,-2680,BACK-ARC_BASIN,LAU BASIN,WR,0.01
61232,"BOESPFLUG,1990(643)",INAA(1530),16068,SON0035-013-001,-18.65,-176.05,0.01,-1885,-1885,BACK-ARC_BASIN,LAU BASIN,WR,0.07
61241,"BOESPFLUG,1990(643)",INAA(1530),13935,SON0035-013-002,-18.65,-176.05,0.01,-1885,-1885,BACK-ARC_BASIN,LAU BASIN,WR,0.11
61245,"BOESPFLUG,1990(643)",INAA(1530),16104,SON0035-067-003,-22.17,-176.68,1.00E-02,,,BACK-ARC_BASIN,LAU BASIN,WR,0.1
61254,"BOESPFLUG,1990(643)",INAA(1530),13937,SON0035-073-001,-22.2085,-176.6015,1.00E-04,-1700,-1750,BACK-ARC_BASIN,LAU BASIN,WR,0.14
61261,"BOESPFLUG,1990(643)",INAA(1530),13938,SON0035-083-001,-22.2457,-176.6153,1.00E-04,-1715,-1750,BACK-ARC_BASIN,LAU BASIN,WR,0.18
61268,"BOESPFLUG,1990(643)",INAA(1530),16136,SON0035-094,-22.3892,-176.6803,0.0001,-1920,-1990,BACK-ARC_BASIN,LAU BASIN,WR,0.22
61277,"BOESPFLUG,1990(643)",INAA(1530),13939,SON0035-121-003,-22.12,-176.02,1.00E-02,,,BACK-ARC_BASIN,LAU BASIN,WR,0.12
61287,"BOESPFLUG,1990(643)",INAA(1530),2750,SON0035-127,-22.2407,-176.6152,1.00E-04,-1680,-1820,BACK-ARC_BASIN,LAU BASIN,WR,0.18
61294,"BOESPFLUG,1990(643)",INAA(1530),16065,SON0035-128-002,-22.2899,-176.5666,0.0001,-1550,-1563,BACK-ARC_BASIN,LAU BASIN,WR,0.28
61303,"BOESPFLUG,1990(643)",INAA(1530),13941,CHRSPS4-001-001A,-19.3,-175.43,0.01,,,BACK-ARC_BASIN,LAU BASIN,WR,0.12
