ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Hf
74752,"BOUGAULT,1985(936)",INAA(2001),17387,DSDP082-0558-035-002/97-102,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.06
74754,"BOUGAULT,1985(936)",INAA(2001),17388,DSDP082-0558-035-003/100-103,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.02
74756,"BOUGAULT,1985(936)",INAA(2001),17389,DSDP082-0558-036-001/62-65,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.15
74758,"BOUGAULT,1985(936)",INAA(2001),17390,DSDP082-0558-036-002/107-110,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.13
74760,"BOUGAULT,1985(936)",INAA(2001),17393,DSDP082-0558-037-001/137-141,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,1.44
74762,"BOUGAULT,1985(936)",INAA(2001),17394,DSDP082-0558-038-001/126-130,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,1.49
74764,"BOUGAULT,1985(936)",INAA(2001),17396,DSDP082-0558-038-002/84-88,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,1.63
74766,"BOUGAULT,1985(936)",INAA(2001),17398,DSDP082-0558-039-001/83-87,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,1.48
74768,"BOUGAULT,1985(936)",INAA(2001),17400,DSDP082-0558-039-002/35-38,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,1.47
74770,"BOUGAULT,1985(936)",INAA(2001),17402,DSDP082-0558-039-004/131-135,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,1.38
74772,"BOUGAULT,1985(936)",INAA(2001),17403,DSDP082-0558-041-002/143-146,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,1.3
74774,"BOUGAULT,1985(936)",INAA(2001),17404,DSDP082-0559-001-001/120-123,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.64
74776,"BOUGAULT,1985(936)",INAA(2001),17405,DSDP082-0559-001-002/36-39,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.95
74778,"BOUGAULT,1985(936)",INAA(2001),17406,DSDP082-0559-001-002/56-59,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.61
74780,"BOUGAULT,1985(936)",INAA(2001),17407,DSDP082-0559-001-003/0-3,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,3.06
74782,"BOUGAULT,1985(936)",INAA(2001),17410,DSDP082-0559-001-003/44-47,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.76
74784,"BOUGAULT,1985(936)",INAA(2001),17411,DSDP082-0559-001-003/76-79,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.75
74786,"BOUGAULT,1985(936)",INAA(2001),17408,DSDP082-0559-001-003/129-132,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.88
74788,"BOUGAULT,1985(936)",INAA(2001),17409,DSDP082-0559-001-003/148-150,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.52
74790,"BOUGAULT,1985(936)",INAA(2001),17412,DSDP082-0559-001-004/20-22,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,3.02
74792,"BOUGAULT,1985(936)",INAA(2001),17414,DSDP082-0559-002-001/1-3,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.89
74794,"BOUGAULT,1985(936)",INAA(2001),17416,DSDP082-0559-002-002/24-28,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.59
74796,"BOUGAULT,1985(936)",INAA(2001),17417,DSDP082-0559-002-003/75-79,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.5
74798,"BOUGAULT,1985(936)",INAA(2001),17418,DSDP082-0559-003-001/13-14,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.63
74800,"BOUGAULT,1985(936)",INAA(2001),17420,DSDP082-0559-004-001/125-129,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.74
74802,"BOUGAULT,1985(936)",INAA(2001),17421,DSDP082-0559-004-002/92-96,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.61
74804,"BOUGAULT,1985(936)",INAA(2001),17423,DSDP082-0559-005-001/45-48,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.55
74806,"BOUGAULT,1985(936)",INAA(2001),17424,DSDP082-0559-005-002/35-39,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.83
74809,"BOUGAULT,1985(936)",INAA(2001),17425,DSDP082-0559-005-003/25-29,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.83
74811,"BOUGAULT,1985(936)",INAA(2001),17426,DSDP082-0559-006-002/25-29,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.61
74813,"BOUGAULT,1985(936)",INAA(2001),17427,DSDP082-0559-006-003/27-31,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.61
74815,"BOUGAULT,1985(936)",INAA(2001),17428,DSDP082-0559-007-001/137-140,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.41
74817,"BOUGAULT,1985(936)",INAA(2001),17430,DSDP082-0559-007-002/143-146,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.47
74819,"BOUGAULT,1985(936)",INAA(2001),17431,DSDP082-0559-007-003/110-113,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.66
74821,"BOUGAULT,1985(936)",INAA(2001),17433,DSDP082-0559-008-001/48-51,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.63
74823,"BOUGAULT,1985(936)",INAA(2001),17434,DSDP082-0559-008-003/19-21,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.55
74825,"BOUGAULT,1985(936)",INAA(2001),17413,DSDP082-0559-H1-CC/2-4,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.66
74827,"BOUGAULT,1985(936)",INAA(2001),17435,DSDP082-0560-002-001/93-96,34.7222,-38.8427,1.00E-04,-3443,-3443,OLD_OCEANIC_CRUST,,WR,1.91
74829,"BOUGAULT,1985(936)",INAA(2001),17154,DSDP082-0561-001-001/28-31,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.49
74831,"BOUGAULT,1985(936)",INAA(2001),17436,DSDP082-0561-001-001/128-131,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.13
74833,"BOUGAULT,1985(936)",INAA(2001),17437,DSDP082-0561-001-002/17-20,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.29
74835,"BOUGAULT,1985(936)",INAA(2001),17440,DSDP082-0561-002-001/52-55,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.21
74837,"BOUGAULT,1985(936)",INAA(2001),17442,DSDP082-0561-002-002/122-126,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.18
74839,"BOUGAULT,1985(936)",INAA(2001),17446,DSDP082-0561-002-003/71-73,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.13
74842,"BOUGAULT,1985(936)",INAA(2001),17439,DSDP082-0561-H1-CC/10-14,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,2.4
74844,"BOUGAULT,1985(936)",INAA(2001),17450,DSDP082-0562-001-001/104-107,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.58
74846,"BOUGAULT,1985(936)",INAA(2001),17452,DSDP082-0562-001-002/34-37,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.53
74848,"BOUGAULT,1985(936)",INAA(2001),17453,DSDP082-0562-001-003/92-95,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.6
74850,"BOUGAULT,1985(936)",INAA(2001),17455,DSDP082-0562-002-001/55-59,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.51
74852,"BOUGAULT,1985(936)",INAA(2001),17456,DSDP082-0562-002-002/54-59,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.65
74854,"BOUGAULT,1985(936)",INAA(2001),17457,DSDP082-0562-002-003/61-65,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.57
74856,"BOUGAULT,1985(936)",INAA(2001),17458,DSDP082-0562-002-004/33-38,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.61
74858,"BOUGAULT,1985(936)",INAA(2001),17460,DSDP082-0562-002-005/73-76,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.57
74860,"BOUGAULT,1985(936)",INAA(2001),17461,DSDP082-0562-003-001/85-88,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.7
74862,"BOUGAULT,1985(936)",INAA(2001),17462,DSDP082-0562-003-003/103-106,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.57
74864,"BOUGAULT,1985(936)",INAA(2001),17463,DSDP082-0562-003-004/120-123,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.66
74866,"BOUGAULT,1985(936)",INAA(2001),17464,DSDP082-0562-004-001/9-12,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.6
74868,"BOUGAULT,1985(936)",INAA(2001),17465,DSDP082-0562-004-002/0-3,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.56
74870,"BOUGAULT,1985(936)",INAA(2001),17466,DSDP082-0562-004-003/83-85,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.96
74872,"BOUGAULT,1985(936)",INAA(2001),17467,DSDP082-0562-004-004/100-103,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.63
74874,"BOUGAULT,1985(936)",INAA(2001),17469,DSDP082-0562-005-002/76-79,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.59
74876,"BOUGAULT,1985(936)",INAA(2001),17470,DSDP082-0562-005-003/104-107,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.76
74878,"BOUGAULT,1985(936)",INAA(2001),17473,DSDP082-0562-005-005/75-79,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.57
74880,"BOUGAULT,1985(936)",INAA(2001),17474,DSDP082-0562-006-003/74-77,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.54
74882,"BOUGAULT,1985(936)",INAA(2001),17475,DSDP082-0562-006-004/74-78,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,1.84
74884,"BOUGAULT,1985(936)",INAA(2001),17476,DSDP082-0562-007-001/29-33,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,1.83
74886,"BOUGAULT,1985(936)",INAA(2001),17477,DSDP082-0562-007-002/44-47,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,1.79
74888,"BOUGAULT,1985(936)",INAA(2001),17479,DSDP082-0562-008-001/95-98,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,1.83
74890,"BOUGAULT,1985(936)",INAA(2001),17480,DSDP082-0562-008-002/26-29,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,1.99
74892,"BOUGAULT,1985(936)",INAA(2001),17481,DSDP082-0562-009-001/140-142,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.1
74894,"BOUGAULT,1985(936)",INAA(2001),17484,DSDP082-0562-010-002/125-128,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,1.95
74896,"BOUGAULT,1985(936)",INAA(2001),17485,DSDP082-0563-023-001/22-25,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.6
74898,"BOUGAULT,1985(936)",INAA(2001),17488,DSDP082-0563-024-001/80-83,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.58
74900,"BOUGAULT,1985(936)",INAA(2001),17491,DSDP082-0563-024-002/88-91,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.56
74902,"BOUGAULT,1985(936)",INAA(2001),17490,DSDP082-0563-024-002/121-124,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.54
74904,"BOUGAULT,1985(936)",INAA(2001),17494,DSDP082-0563-025-001/43-46,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.55
74906,"BOUGAULT,1985(936)",INAA(2001),17496,DSDP082-0563-025-002/39-41,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.47
74908,"BOUGAULT,1985(936)",INAA(2001),17497,DSDP082-0563-025-002/71-74,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.51
74910,"BOUGAULT,1985(936)",INAA(2001),17498,DSDP082-0563-025-002/79-81,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.43
74912,"BOUGAULT,1985(936)",INAA(2001),17495,DSDP082-0563-025-002/101-103,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.51
74914,"BOUGAULT,1985(936)",INAA(2001),17499,DSDP082-0564-001-001/108-111,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.37
74916,"BOUGAULT,1985(936)",INAA(2001),17500,DSDP082-0564-001-001/140-143,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.62
74918,"BOUGAULT,1985(936)",INAA(2001),17501,DSDP082-0564-001-002/74-78,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.53
74920,"BOUGAULT,1985(936)",INAA(2001),17502,DSDP082-0564-001-003/100-103,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.48
74922,"BOUGAULT,1985(936)",INAA(2001),17504,DSDP082-0564-002-001/53-55,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.49
74924,"BOUGAULT,1985(936)",INAA(2001),17505,DSDP082-0564-002-002/46-49,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.45
74926,"BOUGAULT,1985(936)",INAA(2001),17507,DSDP082-0564-002-003/60-63,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.52
74928,"BOUGAULT,1985(936)",INAA(2001),17508,DSDP082-0564-003-001/25-28,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.38
74930,"BOUGAULT,1985(936)",INAA(2001),17510,DSDP082-0564-003-002/70-73,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.46
74932,"BOUGAULT,1985(936)",INAA(2001),17511,DSDP082-0564-003-003/138-141,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.43
74934,"BOUGAULT,1985(936)",INAA(2001),17513,DSDP082-0564-004-001/61-64,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.35
74936,"BOUGAULT,1985(936)",INAA(2001),17514,DSDP082-0564-004-002/102-106,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.52
74938,"BOUGAULT,1985(936)",INAA(2001),17516,DSDP082-0564-004-004/86-89,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.52
74940,"BOUGAULT,1985(936)",INAA(2001),17517,DSDP082-0564-005-001/17-19,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.6
74942,"BOUGAULT,1985(936)",INAA(2001),17519,DSDP082-0564-005-002/96-100,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.47
74944,"BOUGAULT,1985(936)",INAA(2001),17520,DSDP082-0564-005-003/119-122,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.45
74946,"BOUGAULT,1985(936)",INAA(2001),17521,DSDP082-0564-006-001/33-36,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.53
74948,"BOUGAULT,1985(936)",INAA(2001),17522,DSDP082-0564-006-003/63-66,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.47
74950,"BOUGAULT,1985(936)",INAA(2001),17524,DSDP082-0564-006-004/44-47,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.46
74952,"BOUGAULT,1985(936)",INAA(2001),17525,DSDP082-0564-006-005/43-46,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.63
74954,"BOUGAULT,1985(936)",INAA(2001),17526,DSDP082-0564-007-002/20-23,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.77
74956,"BOUGAULT,1985(936)",INAA(2001),17528,DSDP082-0564-007-003/58-61,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.61
74958,"BOUGAULT,1985(936)",INAA(2001),17529,DSDP082-0564-008-002/0-3,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.62
74960,"BOUGAULT,1985(936)",INAA(2001),17530,DSDP082-0564-008-002/75-77,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.71
74962,"BOUGAULT,1985(936)",INAA(2001),17531,DSDP082-0564-009-001/43-45,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.71
74964,"BOUGAULT,1985(936)",INAA(2001),17533,DSDP082-0564-009-003/72-75,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.58
74966,"BOUGAULT,1985(936)",INAA(2001),17493,DSDP082-0563-024-004/38-41,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,1.48
74967,"BOUGAULT,1985(936)",NN(2002),17251,DSDP082-0558-027-003/46-48,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.3
74969,"BOUGAULT,1985(936)",NN(2002),17252,DSDP082-0558-028-002/6-8,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,1.9
74971,"BOUGAULT,1985(936)",NN(2002),17253,DSDP082-0558-029-002/6-8,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.7
74973,"BOUGAULT,1985(936)",NN(2002),17254,DSDP082-0558-034-001/113-115,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.3
74975,"BOUGAULT,1985(936)",NN(2002),17255,DSDP082-0558-036-003/44-46,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,2.5
74977,"BOUGAULT,1985(936)",NN(2002),17256,DSDP082-0559-001-001/134-136,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.8
74979,"BOUGAULT,1985(936)",NN(2002),17257,DSDP082-0559-001-004/40-42,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.6
74981,"BOUGAULT,1985(936)",NN(2002),17258,DSDP082-0559-006-002/17-20,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.5
74983,"BOUGAULT,1985(936)",NN(2002),17259,DSDP082-0559-007-001/143-146,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.7
74985,"BOUGAULT,1985(936)",NN(2002),17260,DSDP082-0559-007-003/15-17,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,2.7
74987,"BOUGAULT,1985(936)",NN(2002),17261,DSDP082-0562-002-005/65-67,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.5
74989,"BOUGAULT,1985(936)",NN(2002),17262,DSDP082-0562-004-002/4-7,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,2.4
74991,"BOUGAULT,1985(936)",NN(2002),17263,DSDP082-0562-007-002/7-10,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,1.8
74993,"BOUGAULT,1985(936)",NN(2002),17264,DSDP082-0562-008-001/127-129,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,1.7
74995,"BOUGAULT,1985(936)",NN(2002),17266,DSDP082-0564-001-001/122-124,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.1
74997,"BOUGAULT,1985(936)",NN(2002),17267,DSDP082-0564-002-003/110-114,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.1
74999,"BOUGAULT,1985(936)",NN(2002),17268,DSDP082-0564-005-002/111-114,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.1
75001,"BOUGAULT,1985(936)",NN(2002),17269,DSDP082-0564-007-002/136-138,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.2
75003,"BOUGAULT,1985(936)",NN(2002),17270,DSDP082-0564-009-001/72-74,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.3
75005,"BOUGAULT,1985(936)",NN(2002),17271,DSDP082-0564-009-003/76-79,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.1
75007,"BOUGAULT,1985(936)",NN(2002),17503,DSDP082-0564-H1-CC/8-11,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,2.2
75442,"SAUNDERS,1982(937)",INAA(2008),17535,DSDP064-0474A-039-004/65-67,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2.98
75443,"SAUNDERS,1982(937)",INAA(2008),17539,DSDP064-0474A-041-006/8-10,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2.39
75444,"SAUNDERS,1982(937)",INAA(2008),17542,DSDP064-0474A-042-004/61-63,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2.26
75445,"SAUNDERS,1982(937)",INAA(2008),17544,DSDP064-0474A-043-003/49-51,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3.12
75446,"SAUNDERS,1982(937)",INAA(2008),17545,DSDP064-0474A-044-001/100-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3.52
75447,"SAUNDERS,1982(937)",INAA(2008),17546,DSDP064-0474A-044-002/63-65,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3.3
75448,"SAUNDERS,1982(937)",INAA(2008),17555,DSDP064-0474A-045-005/40-42,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3.17
75449,"SAUNDERS,1982(937)",INAA(2008),17557,DSDP064-0474A-046-001/110-112,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3.34
75450,"SAUNDERS,1982(937)",INAA(2008),17559,DSDP064-0474A-046-002/26-29,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2.54
75451,"SAUNDERS,1982(937)",INAA(2008),17564,DSDP064-0474A-047-002/46-48,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2.52
75452,"SAUNDERS,1982(937)",INAA(2008),17566,DSDP064-0474A-047-004/140-143,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2.4
75453,"SAUNDERS,1982(937)",INAA(2008),17567,DSDP064-0474A-048-001/101-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2.78
75454,"SAUNDERS,1982(937)",INAA(2008),17572,DSDP064-0474A-049-003/133-136,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2.78
75455,"SAUNDERS,1982(937)",INAA(2008),17575,DSDP064-0474A-050-004/1-4,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3.8
75456,"SAUNDERS,1982(937)",INAA(2009),17534,DSDP064-0474A-039-003/148-150,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3.27
75458,"SAUNDERS,1982(937)",INAA(2009),17540,DSDP064-0474A-042-001/6-8,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2.49
75459,"SAUNDERS,1982(937)",INAA(2009),17543,DSDP064-0474A-043-001/119-121,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,3.54
75460,"SAUNDERS,1982(937)",INAA(2009),17567,DSDP064-0474A-048-001/101-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,2.84
