ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Th
71496,"PUCHELT,1977(809)",INAA(1939),9633,DSDP037-0332A-008-001/50-52,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,1.27
71498,"PUCHELT,1977(809)",INAA(1939),10331,DSDP037-0332A-008-002/75-77,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.72
71500,"PUCHELT,1977(809)",INAA(1939),16368,DSDP037-0332A-010-CC/42-44,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,1.32
71502,"PUCHELT,1977(809)",INAA(1939),9609,DSDP037-0332A-012-001/81-83,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,1.04
71504,"PUCHELT,1977(809)",INAA(1939),9611,DSDP037-0332A-014-001/101-103,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.64
71506,"PUCHELT,1977(809)",INAA(1939),10333,DSDP037-0332A-017-001/50-52,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.98
71508,"PUCHELT,1977(809)",INAA(1939),9614,DSDP037-0332A-021-001/101-103,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.94
71510,"PUCHELT,1977(809)",INAA(1939),9615,DSDP037-0332A-023-001/130-132,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.77
71512,"PUCHELT,1977(809)",INAA(1939),10343,DSDP037-0332A-028-003/54-56,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.55
71514,"PUCHELT,1977(809)",INAA(1939),9617,DSDP037-0332A-029-001/65-66,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.48
71516,"PUCHELT,1977(809)",INAA(1939),10344,DSDP037-0332A-030-001/135-137,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.51
71518,"PUCHELT,1977(809)",INAA(1939),10346,DSDP037-0332A-031-003/103-105,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.87
71520,"PUCHELT,1977(809)",INAA(1939),9618,DSDP037-0332A-032-002/28-30,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.76
71522,"PUCHELT,1977(809)",INAA(1939),10348,DSDP037-0332A-033-002/130-132,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.89
71524,"PUCHELT,1977(809)",INAA(1939),10349,DSDP037-0332A-034-001/135-137,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.84
71526,"PUCHELT,1977(809)",INAA(1939),10350,DSDP037-0332A-035-001/92-94,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.59
71528,"PUCHELT,1977(809)",INAA(1939),9622,DSDP037-0332A-036-002/5-7,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.51
71530,"PUCHELT,1977(809)",INAA(1939),9623,DSDP037-0332A-037-001/101-103,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.96
71532,"PUCHELT,1977(809)",INAA(1939),9624,DSDP037-0332A-037-001/118-120,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.76
71534,"PUCHELT,1977(809)",INAA(1939),9625,DSDP037-0332A-038-001/144-146,36.8787,-33.641,1.00E-04,-1818,-1818,OLD_OCEANIC_CRUST,,WR,0.52
71536,"PUCHELT,1977(809)",INAA(1939),10353,DSDP037-0335-006-001/16-18,37.2957,-35.1987,1.00E-04,-3188,-3188,OLD_OCEANIC_CRUST,,WR,1.12
71538,"PUCHELT,1977(809)",INAA(1939),9649,DSDP037-0335-007-001/8-10,37.2957,-35.1987,1.00E-04,-3188,-3188,OLD_OCEANIC_CRUST,,WR,1.19
71540,"PUCHELT,1977(809)",INAA(1939),10354,DSDP037-0335-008-002/71-75,37.2957,-35.1987,1.00E-04,-3188,-3188,OLD_OCEANIC_CRUST,,WR,1.11
71542,"PUCHELT,1977(809)",INAA(1939),10355,DSDP037-0335-008-004/129-136,37.2957,-35.1987,1.00E-04,-3188,-3188,OLD_OCEANIC_CRUST,,WR,1.23
71544,"PUCHELT,1977(809)",INAA(1939),9647,DSDP037-0335-014-004/130-143,37.2957,-35.1987,1.00E-04,-3188,-3188,OLD_OCEANIC_CRUST,,WR,1.13
71546,"PUCHELT,1977(809)",INAA(1939),10261,DSDP037-0332B-002-006/94-97,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.7
71548,"PUCHELT,1977(809)",INAA(1939),10265,DSDP037-0332B-006-001/111-114,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,1.15
71550,"PUCHELT,1977(809)",INAA(1939),10270,DSDP037-0332B-010-003/39-41,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.71
71552,"PUCHELT,1977(809)",INAA(1939),10272,DSDP037-0332B-014-001/36-38,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.85
71554,"PUCHELT,1977(809)",INAA(1939),10273,DSDP037-0332B-015-001/103-105,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.88
71556,"PUCHELT,1977(809)",INAA(1939),10274,DSDP037-0332B-016-002/63-65,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.83
71558,"PUCHELT,1977(809)",INAA(1939),10275,DSDP037-0332B-019-001/24-26,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.8
71560,"PUCHELT,1977(809)",INAA(1939),10278,DSDP037-0332B-023-001/23-25,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.77
71562,"PUCHELT,1977(809)",INAA(1939),10279,DSDP037-0332B-024-001/70-72,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.79
71564,"PUCHELT,1977(809)",INAA(1939),10280,DSDP037-0332B-025-001/106-113,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.84
71566,"PUCHELT,1977(809)",INAA(1939),10281,DSDP037-0332B-025-004/6-10,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.84
71568,"PUCHELT,1977(809)",INAA(1939),10283,DSDP037-0332B-029-002/14-17,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.58
71570,"PUCHELT,1977(809)",INAA(1939),10289,DSDP037-0332B-035-003/91-95,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.84
71572,"PUCHELT,1977(809)",INAA(1939),10291,DSDP037-0332B-036-005/72-74,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.58
71574,"PUCHELT,1977(809)",INAA(1939),10294,DSDP037-0332B-037-003/50-52,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.89
71576,"PUCHELT,1977(809)",INAA(1939),10298,DSDP037-0332B-042-002/138-140,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.84
71578,"PUCHELT,1977(809)",INAA(1939),10299,DSDP037-0332B-043-002/55-57,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.68
71580,"PUCHELT,1977(809)",INAA(1939),10301,DSDP037-0332B-044-005/124-126,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.63
71582,"PUCHELT,1977(809)",INAA(1939),10302,DSDP037-0332B-046-002/58-61,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.63
71584,"PUCHELT,1977(809)",INAA(1939),9432,DSDP037-0332B-048-001/118-120,36.8787,-33.641,1.00E-04,-1806,-1806,OLD_OCEANIC_CRUST,,WR,0.83
71586,"PUCHELT,1977(809)",INAA(1939),10303,DSDP037-0333A-001-003/61-63,36.8408,-33.6675,1.00E-04,-1666,-1666,OLD_OCEANIC_CRUST,,WR,1.07
71588,"PUCHELT,1977(809)",INAA(1939),10305,DSDP037-0333A-003-002/30-31,36.8408,-33.6675,1.00E-04,-1666,-1666,OLD_OCEANIC_CRUST,,WR,0.64
71590,"PUCHELT,1977(809)",INAA(1939),10306,DSDP037-0333A-003-002/45-47,36.8408,-33.6675,1.00E-04,-1666,-1666,OLD_OCEANIC_CRUST,,WR,0.69
71592,"PUCHELT,1977(809)",INAA(1939),10307,DSDP037-0333A-006-001/70-75,36.8408,-33.6675,1.00E-04,-1666,-1666,OLD_OCEANIC_CRUST,,WR,0.88
71594,"PUCHELT,1977(809)",INAA(1939),10309,DSDP037-0333A-008-001/72-74,36.8408,-33.6675,1.00E-04,-1666,-1666,OLD_OCEANIC_CRUST,,WR,1
71596,"PUCHELT,1977(809)",INAA(1939),10311,DSDP037-0333A-008-005/17-19,36.8408,-33.6675,1.00E-04,-1666,-1666,OLD_OCEANIC_CRUST,,WR,0.96
71598,"PUCHELT,1977(809)",INAA(1939),10313,DSDP037-0333A-009-004/5-6,36.8408,-33.6675,1.00E-04,-1666,-1666,OLD_OCEANIC_CRUST,,WR,1.03
71600,"PUCHELT,1977(809)",INAA(1939),10316,DSDP037-0333A-010-001/70-73,36.8408,-33.6675,1.00E-04,-1666,-1666,OLD_OCEANIC_CRUST,,WR,0.98
71602,"PUCHELT,1977(809)",INAA(1939),10318,DSDP037-0333A-011-001/91-92,36.8408,-33.6675,1.00E-04,-1666,-1666,OLD_OCEANIC_CRUST,,WR,0.67
71604,"PUCHELT,1977(809)",INAA(1939),10319,DSDP037-0334-016-003/29-31,37.0355,-34.4145,1.00E-04,-2619,-2619,OLD_OCEANIC_CRUST,,WR,0.96
71606,"PUCHELT,1977(809)",INAA(1939),10323,DSDP037-0334-022-002/14-21,37.0355,-34.4145,1.00E-04,-2619,-2619,OLD_OCEANIC_CRUST,,WR,0.19
71608,"PUCHELT,1977(809)",INAA(1939),10324,DSDP037-0334-022-002/70-75,37.0355,-34.4145,1.00E-04,-2619,-2619,OLD_OCEANIC_CRUST,,WR,0.12
71887,"BOUGAULT,1984(911)",INAA(1952),5657,CHR0097-002-101,39.78,-29.645,1.00E-03,-1800,-1800,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.87
71889,"BOUGAULT,1984(911)",INAA(1952),5660,CHR0097-002-304,39.78,-29.645,1.00E-03,-1800,-1800,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.87
71891,"BOUGAULT,1984(911)",INAA(1952),5661,CHR0097-002-401,39.78,-29.645,0.001,-1800,-1800,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.12
71893,"BOUGAULT,1984(911)",INAA(1952),449,CHR0097-003-101,39.1,-29.9,0.1,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.06
71895,"BOUGAULT,1984(911)",INAA(1952),450,CHR0097-005-001,38.7,-29.95,0.01,-920,-920,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.95
71897,"BOUGAULT,1984(911)",INAA(1952),452,CHR0097-005-003,38.7,-29.95,0.01,-920,-920,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.07
71899,"BOUGAULT,1984(911)",INAA(1952),16485,CHR0097-005-004,38.7,-29.95,0.01,-920,-920,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.75
71901,"BOUGAULT,1984(911)",INAA(1952),453,CHR0097-006-001,38.517,-30.3,1.00E-02,-2200,-2200,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.3
71903,"BOUGAULT,1984(911)",INAA(1952),454,CHR0098-002-001,35.183,-36.233,1.00E-03,-2940,-3320,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.91
71905,"BOUGAULT,1984(911)",INAA(1952),5712,CHR0098-002-201,35.183,-36.233,1.00E-03,-2940,-3320,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.5
71907,"BOUGAULT,1984(911)",INAA(1952),16486,CHR0098-003-003,33.733,-37.667,1.00E-03,-3340,-3580,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.39
71909,"BOUGAULT,1984(911)",INAA(1952),5715,CHR0098-003-201,33.733,-37.667,1.00E-03,-3340,-3580,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.41
71911,"BOUGAULT,1984(911)",INAA(1952),456,CHR0098-003-001,33.733,-37.667,1.00E-03,-3340,-3580,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.41
71913,"BOUGAULT,1984(911)",INAA(1952),16487,CHR0098-004-002,33.5,-39.083,1.00E-03,-2240,-2545,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.07
71915,"BOUGAULT,1984(911)",INAA(1952),16488,CHR0098-004-001,33.5,-39.083,1.00E-03,-2240,-2545,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.07
71917,"BOUGAULT,1984(911)",INAA(1952),5723,CHR0098-005-101,33.033,-39.333,1.00E-03,-2480,-2800,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.07
71920,"BOUGAULT,1984(911)",INAA(1952),462,CHR0098-007-001,32.283,-40.183,1.00E-03,-3000,-3380,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.1
71922,"BOUGAULT,1984(911)",INAA(1952),5730,CHR0098-008-101,31.9,-40.967,1.00E-03,-2960,-3080,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.23
71924,"BOUGAULT,1984(911)",INAA(1952),5732,CHR0098-008-103,31.9,-40.967,1.00E-03,-2960,-3080,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.23
71926,"BOUGAULT,1984(911)",INAA(1952),5733,CHR0098-008-105,31.9,-40.967,1.00E-03,-2960,-3080,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.29
71928,"BOUGAULT,1984(911)",INAA(1952),5737,CHR0098-008-501,31.9,-40.967,1.00E-03,-2960,-3080,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.29
71930,"BOUGAULT,1984(911)",INAA(1952),5731,CHR0098-008-102,31.9,-40.967,1.00E-03,-2960,-3080,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.79
71932,"BOUGAULT,1984(911)",INAA(1952),463,CHR0098-008-001,31.9,-40.967,1.00E-03,-2960,-3080,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.1
71934,"BOUGAULT,1984(911)",INAA(1952),5738,CHR0098-009-101,31.467,-40.95,1.00E-03,-2680,-3020,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.07
71936,"BOUGAULT,1984(911)",INAA(1952),5740,CHR0098-009-301,31.467,-40.95,1.00E-03,-2680,-3020,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.07
71938,"BOUGAULT,1984(911)",INAA(1952),5739,CHR0098-009-201,31.467,-40.95,1.00E-03,-2680,-3020,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.07
71940,"BOUGAULT,1984(911)",INAA(1952),5668,CHR0098-010-101,31.067,-41.417,1.00E-03,-3100,-3100,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.18
71942,"BOUGAULT,1984(911)",INAA(1952),16489,CHR0098-010-001,31.067,-41.417,1.00E-03,-3100,-3100,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.08
71944,"BOUGAULT,1984(911)",INAA(1952),470,CHR0098-010-003,31.067,-41.417,1.00E-03,-3100,-3100,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.07
71946,"BOUGAULT,1984(911)",INAA(1952),16490,CHR0098-011-001,30.683,-41.817,1.00E-03,-3500,-3640,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.08
71948,"BOUGAULT,1984(911)",INAA(1952),16491,CHR0098-011-003,30.683,-41.817,1.00E-03,-3500,-3640,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.08
71950,"BOUGAULT,1984(911)",INAA(1952),16492,CHR0098-011-004,30.683,-41.817,1.00E-03,-3500,-3640,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.08
71952,"BOUGAULT,1984(911)",INAA(1952),5682,CHR0098-012-103,30.167,-41.917,1.00E-03,-2300,-2500,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.12
71954,"BOUGAULT,1984(911)",INAA(1952),5683,CHR0098-012-204,30.167,-41.917,1.00E-03,-2300,-2500,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.12
71956,"BOUGAULT,1984(911)",INAA(1952),5686,CHR0098-013-204,29.933,-42.767,1.00E-03,-3300,-3780,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.15
71958,"BOUGAULT,1984(911)",INAA(1952),5687,CHR0098-013-301,29.933,-42.767,1.00E-03,-3300,-3780,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.15
71960,"BOUGAULT,1984(911)",INAA(1952),5690,CHR0098-014-201,29.283,-43.083,1.00E-03,-2300,-2500,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.15
71962,"BOUGAULT,1984(911)",INAA(1952),5692,CHR0098-014-304,29.283,-43.083,1.00E-03,-2300,-2500,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.12
71964,"BOUGAULT,1984(911)",INAA(1952),5689,CHR0098-014-103,29.283,-43.083,1.00E-03,-2300,-2500,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.1
71966,"BOUGAULT,1984(911)",INAA(1952),5693,CHR0098-015-101,27.767,-44.083,1.00E-03,-3340,-3840,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.09
71968,"BOUGAULT,1984(911)",INAA(1952),5699,CHR0098-015-501,27.767,-44.083,1.00E-03,-3340,-3840,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.12
71970,"BOUGAULT,1984(911)",INAA(1952),16493,CHR0098-016-003,25.267,-45.333,1.00E-03,-2760,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.13
71972,"BOUGAULT,1984(911)",INAA(1952),5703,CHR0098-016-201,25.267,-45.333,1.00E-03,-2760,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.14
71974,"BOUGAULT,1984(911)",INAA(1952),5704,CHR0098-016-202,25.267,-45.333,1.00E-03,-2760,-3900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.26
71976,"BOUGAULT,1984(911)",INAA(1952),5706,CHR0098-017-201,24.467,-46.25,1.00E-03,-4350,-4350,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.15
71978,"BOUGAULT,1984(911)",INAA(1952),5707,CHR0098-017-301,24.467,-46.25,1.00E-03,-4350,-4350,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.18
71980,"BOUGAULT,1984(911)",INAA(1952),5709,CHR0098-017-401,24.467,-46.25,1.00E-03,-4350,-4350,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.14
72064,"HAASE,2000(918)",ICPMS(1959),16503,MET31/2-001-001,26.207,35.362,1.00E-03,-1224,-1497,INCIPIENT_RIFT,RED SEA,GL,0.48
72065,"HAASE,2000(918)",ICPMS(1959),16505,MET31/2-001-003,26.207,35.362,1.00E-03,-1224,-1497,INCIPIENT_RIFT,RED SEA,GL,0.49
72066,"HAASE,2000(918)",ICPMS(1959),16507,MET31/2-002-001,26.225,35.353,1.00E-03,-1225,-1225,INCIPIENT_RIFT,RED SEA,GL,0.63
72067,"HAASE,2000(918)",ICPMS(1959),16508,MET31/2-002-002,26.225,35.353,1.00E-03,-1225,-1225,INCIPIENT_RIFT,RED SEA,GL,0.63
72068,"HAASE,2000(918)",ICPMS(1959),16509,MET31/2-003-001,26.228,35.3658,1.00E-04,-1324,-1464,INCIPIENT_RIFT,RED SEA,GL,0.59
72069,"HAASE,2000(918)",ICPMS(1959),16511,MET31/2-003-003,26.228,35.3658,1.00E-04,-1324,-1464,INCIPIENT_RIFT,RED SEA,GL,0.57
72070,"HAASE,2000(918)",ICPMS(1959),16512,MET31/2-R009-001,26.252,35.313,1.00E-03,-1362,-1362,INCIPIENT_RIFT,RED SEA,GL,0.37
72071,"HAASE,2000(918)",ICPMS(1959),16513,MET31/2-R009-002,26.252,35.313,1.00E-03,-1362,-1362,INCIPIENT_RIFT,RED SEA,GL,0.39
72072,"HAASE,2000(918)",ICPMS(1959),16501,MET31/2-G088,26.222,35.357,1.00E-03,-1280,-1280,INCIPIENT_RIFT,RED SEA,GL,0.71
73109,"SAUNDERS,1983(926)",INAA(1970),16894,DSDP065-0482B-013-002/91-93,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.2
73110,"SAUNDERS,1983(926)",INAA(1970),16898,DSDP065-0482B-015-001/70-72,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.11
73111,"SAUNDERS,1983(926)",INAA(1970),16900,DSDP065-0482B-018-002/59-61,22.7897,-107.9933,1.00E-04,-2998,-2998,OFF-AXIS_SPREADING_CENTER,GULF OF CALIFORNIA,WR,0.12
73113,"SAUNDERS,1983(926)",INAA(1970),16917,DSDP065-0483-015-002/1-6,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.12
73114,"SAUNDERS,1983(926)",INAA(1970),16925,DSDP065-0483-024-001/96-100,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.4
73115,"SAUNDERS,1983(926)",INAA(1970),16928,DSDP065-0483B-004-005/100-102,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,0.12
73117,"SAUNDERS,1983(926)",INAA(1970),16774,DSDP065-0485A-025-001/117-143,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.24
73118,"SAUNDERS,1983(926)",INAA(1970),16951,DSDP065-0485A-029-001/30-32,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.25
73503,"WEAVER,1985(929)",INAA(1979),16985,DSDP082-0556-002-001/77-79,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,0.14
73504,"WEAVER,1985(929)",INAA(1979),16990,DSDP082-0556-006-004/115-120,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,0.16
73505,"WEAVER,1985(929)",INAA(1979),17000,DSDP082-0557-001-001/144-147,38.8325,-32.5597,1.00E-04,-2143,-2143,OLD_OCEANIC_CRUST,,WR,1.85
73506,"WEAVER,1985(929)",INAA(1979),17002,DSDP082-0558-027-003/92-95,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.67
73507,"WEAVER,1985(929)",INAA(1979),17006,DSDP082-0558-028-003/36-38,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.24
73508,"WEAVER,1985(929)",INAA(1979),17009,DSDP082-0558-031-001/86-89,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,1.12
73509,"WEAVER,1985(929)",INAA(1979),17015,DSDP082-0558-035-001/120-122,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.75
73510,"WEAVER,1985(929)",INAA(1979),17024,DSDP082-0558-039-002/69-71,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,0.56
73511,"WEAVER,1985(929)",INAA(1979),17033,DSDP082-0561-001-001/44-47,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,1.92
73512,"WEAVER,1985(929)",INAA(1979),17034,DSDP082-0561-001-002/22-24,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.31
73797,"BRANNON,1985(931)",INAA(1984),17154,DSDP082-0561-001-001/28-31,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,1.58
73798,"BRANNON,1985(931)",INAA(1984),17155,DSDP082-0561-001-001/119-122,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.08
73799,"BRANNON,1985(931)",INAA(1984),17156,DSDP082-0561-001-002/3-6,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.15
73800,"BRANNON,1985(931)",INAA(1984),17157,DSDP082-0561-001-002/36-38,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.25
73801,"BRANNON,1985(931)",INAA(1984),17158,DSDP082-0561-002-001/6-8,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.17
73802,"BRANNON,1985(931)",INAA(1984),17159,DSDP082-0561-002-001/71-73,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.21
73803,"BRANNON,1985(931)",INAA(1984),17160,DSDP082-0561-002-001/78-80,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.11
73804,"BRANNON,1985(931)",INAA(1984),17161,DSDP082-0561-002-001/86-88,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.19
73805,"BRANNON,1985(931)",INAA(1984),17162,DSDP082-0561-002-002/18-21,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.11
73806,"BRANNON,1985(931)",INAA(1984),17163,DSDP082-0561-002-002/25-28,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.16
73807,"BRANNON,1985(931)",INAA(1984),17164,DSDP082-0561-002-002/61-63,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.16
73808,"BRANNON,1985(931)",INAA(1984),17165,DSDP082-0561-002-002/80-82,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.13
73809,"BRANNON,1985(931)",INAA(1984),17166,DSDP082-0561-002-003/28-30,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.14
73810,"BRANNON,1985(931)",INAA(1984),17167,DSDP082-0561-002-003/52-54,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.12
73811,"BRANNON,1985(931)",INAA(1984),17168,DSDP082-0561-003-001/140-142,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.17
73812,"BRANNON,1985(931)",INAA(1984),17169,DSDP082-0561-003-002/56-60,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,0.15
