ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
9165,"SCHILLING,1975(60)",INAA(354),TRI0041-040-007,59.917,-29.333,,-1175,-1175,SPREADING_CENTER,REYKJANES RIDGE,WR,2.2,,0.94,5,1.8,0.68,,0.49,,0.68,,0.29,2,0.31
9166,"SCHILLING,1975(60)",INAA(354),TRI0041-034-003,60.183,-29.483,,-1250,-1250,SPREADING_CENTER,REYKJANES RIDGE,WR,1.1,,0.66,,1.7,0.65,,0.45,,0.69,,0.29,2.1,0.38
9167,"SCHILLING,1975(60)",INAA(354),DSDP003-0014-010-001-5/75,-28.3315,-20.941,1.00E-03,-4450,-4450,OLD_OCEANIC_CRUST,,WR,0.75,,0.63,3.8,1.8,0.79,,0.63,,0.79,,,1.8,0.26
9168,"SCHILLING,1975(60)",INAA(354),DSDP003-0014-010-001-5/75,-28.3315,-20.941,1.00E-03,-4450,-4450,OLD_OCEANIC_CRUST,,WR,0.66,2.3,0.55,,1.7,0.67,,0.49,,0.66,,0.28,1.8,0.35
9169,"SCHILLING,1975(60)",INAA(354),DSDP003-0015-010-001-6/125,-30.8897,-17.9832,1.00E-03,-4069,-4069,OLD_OCEANIC_CRUST,,WR,4.9,16.3,2.59,12.4,4.6,1.67,,1.05,,1.48,,0.58,4.3,0.64
9170,"SCHILLING,1975(60)",INAA(354),DSDP003-0015-010-002-7/70,-30.8897,-17.9832,1.00E-03,-4069,-4069,OLD_OCEANIC_CRUST,,WR,4.4,15.7,2.57,11.6,4.5,1.71,,1.34,,1.38,,0.54,,
9171,"SCHILLING,1975(60)",INAA(354),DSDP003-0018-007-001/2-15,-27.983,-8.017,1.00E-03,-4196,-4196,OLD_OCEANIC_CRUST,,WR,0.78,,0.53,2.5,1.3,0.6,,0.41,,0.52,,0.22,1.5,0.27
9172,"SCHILLING,1975(60)",INAA(354),DSDP003-0018-007-001/2-15,-27.983,-8.017,1.00E-03,-4196,-4196,OLD_OCEANIC_CRUST,,WR,0.76,2.9,0.47,,1.1,0.53,,0.37,,0.52,,0.22,1.5,0.26
9173,"SCHILLING,1975(60)",INAA(354),DSDP003-0018-007-001-4A/30,-27.983,-8.017,1.00E-03,-4196,-4196,OLD_OCEANIC_CRUST,,WR,0.72,2.4,0.48,,1.4,0.55,,0.44,,0.54,,0.23,1.5,0.27
9174,"SCHILLING,1975(60)",INAA(354),DSDP003-0018-007-001-4B/30,-27.983,-8.017,1.00E-03,-4196,-4196,OLD_OCEANIC_CRUST,,WR,0.82,,0.53,,1.3,0.58,,0.44,,0.56,,,1.7,0.34
9175,"SCHILLING,1975(60)",INAA(354),DSDP003-0019-012-001-4/30,-28.533,-23.683,1.00E-03,-4822,-4822,OLD_OCEANIC_CRUST,,WR,3.5,10.3,,,3.5,1.31,,0.87,,1.28,,0.52,3.1,0.56
9176,"SCHILLING,1975(60)",INAA(354),DSDP003-0019-012-002-TA/37,-28.533,-23.683,1.00E-03,-4822,-4822,OLD_OCEANIC_CRUST,,WR,3.1,10.5,1.49,,2.9,1.16,,0.75,,0.99,,0.42,3,0.56
9177,"SCHILLING,1975(60)",INAA(354),DSDP003-0020A-004-001/15,-28.517,-26.85,1.00E-03,-4583,-4583,OLD_OCEANIC_CRUST,,WR,3.6,8.8,1.58,7.9,2.8,1.07,,0.71,,0.88,,0.33,2.1,0.32
9178,"SCHILLING,1975(60)",INAA(354),DSDP003-0020A-004-001-3/90,-28.517,-26.85,1.00E-03,-4583,-4583,OLD_OCEANIC_CRUST,,WR,2.4,8.5,1.32,7.1,2.5,0.97,,0.67,,0.92,,0.37,2.5,0.43
9232,"RHODES,1990(163)",INAA(356),THO0152-055-001,45.938,-129.993,0.001,-1530,-1559,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.7,13.8,,10.2,3.18,1.28,,,,,,,3.07,0.46
9233,"RHODES,1990(163)",INAA(356),THO0170-047-003,45.9817,-130.333,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.2,16.8,,11.3,3.55,1.33,,,,,,,3.31,0.48
9234,"RHODES,1990(163)",INAA(356),THO0170-028-002,45.905,-130.6,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.8,17.4,,11.4,3.85,1.46,,,,,,,3.33,0.49
9235,"RHODES,1990(163)",INAA(356),THO0152-077-007,45.671,-130.061,,-1920,-2060,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.3,9.6,,8.1,2.67,1.12,,,,,,,2.96,0.46
9236,"RHODES,1990(163)",INAA(356),THO0170-040-001,45.66,-130.077,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.4,15,,10.5,3.47,1.28,,,,,,,3.06,0.47
9237,"RHODES,1990(163)",INAA(356),THO0170-053-001,46.1707,-129.909,0.0001,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.7,15.4,,12.5,3.52,1.32,,,,,,,3.16,0.46
9238,"RHODES,1990(163)",INAA(356),THO0170-048-003,46.055,-130.1,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.2,10.6,,9.3,2.9,1.13,,,,,,,2.58,0.37
9239,"RHODES,1990(163)",INAA(356),THO0170-048-009,46.055,-130.1,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.6,11.6,,9.7,3.08,1.19,,,,,,,2.6,0.38
9240,"RHODES,1990(163)",INAA(356),THO0152-036-002,44.5267,-130.485,,-2250,-2250,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.9,17.8,,13.6,4.88,1.55,,,,,,,4.76,0.74
9241,"RHODES,1990(163)",INAA(356),THO0152-037-014,44.617,-130.395,0.001,-2235,-2240,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.1,22.4,,17.6,5.78,1.75,,,,,,,5.54,0.77
9242,"RHODES,1990(163)",INAA(356),THO0152-039-004,44.7433,-130.33,,-2260,-2260,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.2,15.7,,11.9,4.11,1.34,,,,,,,3.97,0.59
9243,"RHODES,1990(163)",INAA(356),THO0152-041-022,44.8633,-130.275,,-2280,-2280,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.6,14.9,,10.8,3.43,1.2,,,,,,,3.51,0.5
9244,"RHODES,1990(163)",INAA(356),THO0152-043-000,44.993,-130.205,0.001,-2282,-2282,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.4,10.8,,8.5,2.84,1.06,,,,,,,3.07,0.47
9245,"RHODES,1990(163)",INAA(356),THO0152-047-039,45.295,-130.087,,-2400,-2450,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.7,10.3,,7.8,2.74,1.1,,,,,,,3.03,0.44
9246,"RHODES,1990(163)",INAA(356),THO0152-048-000,45.4767,-129.9983,,-2460,-2480,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.8,11.8,,9.4,3.14,1.16,,,,,,,3.07,0.42
9247,"RHODES,1990(163)",INAA(356),THO0152-065-002,46.353,-129.678,,-2295,-2320,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.3,8,,7.2,2.66,0.98,,,,,,,3.4,0.49
9248,"RHODES,1990(163)",INAA(356),THO0152-065-056,46.353,-129.678,,-2295,-2320,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.7,11.9,,8.6,3.07,1.1,,,,,,,3.63,0.57
9249,"RHODES,1990(163)",INAA(356),THO0152-067-001,46.665,-129.5117,,-2200,-2500,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.7,20.6,,14.4,5.14,1.58,,,,,,,5.04,0.73
9250,"RHODES,1990(163)",INAA(356),THO0152-013-001,47.208,-129.124,,-2625,-2625,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.7,19,,15.3,5,1.77,,,,,,,5.65,0.81
9251,"RHODES,1990(163)",INAA(356),THO0152-017-000,47.0267,-129.21,,-2475,-2485,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.7,14.5,,11.3,3.88,1.37,,,,,,,4.15,0.58
9252,"RHODES,1990(163)",INAA(356),THO0152-026-001,46.9433,-129.32,,-2625,-2625,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.9,19.8,,15.6,5.36,1.83,,,,,,,5.97,0.88
9253,"RHODES,1990(163)",INAA(356),THO0152-030-033,46.8133,-129.325,,-2330,-2380,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4,12.3,,11.1,3.78,1.27,,,,,,,4,0.56
9254,"RHODES,1990(163)",INAA(356),THO0152-007-016,47.335,-129.025,,-2625,-2660,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.1,20.6,,15.5,5.34,1.63,,,,,,,5.22,0.75
9255,"RHODES,1990(163)",INAA(356),THO0152-010-004,47.485,-128.9883,,-2585,-2730,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.6,20.9,,14.4,4.96,1.54,,,,,,,4.74,0.67
9256,"RHODES,1990(163)",INAA(356),THO0152-011-002,47.541,-128.963,,-2640,-2690,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.5,16.9,,11.6,3.82,1.28,,,,,,,3.75,0.56
9257,"RHODES,1990(163)",INAA(356),THO0152-081-001,47.5433,-128.9617,,-2640,-2660,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.6,13.4,,9.6,2.9,1.09,,,,,,,2.69,0.39
9258,"RHODES,1990(163)",INAA(356),THO0152-078-005,47.661,-128.975,,-2340,-2345,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.1,11.5,,8.9,2.88,1.12,,,,,,,2.84,0.4
9282,"SCHILLING,1973(324)",INAA(360),TRI0101-001-002,62.593,-25.458,1.00E-03,-615,-620,SPREADING_CENTER,REYKJANES RIDGE,WR,4.5,,,,3.1,,,,,,,,3.5,
9284,"SCHILLING,1973(324)",INAA(360),TRI0101-002-001,62.623,-25.433,1.00E-03,-632,-632,SPREADING_CENTER,REYKJANES RIDGE,WR,5.3,,,,3.5,,,,,,,,3.2,
9286,"SCHILLING,1973(324)",INAA(360),TRI0101-003-005,62.792,-25.16,1.00E-03,-575,-665,SPREADING_CENTER,REYKJANES RIDGE,WR,4,,,,2.7,,,,,,,,1.9,
9288,"SCHILLING,1973(324)",INAA(360),TRI0101-005-002,62.907,-24.883,1.00E-03,-505,-505,SPREADING_CENTER,REYKJANES RIDGE,WR,6.9,,,,3.9,,,,,,,,3,
9290,"SCHILLING,1973(324)",INAA(360),TRI0101-005-004,62.907,-24.883,1.00E-03,-505,-505,SPREADING_CENTER,REYKJANES RIDGE,WR,7.3,,,,4.5,,,,,,,,3.9,
9292,"SCHILLING,1973(324)",INAA(360),TRI0101-006-009,62.995,-24.698,1.00E-03,-350,-450,SPREADING_CENTER,REYKJANES RIDGE,WR,5,,,,2.9,,,,,,,,2.2,
9294,"SCHILLING,1973(324)",INAA(360),TRI0101-007-005,63.077,-24.497,1.00E-03,-315,-315,SPREADING_CENTER,REYKJANES RIDGE,WR,4.1,,,,3,,,,,,,,3.1,
9296,"SCHILLING,1973(324)",INAA(360),TRI0101-011-002,63.272,-24.207,1.00E-03,-75,-75,SPREADING_CENTER,REYKJANES RIDGE,WR,6.7,,,,4.4,,,,,,,,3.2,
9298,"SCHILLING,1973(324)",INAA(360),TRI0101-012-007,63.215,-24.267,1.00E-03,-200,-315,SPREADING_CENTER,REYKJANES RIDGE,WR,7.3,,,,4.7,,,,,,,,4.6,
9300,"SCHILLING,1973(324)",INAA(360),TRI0101-012-040,63.215,-24.267,1.00E-03,-200,-315,SPREADING_CENTER,REYKJANES RIDGE,WR,2.2,,,,1.7,,,,,,,,1.9,
9302,"SCHILLING,1973(324)",INAA(360),TRI0101-014-005,63.187,-24.46,1.00E-03,-345,-345,SPREADING_CENTER,REYKJANES RIDGE,WR,5.7,,,,4.1,,,,,,,,3.2,
9304,"SCHILLING,1973(324)",INAA(360),TRI0101-015-005,63.578,-23.703,1.00E-03,-83,-83,SPREADING_CENTER,REYKJANES RIDGE,WR,5.2,,,,3.4,,,,,,,,1.9,
9306,"SCHILLING,1973(324)",INAA(360),TRI0101-015-018,63.578,-23.703,1.00E-03,-83,-83,SPREADING_CENTER,REYKJANES RIDGE,WR,8,,,,4.3,,,,,,,,2.6,
9308,"SCHILLING,1973(324)",INAA(360),TRI0101-016-004,63.465,-23.873,1.00E-03,-55,-65,SPREADING_CENTER,REYKJANES RIDGE,WR,4.2,,,,2.9,,,,,,,,2.5,
9310,"SCHILLING,1973(324)",INAA(360),TRI0101-017-001,63.468,-23.853,1.00E-03,-40,-40,SPREADING_CENTER,REYKJANES RIDGE,WR,5.9,,,,3.8,,,,,,,,2.8
9312,"SCHILLING,1973(324)",INAA(360),TRI0101-018-001,63.468,-23.853,0.001,-40,-46,SPREADING_CENTER,REYKJANES RIDGE,WR,5.8,,,,3.7,,,,,,,,2.8
9314,"SCHILLING,1973(324)",INAA(360),TRI0101-019,63.47,-23.8,1.00E-02,-105,-105,SPREADING_CENTER,REYKJANES RIDGE,WR,8.1,,,,5,,,,,,,,4.6
9316,"SCHILLING,1973(324)",INAA(360),TRI0101-022-001,62.373,-25.845,1.00E-03,-690,-740,SPREADING_CENTER,REYKJANES RIDGE,WR,3.1,,,,3.1,,,,,,,,3.3
9318,"SCHILLING,1973(324)",INAA(360),TRI0101-023-001,62.355,-25.78,1.00E-03,-640,-675,SPREADING_CENTER,REYKJANES RIDGE,WR,4.1,,,,3.1,,,,,,,,2.7
9320,"SCHILLING,1973(324)",INAA(360),TRI0101-024-006,62.083,-26.297,1.00E-03,-653,-720,SPREADING_CENTER,REYKJANES RIDGE,WR,2.5,,,,2.5,,,,,,,,2.1
9322,"SCHILLING,1973(324)",INAA(360),TRI0101-027-011,61.733,-26.882,1.00E-03,-595,-605,SPREADING_CENTER,REYKJANES RIDGE,WR,2.5,,,,2.4,,,,,,,,3
9324,"SCHILLING,1973(324)",INAA(360),TRI0101-029-005,61.098,-27.878,1.00E-03,-765,-855,SPREADING_CENTER,REYKJANES RIDGE,WR,2.2,,,,2.6,,,,,,,,3.7
9326,"SCHILLING,1973(324)",INAA(360),TRI0101-030-010,61.098,-27.903,1.00E-03,-760,-825,SPREADING_CENTER,REYKJANES RIDGE,WR,1.3,,,,2.4,,,,,,,,2.3
9328,"SCHILLING,1973(324)",INAA(360),TRI0101-031-009,60.733,-28.423,1.00E-03,-705,-714,SPREADING_CENTER,REYKJANES RIDGE,WR,1.6,,,,2.7,,,,,,,,2.6
9330,"SCHILLING,1973(324)",INAA(360),TRI0101-033-006,60.457,-28.885,1.00E-03,-922,-922,SPREADING_CENTER,REYKJANES RIDGE,WR,0.85,,,,2,,,,,,,,2.1
9332,"SCHILLING,1973(324)",INAA(360),TRI0101-034-006,62.268,-26.14,1.00E-03,-450,-550,SPREADING_CENTER,REYKJANES RIDGE,WR,3,,,,2.7,,,,,,,,3
9334,"SCHILLING,1973(324)",INAA(360),TRI0101-035-003,62.7,-25.205,1.00E-03,-580,-580,SPREADING_CENTER,REYKJANES RIDGE,WR,5.4,,,,3.4,,,,,,,,3.4
9336,"SCHILLING,1973(324)",INAA(360),TRI0041-018-002,59.995,-29.542,0.001,-1040,-1040,SPREADING_CENTER,REYKJANES RIDGE,WR,1.5,,,,2.2,,,,,,,,3.2
9338,"SCHILLING,1973(324)",INAA(360),TRI0101-019,63.47,-23.8,1.00E-02,-105,-105,SPREADING_CENTER,REYKJANES RIDGE,WR,1.4,,,,2.6,,,,,,,,3
9340,"SCHILLING,1973(324)",INAA(360),TRI0041-020-003,60.033,-29.383,1.00E-03,-860,-1035,SPREADING_CENTER,REYKJANES RIDGE,WR,1.8,,,,3,,,,,,,,3
9342,"SCHILLING,1973(324)",INAA(360),TRI0101-022-001,62.373,-25.845,1.00E-03,-690,-740,SPREADING_CENTER,REYKJANES RIDGE,WR,1,,,,2.2,,,,,,,,2.6,
9344,"SCHILLING,1973(324)",INAA(360),TRI0041-038-002,59.985,-29.525,1.00E-03,-890,-960,SPREADING_CENTER,REYKJANES RIDGE,WR,1.8,,,,2.8,,,,,,,,3.7,
9346,"SCHILLING,1973(324)",INAA(360),TRI0041-046-001,61.367,-27.4,0.001,-1625,-1720,SPREADING_CENTER,REYKJANES RIDGE,WR,2.5,,,,2.3,,,,,,,,2.1,
9349,"LEYBOURNE,1991(467)",ICPMS(365),ENV7115-008-001,48.308,-129.07,1.00E-02,-1772,-2377,SEAMOUNT,ENDEAVOUR SMT,GL,1.48,5.18,1,5.9,2.31,0.94,3.1,0.63,4.41,0.98,2.77,0.4,2.57,0.39
9357,"LEYBOURNE,1991(467)",ICPMS(365),ENV7016-005-B,48.317,-129.201,0.001,-1426,-1463,SEAMOUNT,HECK SMT CHAIN,GL,0.83,3.21,0.67,4.12,1.78,0.75,2.49,0.51,3.47,0.73,2.28,0.32,2.18,0.33
9367,"LEYBOURNE,1991(467)",ICPMS(365),TUL1988-002-004,48.32,-129.212,,-1900,-1850,SEAMOUNT,EAST PEAK (JDFR),GL,1.3,5.19,1.03,5.68,2.37,0.95,3.12,0.65,4.53,0.99,3.01,0.44,2.82,0.41
9376,"LEYBOURNE,1991(467)",ICPMS(365),PAR1969-001-A,48.43,-129.375,1.00E-03,-1335,-1445,SEAMOUNT,HECK SMT,GL,1.11,4.09,0.83,4.94,2.09,0.82,2.86,0.59,4,0.87,2.68,0.39,2.6,0.39
9383,"LEYBOURNE,1991(467)",ICPMS(365),PAR1969-001-016,48.43,-129.375,0.001,-1335,-1445,SEAMOUNT,HECK SMT,GL,1.12,4.24,0.83,4.93,2.17,0.84,2.74,0.56,4.06,0.9,2.73,0.38,2.52,0.41
9391,"LEYBOURNE,1991(467)",ICPMS(365),TUL1988-001-001,48.353,-129.363,,-2060,-2100,SEAMOUNT,HECK SMT,GL,1.36,5.05,0.93,5.11,2.14,0.91,2.87,0.59,3.94,0.85,2.57,0.36,2.37,0.36
9400,"LEYBOURNE,1991(467)",ICPMS(365),ENV7016-009-B,48.53,-129.53,0.01,-1740,-1830,SEAMOUNT,HECK SMT CHAIN,GL,1.11,4.2,0.86,5.15,2.17,0.86,2.91,0.59,4.06,0.9,2.78,0.39,2.49,0.39
9407,"LEYBOURNE,1991(467)",ICPMS(365),ENV7016-009-C,48.53,-129.53,0.01,-1740,-1830,SEAMOUNT,HECK SMT CHAIN,GL,0.84,3.01,0.6,3.58,1.46,0.62,1.96,0.44,2.89,0.62,2.03,0.29,1.8,0.28
9417,"LEYBOURNE,1991(467)",ICPMS(365),ENV7115-010-003,48.15,-129.7,0.01,-2325,-2660,SEAMOUNT,HECKLE SMT,WR,1.6,5.6,1.09,6.23,2.37,0.92,3.1,0.62,4.14,0.92,2.88,0.42,2.67,0.4
9431,"LEYBOURNE,1991(467)",ICPMS(365),ENV7115-008-001,48.308,-129.07,1.00E-02,-1772,-2377,SEAMOUNT,ENDEAVOUR SMT,WR,1.44,4.91,0.94,5.45,2.21,0.99,2.91,0.57,3.88,0.87,2.53,0.36,2.32,0.35
9444,"LEYBOURNE,1991(467)",ICPMS(365),PAR1969-001-A,48.43,-129.375,0.001,-1335,-1445,SEAMOUNT,HECK SMT,WR,1.15,4.18,0.84,4.99,2.16,0.83,2.81,0.58,3.99,0.88,2.67,0.38,2.58,0.4
9456,"LEYBOURNE,1991(467)",ICPMS(365),ENV7016-009-A,48.53,-129.53,1.00E-02,-1740,-1830,SEAMOUNT,HECK SMT CHAIN,WR,1.34,4.56,0.89,5.16,2.12,0.82,2.58,0.56,3.86,0.81,2.51,0.36,2.34,0.37
9717,"VAN WAGONER,1991(478)",ICPMS(370),TUL1987-006-005,48.483,-129.042,1.00E-03,-2950,-2955,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,5.03,13.42,2.15,11.07,3.71,1.3,4.36,0.88,5.92,1.26,3.72,0.55,3.66,0.56
9718,"VAN WAGONER,1991(478)",ICPMS(370),TUL1987-006-023,48.483,-129.042,1.00E-03,-2950,-2955,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,2.41,7.05,1.21,6.59,2.39,0.83,3.06,0.59,3.94,0.85,2.56,0.36,2.39,0.35
9719,"VAN WAGONER,1991(478)",ICPMS(370),TUL1987-011-002,48.383,-129.117,1.00E-03,-2880,-2892,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,5.03,12.49,1.92,9.48,2.96,1.99,3.66,0.7,4.63,0.98,2.95,0.42,2.69,0.41
9720,"VAN WAGONER,1991(478)",ICPMS(370),TUL1988-003-001,48.445,-129.033,1.00E-03,-2900,-2920,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,10.35,25.52,3.63,16.19,5.13,1.81,5.92,1.15,7.53,1.6,4.65,0.67,4.36,0.64
9721,"VAN WAGONER,1991(478)",ICPMS(370),TUL1987-012-001,48.392,-129.125,1.00E-03,-2711,-2850,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.52,7.65,1.29,6.88,2.49,0.89,3.05,0.62,4.05,0.88,2.64,0.39,2.51,0.39
9722,"VAN WAGONER,1991(478)",ICPMS(370),TUL1987-012-005,48.392,-129.125,1.00E-03,-2711,-2850,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,3.68,11.09,1.87,10.18,3.62,1.25,4.24,0.9,5.97,1.24,3.83,0.55,3.64,0.54
9723,"VAN WAGONER,1991(478)",ICPMS(370),ENV7123-003-A,48.517,-128.917,1.00E-03,-2377,-2652,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.99,4.14,0.9,5.45,2.49,0.95,2.92,0.61,1.25,0.9,2.78,0.39,2.5,0.39
9724,"VAN WAGONER,1991(478)",ICPMS(370),ENV7123-003-A,48.517,-128.917,1.00E-03,-2377,-2652,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.83,3.47,0.73,4.64,1.95,0.85,2.67,0.54,3.68,0.78,2.26,0.34,2.18,0.33
9725,"VAN WAGONER,1991(478)",ICPMS(370),ENV7123-001-A,48.733,-128.55,1.00E-03,-2103,-2377,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.34,10.7,1.89,9.85,3.56,1.31,4.46,0.89,5.96,1.28,3.95,0.56,3.68,0.57
9726,"VAN WAGONER,1991(478)",ICPMS(370),ENV7016-002-A,48.75,-128.575,1.00E-03,-1865,-2012,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.52,4.9,9.91,5.96,1.98,0.8,2.66,0.56,3.73,0.82,2.4,0.35,2.25,0.36
9727,"VAN WAGONER,1991(478)",ICPMS(370),ENV7123-007-002,48.925,-129.392,1.00E-03,-2103,-2286,FRACTURE_ZONE,,GL,1.4,4.69,0.89,4.78,1.77,0.6,2.11,0.43,2.79,0.59,1.8,0.27,1.62,0.25
9728,"VAN WAGONER,1991(478)",ICPMS(370),ENV7123-007-002,48.925,-129.392,1.00E-03,-2103,-2286,FRACTURE_ZONE,,WR,1.44,4.91,0.94,5.45,2.21,0.9,2.91,0.57,3.88,0.87,2.53,0.36,2.32,0.35
9729,"VAN WAGONER,1991(478)",ICPMS(370),ENV7123-007-124,48.925,-129.392,1.00E-03,-2103,-2286,FRACTURE_ZONE,,GL,2.22,7.66,1.44,7.96,2.9,1.07,3.43,0.69,4.48,0.95,2.88,0.41,2.61,0.4
9730,"VAN WAGONER,1991(478)",ICPMS(370),ENV7115-005-B,48.883,-128.858,1.00E-03,-2377,-2505,FRACTURE_ZONE,,WR,4.2,13.11,2.23,11.69,4.04,1.46,4.68,0.94,6.33,1.36,4.04,0.57,3.88,0.58
9731,"VAN WAGONER,1991(478)",ICPMS(370),ENV1986-001-004,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,4.02,11.62,2.94,9.89,3.45,1.28,4.07,0.8,5.34,1.14,3.41,0.49,3.11,0.48
9732,"VAN WAGONER,1991(478)",ICPMS(370),ENV1986-001-004,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.03,11.88,2.02,10.39,3.54,1.29,4.17,0.81,5.54,1.17,3.42,0.5,3.33,0.49
9733,"VAN WAGONER,1991(478)",ICPMS(370),ENV1986-001-005,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,8.74,21.4,3.11,14.12,3.94,1.34,4.1,0.77,4.8,1,3.07,0.42,2.83,0.4
9734,"VAN WAGONER,1991(478)",ICPMS(370),ENV1986-001-005,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,9.35,22.93,3.25,14.92,3.97,1.47,4.44,0.8,5.33,1.09,3.28,0.49,3.05,0.47
9735,"VAN WAGONER,1991(478)",ICPMS(370),THO0040-015,47.008,-129.3,1.00E-03,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,4.79,14.21,2.44,13.23,4.52,1.56,5.48,1.14,7.7,1.67,4.9,0.72,4.67,0.75
9736,"VAN WAGONER,1991(478)",ICPMS(370),THO0040-015,47.008,-129.3,1.00E-03,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.03,14.95,2.58,13.6,4.77,1.7,5.99,1.23,8.06,1.75,5.2,0.76,5.07,0.79
9737,"VAN WAGONER,1991(478)",ICPMS(370),THO0040-017,47.008,-129.3,1.00E-03,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,3.55,10.81,1.89,10.29,3.7,1.28,4.6,0.91,6.28,1.37,4.34,0.63,4.32,0.6
10065,"BATIZA,1985(550)",INAA(374),VA41981-001-001,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,31.5,58.9,,,4.95,1.53,,0.86,,,,,2.58,0.38
10068,"BATIZA,1985(550)",INAA(374),VA41981-001-002,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,29.8,55.1,,,4.69,1.5,,0.78,,,,,2.37,0.35
10071,"BATIZA,1985(550)",INAA(374),VA41981-001-007,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,30.5,56.2,,,4.81,1.51,,0.81,,,,,2.34,0.36
10074,"BATIZA,1985(550)",INAA(374),VA41981-001-010,16.088,-111.542,1.00E-03,-1096,-1901,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,32.5,63.3,,,5.25,1.65,,0.83,,,,,2.79,0.42
10077,"BATIZA,1985(550)",INAA(374),VA41981-002-001A,16.117,-111.547,1.00E-03,-1795,-2166,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,31.9,57.4,,,5.58,1.59,,0.91,,,,,2.69,0.45
10080,"BATIZA,1985(550)",INAA(374),VA41981-006-001,16.377,-111.51,1.00E-03,-3515,-3710,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,23.3,45.6,,,5.15,1.67,,0.93,,,,,2.8,0.41
10083,"BATIZA,1985(550)",INAA(374),VA41981-007-003,16.852,-111.248,1.00E-03,-3018,-3466,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,1.04,4.39,,,1.69,0.65,,0.48,,,,,1.95,0.3
10086,"BATIZA,1985(550)",INAA(374),VA41981-007-036,16.852,-111.248,1.00E-03,-3018,-3466,FAILED_RIFT,MATHEMATICIAN SEAMOUNTS,WR,0.96,3.92,,,1.56,0.64,,0.5,,,,,1.9,0.27
