ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Nb
114977,"COUSENS,1999(959)",ICPMS(3178),24230,PAR8710-006-303,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,2.7
114983,"COUSENS,1999(959)",ICPMS(3178),24232,PAR8710-006-305,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,3.8
114990,"COUSENS,1999(959)",XRF(3177),24233,PAR8710-006-306,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",WR,5
114991,"COUSENS,1999(959)",ICPMS(3178),24233,PAR8710-006-306,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",WR,3.1
114992,"COUSENS,1999(959)",XRF(3177),24234,PAR8710-006-307,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,5
114993,"COUSENS,1999(959)",ICPMS(3178),24234,PAR8710-006-307,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,3
114996,"COUSENS,1999(959)",ICPMS(3178),24235,PAR8710-006-308,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,2.7
115000,"COUSENS,1999(959)",ICPMS(3178),24236,PAR8710-006-309,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,2.8
115003,"COUSENS,1999(959)",ICPMS(3178),24238,PAR8710-004-103,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",GL,4.9
115006,"COUSENS,1999(959)",ICPMS(3178),24240,PAR8710-004-105,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",GL,9.9
115009,"COUSENS,1999(959)",ICPMS(3178),24241,PAR8710-004-106,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",WR,5.9
115012,"COUSENS,1999(959)",ICPMS(3178),24243,PAR8710-004-108,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",GL,5.3
115016,"COUSENS,1999(959)",XRF(3177),24244,PAR8710-004-109,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",WR,6
115023,"COUSENS,1999(959)",ICPMS(3178),24248,PAR8710-005-206,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,5.4
115027,"COUSENS,1999(959)",ICPMS(3178),24249,PAR8710-005-207,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,8.4
115031,"COUSENS,1999(959)",ICPMS(3178),24251,PAR8710-005-210,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,6.3
115035,"COUSENS,1999(959)",ICPMS(3178),24252,PAR8710-005-211,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,6.9
115038,"COUSENS,1999(959)",ICPMS(3178),24253,PAR8710-005-212,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,7
115042,"COUSENS,1999(959)",ICPMS(3178),24255,PAR8710-005-214,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,6.6
115044,"COUSENS,1999(959)",XRF(3177),24256,PAR8710-005-215,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,8
115045,"COUSENS,1999(959)",ICPMS(3178),24256,PAR8710-005-215,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,7
115048,"COUSENS,1999(959)",XRF(3177),24247,ENV7610-029-001,52.305,-134.0167,1.00E-04,-1143,-1143,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,8
115049,"COUSENS,1999(959)",ICPMS(3178),24247,ENV7610-029-001,52.305,-134.0167,1.00E-04,-1143,-1143,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,6.6
115052,"COUSENS,1999(959)",XRF(3177),24223,ENV7610-029-007,52.305,-134.0167,1.00E-04,-1143,-1143,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,7
115055,"COUSENS,1999(959)",XRF(3177),24221,ENV7610-029-017,52.305,-134.0167,1.00E-04,-1143,-1143,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,7
115059,"COUSENS,1999(959)",XRF(3177),24222,ENV7610-029-004,52.305,-134.0167,1.00E-04,-1143,-1143,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,8
115062,"COUSENS,1999(959)",XRF(3181),24225,ENV7610-030-029,52.305,-134.1,0.0001,-1024,-1207,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,7
115584,"HOCHSTAEDTER,1990(257)",XRF(3203),7307,ALV1894-009,31.1,139.92,0.01,-1900,-1900,BACK-ARC_BASIN,SUMISU BASIN,WR,1.2
115587,"HOCHSTAEDTER,1990(257)",XRF(3203),24300,HAKKH87-2-962,31.02,139.87,0.01,,,BACK-ARC_BASIN,SUMISU BASIN,WR,1.6
115590,"HOCHSTAEDTER,1990(257)",XRF(3203),7294,ALV1888-001,31.07,139.9,0.01,-2021,-2021,BACK-ARC_BASIN,SUMISU BASIN,WR,1
115593,"HOCHSTAEDTER,1990(257)",XRF(3203),7311,ALV1896-007,31.1,139.92,0.01,-1670,-1670,BACK-ARC_BASIN,SUMISU BASIN,WR,1.4
115596,"HOCHSTAEDTER,1990(257)",XRF(3203),7310,ALV1896-003,31.1,139.92,0.01,-1955,-1955,BACK-ARC_BASIN,SUMISU BASIN,WR,2.1
115599,"HOCHSTAEDTER,1990(257)",XRF(3203),7308,ALV1896-001,31.1,139.92,0.01,-1955,-1955,BACK-ARC_BASIN,SUMISU BASIN,WR,2.1
115602,"HOCHSTAEDTER,1990(257)",XRF(3203),7313,AII0118-18-001,30.9,139.7,0.01,,,BACK-ARC_BASIN,SUMISU BASIN,WR,1.9
115605,"HOCHSTAEDTER,1990(257)",XRF(3203),7304,ALV1891-007,30.83,139.87,0.01,-2250,-2250,BACK-ARC_BASIN,SUMISU BASIN,WR,1.4
115608,"HOCHSTAEDTER,1990(257)",XRF(3203),24298,ALV1891-022,30.83,139.87,0.01,-2250,-2250,BACK-ARC_BASIN,SUMISU BASIN,WR,1.1
115611,"HOCHSTAEDTER,1990(257)",XRF(3203),7297,ALV1889-011,30.93,139.92,0.01,-2228,-2228,BACK-ARC_BASIN,SUMISU BASIN,WR,1.2
115614,"HOCHSTAEDTER,1990(257)",XRF(3203),7298,ALV1889-004,30.93,139.92,1.00E-02,-2228,-2228,BACK-ARC_BASIN,SUMISU BASIN,WR,1.3
115900,"WOOD,1979(963)",XRF(3218),24321,DSDP049-0407-035-001/35-45,63.9387,-30.576,1.00E-04,-2472,-2472,OLD_OCEANIC_CRUST,,WR,30.8
115901,"WOOD,1979(963)",XRF(3220),24321,DSDP049-0407-035-001/35-45,63.9387,-30.576,1.00E-04,-2472,-2472,OLD_OCEANIC_CRUST,,WR,29
115922,"WOOD,1979(963)",XRF(3220),24322,DSDP049-0407-036-003/60-80,63.9387,-30.576,1.00E-04,-2472,-2472,OLD_OCEANIC_CRUST,,WR,9
115947,"WOOD,1979(963)",XRF(3218),24323,DSDP049-0407-042-001/80-90,63.9387,-30.576,1.00E-04,-2472,-2472,OLD_OCEANIC_CRUST,,WR,22.9
115948,"WOOD,1979(963)",XRF(3220),24323,DSDP049-0407-042-001/80-90,63.9387,-30.576,1.00E-04,-2472,-2472,OLD_OCEANIC_CRUST,,WR,22
115979,"WOOD,1979(963)",XRF(3218),24324,DSDP049-0407-047-001,63.9387,-30.576,1.00E-04,-2472,-2472,OLD_OCEANIC_CRUST,,WR,17.7
115980,"WOOD,1979(963)",XRF(3220),24324,DSDP049-0407-047-001,63.9387,-30.576,1.00E-04,-2472,-2472,OLD_OCEANIC_CRUST,,WR,15
116011,"WOOD,1979(963)",XRF(3218),24325,DSDP049-0408-037-001,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,13.6
116012,"WOOD,1979(963)",XRF(3220),24325,DSDP049-0408-037-001,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,14
116043,"WOOD,1979(963)",XRF(3218),19504,DSDP049-0409-010-001/10-12,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,4.9
116044,"WOOD,1979(963)",XRF(3220),19504,DSDP049-0409-010-001/10-12,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,8
116074,"WOOD,1979(963)",XRF(3218),19516,DSDP049-0409-011-003/80-82,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,3.8
116075,"WOOD,1979(963)",XRF(3220),19516,DSDP049-0409-011-003/80-82,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6
116105,"WOOD,1979(963)",XRF(3218),19549,DSDP049-0409-024-002/87-90,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,11.5
116106,"WOOD,1979(963)",XRF(3220),19549,DSDP049-0409-024-002/87-90,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,13
116133,"WOOD,1979(963)",XRF(3218),24326,DSDP049-0410-037-001/85-110,45.5088,-29.476,1.00E-04,-2975,-2975,OLD_OCEANIC_CRUST,,WR,28.9
116134,"WOOD,1979(963)",XRF(3220),24326,DSDP049-0410-037-001/85-110,45.5088,-29.476,1.00E-04,-2975,-2975,OLD_OCEANIC_CRUST,,WR,28
116159,"WOOD,1979(963)",XRF(3218),24327,DSDP049-0410-039-004/55-114,45.5088,-29.476,1.00E-04,-2975,-2975,OLD_OCEANIC_CRUST,,WR,77.2
116160,"WOOD,1979(963)",XRF(3220),24327,DSDP049-0410-039-004/55-114,45.5088,-29.476,1.00E-04,-2975,-2975,OLD_OCEANIC_CRUST,,WR,58
116191,"WOOD,1979(963)",XRF(3218),24328,DSDP049-0410A-002-005/10-100,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,29.7
116192,"WOOD,1979(963)",XRF(3220),24328,DSDP049-0410A-002-005/10-100,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,28
116223,"WOOD,1979(963)",XRF(3218),19599,DSDP049-0410A-004-004/65-70,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,35.4
116224,"WOOD,1979(963)",XRF(3220),19599,DSDP049-0410A-004-004/65-70,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,35
116255,"WOOD,1979(963)",XRF(3218),19611,DSDP049-0411-001-001/78-82,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,4.9
116256,"WOOD,1979(963)",XRF(3220),19611,DSDP049-0411-001-001/78-82,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,8
116286,"WOOD,1979(963)",XRF(3218),24329,DSDP049-0411-004-001,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,10
116287,"WOOD,1979(963)",XRF(3220),24329,DSDP049-0411-004-001,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,11
116318,"WOOD,1979(963)",XRF(3218),24330,DSDP049-0412A-007-002/60-115,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,9.7
116319,"WOOD,1979(963)",XRF(3220),24330,DSDP049-0412A-007-002/60-115,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,13
116348,"WOOD,1979(963)",XRF(3218),24331,DSDP049-0413-001-002/110-130,36.5432,-33.175,1.00E-04,-2598,-2598,FRACTURE_ZONE,FRACTURE ZONE B,WR,32.3
116349,"WOOD,1979(963)",XRF(3220),24331,DSDP049-0413-001-002/110-130,36.5432,-33.175,1.00E-04,-2598,-2598,FRACTURE_ZONE,FRACTURE ZONE B,WR,25
116375,"WOOD,1979(963)",XRF(3220),24332,DSDP049-0413-005-001/10-20,36.5432,-33.175,1.00E-04,-2598,-2598,FRACTURE_ZONE,FRACTURE ZONE B,WR,5
116587,"JOHNSON,1987(585)",SSMS(3237),14721,KAK820316-023-024,-9.86,157.7263,1.00E-04,-2525,-3095,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.5
116588,"JOHNSON,1987(585)",SSMS(3237),24379,KAK820316-024-006,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.9
116589,"JOHNSON,1987(585)",SSMS(3237),24386,KAK820316-024-018,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,2.6
116590,"JOHNSON,1987(585)",SSMS(3237),14682,KAK820316-030-009,-8.7865,156.7192,1.00E-04,-3140,-3630,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.8
116591,"JOHNSON,1987(585)",SSMS(3237),14726,KAK820316-031-007,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,3.1
116592,"JOHNSON,1987(585)",SSMS(3237),14692,KAK820316-032-009,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.1
116593,"JOHNSON,1987(585)",SSMS(3237),14686,KAK820316-032-015,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.4
116594,"JOHNSON,1987(585)",SSMS(3237),24402,KAK820316-033-006,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.8
116595,"JOHNSON,1987(585)",SSMS(3237),14727,KAK820316-033-014,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,3.8
116597,"JOHNSON,1987(585)",SSMS(3237),24413,KAK820316-035-008,-9.1333,157.9673,1.00E-04,-380,-410,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.5
116606,"JOHNSON,1987(585)",XRF(3240),24376,KAK820316-023-020,-9.86,157.7263,1.00E-04,-2525,-3095,BACK-ARC_BASIN,WOODLARK BASIN,WR,1
116609,"JOHNSON,1987(585)",XRF(3240),14721,KAK820316-023-024,-9.86,157.7263,1.00E-04,-2525,-3095,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.5
116612,"JOHNSON,1987(585)",XRF(3240),14722,KAK820316-024-001,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116615,"JOHNSON,1987(585)",XRF(3240),24377,KAK820316-024-002,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.5
116618,"JOHNSON,1987(585)",XRF(3240),24378,KAK820316-024-005,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116624,"JOHNSON,1987(585)",XRF(3240),24380,KAK820316-024-007,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.5
116627,"JOHNSON,1987(585)",XRF(3240),24383,KAK820316-024-011,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.5
116630,"JOHNSON,1987(585)",XRF(3240),14723,KAK820316-024-013,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.5
116633,"JOHNSON,1987(585)",XRF(3240),24384,KAK820316-024-014,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116668,"JOHNSON,1987(585)",XRF(3240),19864,KAK820316-035-006,-9.1333,157.9673,1.00E-04,-380,-410,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.5
116695,"JOHNSON,1987(585)",XRF(3240),24390,KAK820316-031-002,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116698,"JOHNSON,1987(585)",XRF(3240),14726,KAK820316-031-007,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,2.5
116701,"JOHNSON,1987(585)",XRF(3240),24394,KAK820316-031-009,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116707,"JOHNSON,1987(585)",XRF(3240),24397,KAK820316-031-016,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116724,"JOHNSON,1987(585)",XRF(3240),24401,KAK820316-033-004,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,3
116727,"JOHNSON,1987(585)",XRF(3240),24402,KAK820316-033-006,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,1
116730,"JOHNSON,1987(585)",XRF(3240),24405,KAK820316-033-010,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,3
116733,"JOHNSON,1987(585)",XRF(3240),24406,KAK820316-033-012,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,4
116736,"JOHNSON,1987(585)",XRF(3240),14727,KAK820316-033-014,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,4
116745,"JOHNSON,1987(585)",XRF(3240),24387,KAK820316-030-001,-8.7865,156.7192,1.00E-04,-3140,-3630,BACK-ARC_BASIN,WOODLARK BASIN,WR,1
116748,"JOHNSON,1987(585)",XRF(3240),24388,KAK820316-030-002,-8.7865,156.7192,1.00E-04,-3140,-3630,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.5
116751,"JOHNSON,1987(585)",XRF(3240),14681,KAK820316-030-006,-8.7865,156.7192,1.00E-04,-3140,-3630,BACK-ARC_BASIN,WOODLARK BASIN,WR,1
116754,"JOHNSON,1987(585)",XRF(3240),14682,KAK820316-030-009,-8.7865,156.7192,1.00E-04,-3140,-3630,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.5
116761,"JOHNSON,1987(585)",XRF(3240),14689,KAK820316-032-004,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.5
116764,"JOHNSON,1987(585)",XRF(3240),14690,KAK820316-032-005,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.5
116767,"JOHNSON,1987(585)",XRF(3240),14683,KAK820316-032-010,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,1
116770,"JOHNSON,1987(585)",XRF(3240),14686,KAK820316-032-015,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,1
116773,"JOHNSON,1987(585)",XRF(3240),14687,KAK820316-032-016,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.5
116776,"JOHNSON,1987(585)",XRF(3240),14688,KAK820316-032-017,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,3
117242,"LONSDALE,1985(601)",XRF(3246),24418,WASRAMA-024,18.005,144.283,1.00E-03,-3875,-3875,BACK-ARC_BASIN,MARIANA TROUGH,WR,7
126736,"PEARCE,1985(1084)",XRF(3276),30731,DSDP092-0597B-002-001/55,-18.8072,-129.7703,1.00E-04,-4163,-4163,OLD_OCEANIC_CRUST,,WR,4.1
126743,"PEARCE,1985(1084)",XRF(3276),30741,DSDP092-0597B-003-002/27,-18.8072,-129.7703,1.00E-04,-4163,-4163,OLD_OCEANIC_CRUST,,WR,4.1
126750,"PEARCE,1985(1084)",XRF(3276),30745,DSDP092-0597C-003-001/52,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,3.7
126757,"PEARCE,1985(1084)",XRF(3276),30750,DSDP092-0597C-004-001/126,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,4.6
126764,"PEARCE,1985(1084)",XRF(3276),30758,DSDP092-0597C-004-005/120,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,5.1
126771,"PEARCE,1985(1084)",XRF(3276),30766,DSDP092-0597C-005-002/24,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,3.1
126778,"PEARCE,1985(1084)",XRF(3276),30768,DSDP092-0597C-006-001/128,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,4.6
126785,"PEARCE,1985(1084)",XRF(3276),30776,DSDP092-0597C-007-001/12,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,4.3
126792,"PEARCE,1985(1084)",XRF(3276),30790,DSDP092-0597C-007-005/90,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,3.8
126799,"PEARCE,1985(1084)",XRF(3276),30793,DSDP092-0597C-008-002/43,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,4
126806,"PEARCE,1985(1084)",XRF(3276),30802,DSDP092-0597C-009-001/129,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,5.2
126813,"PEARCE,1985(1084)",XRF(3276),30807,DSDP092-0597C-010-001/119,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,3.9
126820,"PEARCE,1985(1084)",XRF(3276),30822,DSDP092-0597C-011-001/93,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,3.3
126827,"PEARCE,1985(1084)",XRF(3276),30826,DSDP092-0597C-012-001/20,-18.8072,-129.7703,1.00E-04,-4164,-4164,OLD_OCEANIC_CRUST,,WR,4.1
126834,"PEARCE,1985(1084)",XRF(3276),30827,DSDP092-0599B-004-001/14,-19.4515,-119.8813,1.00E-04,-3654,-3654,OLD_OCEANIC_CRUST,,WR,2.1
126841,"PEARCE,1985(1084)",XRF(3276),30831,DSDP092-0601B-002-001/43,-18.9203,-116.8685,1.00E-04,-3448,-3448,OLD_OCEANIC_CRUST,,WR,4.9
126848,"PEARCE,1985(1084)",XRF(3276),30829,DSDP092-0601B-002-001/105,-18.9203,-116.8685,1.00E-04,-3448,-3448,OLD_OCEANIC_CRUST,,WR,4.4
128260,"LAWSON,1996(880)",ICPMS(3298),30947,DAR0057-001-003-1B,23.643,-45.273,1.00E-03,-4399,-4399,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.19
128262,"LAWSON,1996(880)",ICPMS(3298),30963,DAR0057-003-001-1C,23.878,-46.327,1.00E-03,-4828,-4828,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.33
128264,"LAWSON,1996(880)",ICPMS(3298),30964,DAR0057-004-001-1B,23.89,-46.36,1.00E-03,-4960,-4960,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.4
128266,"LAWSON,1996(880)",ICPMS(3298),30965,DAR0057-005-001-2B,23.865,-46.332,1.00E-03,-4900,-4900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.43
128268,"LAWSON,1996(880)",ICPMS(3298),30967,DAR0057-006-002-1C,23.855,-46.343,1.00E-03,-4985,-4985,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.79
128270,"LAWSON,1996(880)",ICPMS(3298),30968,DAR0057-007-001-3C,23.855,-46.3,1.00E-03,-5255,-5255,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.83
128272,"LAWSON,1996(880)",ICPMS(3298),30969,DAR0057-008-001-1B,23.842,-46.33,1.00E-03,-4920,-4920,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.88
128274,"LAWSON,1996(880)",ICPMS(3298),30970,DAR0057-009-001-2B,23.888,-46.325,1.00E-03,-4895,-4895,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.85
128276,"LAWSON,1996(880)",ICPMS(3298),30933,DAR0057-011-001-1B,23.923,-46.322,1.00E-03,-4715,-4715,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,3.25
128278,"LAWSON,1996(880)",ICPMS(3298),30934,DAR0057-012-001-1B,23.952,-46.298,1.00E-03,-4600,-4600,SEAMOUNT,,WR,1.9
128280,"LAWSON,1996(880)",ICPMS(3298),30937,DAR0057-013-001-1B,24.003,-46.323,1.00E-03,-4244,-4244,SEAMOUNT,THATCHER'S NOSE,WR,2.28
128282,"LAWSON,1996(880)",ICPMS(3298),30938,DAR0057-014-001-1B,24.003,-46.303,1.00E-03,-4360,-4360,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,3.09
128284,"LAWSON,1996(880)",ICPMS(3298),30939,DAR0057-015-001-2B,24.04,-46.303,1.00E-03,-4118,-4118,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.65
128286,"LAWSON,1996(880)",ICPMS(3298),30941,DAR0057-016-001-1B,24.077,-46.308,1.00E-03,-3970,-3970,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.97
128288,"LAWSON,1996(880)",ICPMS(3298),30944,DAR0057-017-001-2A,24.113,-46.298,1.00E-03,-4030,-4030,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2.16
