ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Zr
73061,"SAUNDERS,1983(926)",XRF(1969),16921,DSDP065-0483-022-001/42,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,109
73062,"SAUNDERS,1983(926)",XRF(1969),16922,DSDP065-0483-022-003/27,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,107
73063,"SAUNDERS,1983(926)",XRF(1969),16924,DSDP065-0483-023-002/76,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,110
73064,"SAUNDERS,1983(926)",XRF(1969),16923,DSDP065-0483-023-002/124,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,141
73065,"SAUNDERS,1983(926)",XRF(1969),16925,DSDP065-0483-024-001/96-100,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,144
73067,"SAUNDERS,1983(926)",XRF(1969),16926,DSDP065-0483-025-001/25,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,140
73068,"SAUNDERS,1983(926)",XRF(1969),16927,DSDP065-0483-026-003/120,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,WR,143
73069,"SAUNDERS,1983(926)",XRF(1969),16928,DSDP065-0483B-004-005/100-102,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,57
73071,"SAUNDERS,1983(926)",XRF(1969),16929,DSDP065-0483B-007-003/59,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,63
73072,"SAUNDERS,1983(926)",XRF(1969),16930,DSDP065-0483B-008-003/2,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,57
73074,"SAUNDERS,1983(926)",XRF(1969),16931,DSDP065-0483B-012-001/4,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,91
73075,"SAUNDERS,1983(926)",XRF(1969),16932,DSDP065-0483B-014-001/68,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,120
73077,"SAUNDERS,1983(926)",XRF(1969),16933,DSDP065-0483B-017-001/40,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,137
73078,"SAUNDERS,1983(926)",XRF(1969),16934,DSDP065-0483B-019-001/2,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,143
73080,"SAUNDERS,1983(926)",XRF(1969),16935,DSDP065-0483B-020-002/32,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,133
73081,"SAUNDERS,1983(926)",XRF(1969),16936,DSDP065-0483B-021-002/31-33,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,96
73082,"SAUNDERS,1983(926)",XRF(1969),16937,DSDP065-0483B-022-002/32,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,98
73083,"SAUNDERS,1983(926)",XRF(1969),16938,DSDP065-0483B-023-001/16,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,97
73085,"SAUNDERS,1983(926)",XRF(1969),16939,DSDP065-0483B-023-003/47,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,95
73086,"SAUNDERS,1983(926)",XRF(1969),16940,DSDP065-0483B-024-001/91,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,109
73087,"SAUNDERS,1983(926)",XRF(1969),16941,DSDP065-0483B-026-001/117,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,113
73088,"SAUNDERS,1983(926)",XRF(1969),16942,DSDP065-0483B-027-002/76,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,109
73090,"SAUNDERS,1983(926)",XRF(1969),16943,DSDP065-0483B-028-001/42,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,104
73092,"SAUNDERS,1983(926)",XRF(1969),16944,DSDP065-0483B-030-001/65,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,107
73093,"SAUNDERS,1983(926)",XRF(1969),16945,DSDP065-0483B-030-003/30,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,102
73094,"SAUNDERS,1983(926)",XRF(1969),16946,DSDP065-0483B-031-002/75,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,93
73095,"SAUNDERS,1983(926)",XRF(1969),16947,DSDP065-0483B-032-002/39,22.8832,-108.7473,1.00E-04,-3070,-3070,OLD_OCEANIC_CRUST,,WR,93
73096,"SAUNDERS,1983(926)",XRF(1969),16948,DSDP065-0485A-012-001/122,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,122
73097,"SAUNDERS,1983(926)",XRF(1969),16949,DSDP065-0485A-023-002/30,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,135
73098,"SAUNDERS,1983(926)",XRF(1969),16950,DSDP065-0485A-025-001/117,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,131
73100,"SAUNDERS,1983(926)",XRF(1969),16951,DSDP065-0485A-029-001/30-32,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,138
73102,"SAUNDERS,1983(926)",XRF(1969),16952,DSDP065-0485A-033-002/68,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,130
73103,"SAUNDERS,1983(926)",XRF(1969),16953,DSDP065-0485A-035-005/70-72,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,104
73105,"SAUNDERS,1983(926)",XRF(1969),16954,DSDP065-0485A-035-006/2,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,107
73106,"SAUNDERS,1983(926)",XRF(1969),16955,DSDP065-0485A-038-002/85,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,106
73108,"SAUNDERS,1983(926)",XRF(1969),16956,DSDP065-0485A-038-005/9,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,WR,110
73289,"WEAVER,1985(929)",XRF(1978),16985,DSDP082-0556-002-001/77-79,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,62
73292,"WEAVER,1985(929)",XRF(1978),16986,DSDP082-0556-002-002/132-135,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,61
73295,"WEAVER,1985(929)",XRF(1978),16987,DSDP082-0556-003-001/57-60,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,92
73298,"WEAVER,1985(929)",XRF(1978),16988,DSDP082-0556-003-002/49-51,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,90
73301,"WEAVER,1985(929)",XRF(1978),16989,DSDP082-0556-004-002/65-68,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,93
73304,"WEAVER,1985(929)",XRF(1978),16990,DSDP082-0556-006-004/115-120,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,85
73307,"WEAVER,1985(929)",XRF(1978),16991,DSDP082-0556-007-001/115-119,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,55
73310,"WEAVER,1985(929)",XRF(1978),16992,DSDP082-0556-008-001/118-120,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,48
73313,"WEAVER,1985(929)",XRF(1978),16993,DSDP082-0556-009-002/83-85,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,59
73316,"WEAVER,1985(929)",XRF(1978),16994,DSDP082-0556-010-002/130-133,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,45
73319,"WEAVER,1985(929)",XRF(1978),16995,DSDP082-0556-011-001/106-109,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,79
73322,"WEAVER,1985(929)",XRF(1978),16996,DSDP082-0556-012-001/68-72,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,49
73325,"WEAVER,1985(929)",XRF(1978),16997,DSDP082-0556-016-001/14-18,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,9
73328,"WEAVER,1985(929)",XRF(1978),16998,DSDP082-0556-016-002/128-131,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,79
73331,"WEAVER,1985(929)",XRF(1978),17001,DSDP082-0557-001-001/38-41,38.8325,-32.5597,1.00E-04,-2143,-2143,OLD_OCEANIC_CRUST,,WR,225
73334,"WEAVER,1985(929)",XRF(1978),17000,DSDP082-0557-001-001/144-147,38.8325,-32.5597,1.00E-04,-2143,-2143,OLD_OCEANIC_CRUST,,WR,218
73337,"WEAVER,1985(929)",XRF(1978),17002,DSDP082-0558-027-003/92-95,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,75
73340,"WEAVER,1985(929)",XRF(1978),17003,DSDP082-0558-028-001/38-41,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,66
73343,"WEAVER,1985(929)",XRF(1978),17004,DSDP082-0558-028-001/79-81,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,64
73346,"WEAVER,1985(929)",XRF(1978),17005,DSDP082-0558-028-002/52-55,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,63
73349,"WEAVER,1985(929)",XRF(1978),17006,DSDP082-0558-028-003/36-38,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,66
73352,"WEAVER,1985(929)",XRF(1978),17007,DSDP082-0558-029-001/99-101,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,90
73355,"WEAVER,1985(929)",XRF(1978),17008,DSDP082-0558-030-003/12-14,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,89
73358,"WEAVER,1985(929)",XRF(1978),17009,DSDP082-0558-031-001/86-89,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,91
73361,"WEAVER,1985(929)",XRF(1978),17010,DSDP082-0558-032-001/115-117,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,91
73364,"WEAVER,1985(929)",XRF(1978),17011,DSDP082-0558-032-003/38-40,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,78
73367,"WEAVER,1985(929)",XRF(1978),17012,DSDP082-0558-032-005/88-90,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,80
73370,"WEAVER,1985(929)",XRF(1978),17013,DSDP082-0558-033-003/135-138,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,80
73373,"WEAVER,1985(929)",XRF(1978),17014,DSDP082-0558-034-001/63-65,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,79
73376,"WEAVER,1985(929)",XRF(1978),17015,DSDP082-0558-035-001/120-122,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,74
73379,"WEAVER,1985(929)",XRF(1978),17016,DSDP082-0558-035-002/112-114,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,75
73382,"WEAVER,1985(929)",XRF(1978),17017,DSDP082-0558-035-003/89-91,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,76
73385,"WEAVER,1985(929)",XRF(1978),17018,DSDP082-0558-035-004/102-104,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,81
73388,"WEAVER,1985(929)",XRF(1978),17019,DSDP082-0558-036-001/82-84,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,82
73391,"WEAVER,1985(929)",XRF(1978),17020,DSDP082-0558-036-002/100-102,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,81
73394,"WEAVER,1985(929)",XRF(1978),17021,DSDP082-0558-037-001/143-148,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,57
73397,"WEAVER,1985(929)",XRF(1978),17022,DSDP082-0558-038-001/104-108,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,57
73400,"WEAVER,1985(929)",XRF(1978),17023,DSDP082-0558-039-001/55-57,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,61
73403,"WEAVER,1985(929)",XRF(1978),17024,DSDP082-0558-039-002/69-71,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,60
73406,"WEAVER,1985(929)",XRF(1978),17025,DSDP082-0558-039-004/98-100,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,59
73409,"WEAVER,1985(929)",XRF(1978),17026,DSDP082-0559-001-002/118-120,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,102
73412,"WEAVER,1985(929)",XRF(1978),17027,DSDP082-0559-002-002/18-20,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,103
73415,"WEAVER,1985(929)",XRF(1978),17028,DSDP082-0559-004-001/118-121,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,101
73418,"WEAVER,1985(929)",XRF(1978),17029,DSDP082-0559-005-001/38-40,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,100
73421,"WEAVER,1985(929)",XRF(1978),17030,DSDP082-0559-006-002/12-14,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,102
73424,"WEAVER,1985(929)",XRF(1978),17031,DSDP082-0559-007-002/3-6,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,100
73427,"WEAVER,1985(929)",XRF(1978),17032,DSDP082-0559-008-001/18-20,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,103
73430,"WEAVER,1985(929)",XRF(1978),17033,DSDP082-0561-001-001/44-47,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,96
73433,"WEAVER,1985(929)",XRF(1978),17034,DSDP082-0561-001-002/22-24,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,72
73436,"WEAVER,1985(929)",XRF(1978),17035,DSDP082-0561-002-001/111-116,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,71
73439,"WEAVER,1985(929)",XRF(1978),17036,DSDP082-0561-002-003/127-130,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,71
73442,"WEAVER,1985(929)",XRF(1978),17037,DSDP082-0561-003-001/138-140,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,70
73445,"WEAVER,1985(929)",XRF(1978),17038,DSDP082-0561-H1-CC/9-13,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,97
73448,"WEAVER,1985(929)",XRF(1978),17039,DSDP082-0562-001-002/82-84,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,98
73451,"WEAVER,1985(929)",XRF(1978),17040,DSDP082-0562-002-004/74-76,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,89
73454,"WEAVER,1985(929)",XRF(1978),17041,DSDP082-0562-003-002/141-143,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,92
73457,"WEAVER,1985(929)",XRF(1978),17042,DSDP082-0562-004-002/45-47,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,91
73460,"WEAVER,1985(929)",XRF(1978),17043,DSDP082-0562-005-003/79-81,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,92
73463,"WEAVER,1985(929)",XRF(1978),17044,DSDP082-0562-006-004/18-21,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,63
73466,"WEAVER,1985(929)",XRF(1978),17045,DSDP082-0562-007-002/138-142,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,65
73469,"WEAVER,1985(929)",XRF(1978),17046,DSDP082-0562-008-001/68-71,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,66
73472,"WEAVER,1985(929)",XRF(1978),17047,DSDP082-0562-008-002/55-58,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,67
73475,"WEAVER,1985(929)",XRF(1978),17048,DSDP082-0562-009-002/81-83,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,65
73478,"WEAVER,1985(929)",XRF(1978),17049,DSDP082-0562-010-002/86-88,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,59
73481,"WEAVER,1985(929)",XRF(1978),17050,DSDP082-0563-023-001/104-106,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,51
73484,"WEAVER,1985(929)",XRF(1978),17051,DSDP082-0563-024-004/0-7,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,53
73487,"WEAVER,1985(929)",XRF(1978),17052,DSDP082-0563-025-002/37-39,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,52
73490,"WEAVER,1985(929)",XRF(1978),17053,DSDP082-0564-003-002/5-8,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,89
73493,"WEAVER,1985(929)",XRF(1978),17054,DSDP082-0564-005-002/115-118,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,90
73496,"WEAVER,1985(929)",XRF(1978),17055,DSDP082-0564-006-001/26-28,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,93
73499,"WEAVER,1985(929)",XRF(1978),17056,DSDP082-0564-006-004/54-57,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,92
73502,"WEAVER,1985(929)",XRF(1978),17057,DSDP082-0564-007-003/60-63,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,92
73599,"DRAKE,1985(930)",XRF(1982),17058,DSDP082-0556-002-001/74-76,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,62
73601,"DRAKE,1985(930)",XRF(1982),17059,DSDP082-0556-002-002/141-144,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,64
73603,"DRAKE,1985(930)",XRF(1982),17060,DSDP082-0556-002-005/26-28,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,97
73605,"DRAKE,1985(930)",XRF(1982),17061,DSDP082-0556-003-003/66-69,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,89
73607,"DRAKE,1985(930)",XRF(1982),17062,DSDP082-0556-005-001/99-102,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,87
73609,"DRAKE,1985(930)",XRF(1982),17063,DSDP082-0556-006-005/64-67,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,88
73611,"DRAKE,1985(930)",XRF(1982),17064,DSDP082-0556-006-006/108-111,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,56
73613,"DRAKE,1985(930)",XRF(1982),17065,DSDP082-0556-007-001/128-132,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,58
73615,"DRAKE,1985(930)",XRF(1982),17066,DSDP082-0556-007-003/83-86,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,56
73617,"DRAKE,1985(930)",XRF(1982),17067,DSDP082-0556-008-002/13-16,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,48
73619,"DRAKE,1985(930)",XRF(1982),17068,DSDP082-0556-009-004/64-67,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,60.4
73621,"DRAKE,1985(930)",XRF(1982),17069,DSDP082-0556-010-003/63-66,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,46.4
73623,"DRAKE,1985(930)",XRF(1982),17070,DSDP082-0556-010-004/72-75,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,58.1
73625,"DRAKE,1985(930)",XRF(1982),17071,DSDP082-0556-011-002/121-124,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,56
73627,"DRAKE,1985(930)",XRF(1982),17072,DSDP082-0556-012-003/54-57,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,55.6
73629,"DRAKE,1985(930)",XRF(1982),17073,DSDP082-0556-012-004/27-30,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,58.2
73631,"DRAKE,1985(930)",XRF(1982),17074,DSDP082-0556-016-002/110-113,38.9397,-34.6853,1.00E-04,-3672,-3672,OLD_OCEANIC_CRUST,,WR,50.4
73633,"DRAKE,1985(930)",XRF(1982),17075,DSDP082-0557-001-001/50-53,38.8325,-32.5597,1.00E-04,-2143,-2143,OLD_OCEANIC_CRUST,,WR,216.2
73635,"DRAKE,1985(930)",XRF(1982),17076,DSDP082-0558-027-003/112-114,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,75.87
73637,"DRAKE,1985(930)",XRF(1982),17077,DSDP082-0558-028-001/55-58,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,66.53
73639,"DRAKE,1985(930)",XRF(1982),17078,DSDP082-0558-030-001/115-118,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,92.8
73641,"DRAKE,1985(930)",XRF(1982),17079,DSDP082-0558-032-002/130-132,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,84.62
73643,"DRAKE,1985(930)",XRF(1982),17080,DSDP082-0558-032-004/73-75,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,82.6
73645,"DRAKE,1985(930)",XRF(1982),17081,DSDP082-0558-032-005/101-103,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,81.5
73647,"DRAKE,1985(930)",XRF(1982),17082,DSDP082-0558-033-002/144-147,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,82.19
73649,"DRAKE,1985(930)",XRF(1982),17084,DSDP082-0558-033-003/61-64,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,82.79
73651,"DRAKE,1985(930)",XRF(1982),17083,DSDP082-0558-033-003/139-141,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,80.24
73653,"DRAKE,1985(930)",XRF(1982),17085,DSDP082-0558-035-003/107-109,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,75.99
73655,"DRAKE,1985(930)",XRF(1982),17086,DSDP082-0558-036-001/74-78,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,85.64
73657,"DRAKE,1985(930)",XRF(1982),17087,DSDP082-0558-037-001/89-92,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,55.4
73659,"DRAKE,1985(930)",XRF(1982),17088,DSDP082-0558-038-001/97-99,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,54.76
73661,"DRAKE,1985(930)",XRF(1982),17089,DSDP082-0558-038-002/116-118,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,57.29
73663,"DRAKE,1985(930)",XRF(1982),17090,DSDP082-0558-039-001/111-113,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,57.86
73665,"DRAKE,1985(930)",XRF(1982),17091,DSDP082-0558-039-002/11-13,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,55.74
73667,"DRAKE,1985(930)",XRF(1982),17092,DSDP082-0559-001-001/117-119,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,108.4
73669,"DRAKE,1985(930)",XRF(1982),17093,DSDP082-0559-002-003/111-113,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,105.4
73671,"DRAKE,1985(930)",XRF(1982),17094,DSDP082-0559-004-001/121-124,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,107
73673,"DRAKE,1985(930)",XRF(1982),17095,DSDP082-0559-005-001/50-53,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,105.7
73675,"DRAKE,1985(930)",XRF(1982),17096,DSDP082-0559-006-002/14-16,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,107.5
73677,"DRAKE,1985(930)",XRF(1982),17097,DSDP082-0559-007-001/111-114,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,111.6
73679,"DRAKE,1985(930)",XRF(1982),17099,DSDP082-0559-007-003/18-20,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,106.8
73681,"DRAKE,1985(930)",XRF(1982),17098,DSDP082-0559-007-003/103-106,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,107
