ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Ba
75050,"BOUGAULT,1985(936)",XRF(2004),17369,DSDP082-0558-032-001/41-44,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,149
75051,"BOUGAULT,1985(936)",XRF(2004),17220,DSDP082-0558-032-001/123-125,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,83
75052,"BOUGAULT,1985(936)",XRF(2004),17371,DSDP082-0558-032-002/57-59,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,107
75053,"BOUGAULT,1985(936)",XRF(2004),17370,DSDP082-0558-032-002/145-147,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,90
75054,"BOUGAULT,1985(936)",XRF(2004),17372,DSDP082-0558-032-003/35-37,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,78
75055,"BOUGAULT,1985(936)",XRF(2004),17375,DSDP082-0558-032-004/77-79,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,99
75056,"BOUGAULT,1985(936)",XRF(2004),17374,DSDP082-0558-032-004/111-113,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,87
75057,"BOUGAULT,1985(936)",XRF(2004),17221,DSDP082-0558-033-002/71-73,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,82
75058,"BOUGAULT,1985(936)",XRF(2004),17379,DSDP082-0558-033-003/7-9,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,111
75059,"BOUGAULT,1985(936)",XRF(2004),17380,DSDP082-0558-033-003/89-91,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,62
75060,"BOUGAULT,1985(936)",XRF(2004),17222,DSDP082-0558-034-001/30-32,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,91
75061,"BOUGAULT,1985(936)",XRF(2004),17385,DSDP082-0558-035-002/2-4,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,89
75062,"BOUGAULT,1985(936)",XRF(2004),17384,DSDP082-0558-035-002/11-13,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,77
75063,"BOUGAULT,1985(936)",XRF(2004),17223,DSDP082-0558-035-003/110-113,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,69
75064,"BOUGAULT,1985(936)",XRF(2004),17224,DSDP082-0558-035-004/106-108,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,95
75065,"BOUGAULT,1985(936)",XRF(2004),17391,DSDP082-0558-036-003/17-19,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,81
75066,"BOUGAULT,1985(936)",XRF(2004),17225,DSDP082-0558-038-001/34-36,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,85
75067,"BOUGAULT,1985(936)",XRF(2004),17395,DSDP082-0558-038-001/93-95,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,18
75068,"BOUGAULT,1985(936)",XRF(2004),17226,DSDP082-0558-038-002/61-63,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,70
75069,"BOUGAULT,1985(936)",XRF(2004),17397,DSDP082-0558-039-001/20-22,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,39
75070,"BOUGAULT,1985(936)",XRF(2004),17401,DSDP082-0558-039-004/122-125,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,49
75071,"BOUGAULT,1985(936)",XRF(2004),17227,DSDP082-0558-040-001/92-94,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,53
75072,"BOUGAULT,1985(936)",XRF(2004),17228,DSDP082-0558-040-002/7-9,37.77,-37.3435,1.00E-04,-3754,-3745,OLD_OCEANIC_CRUST,,WR,114
75073,"BOUGAULT,1985(936)",XRF(2004),17229,DSDP082-0559-001-001/25-29,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,110
75074,"BOUGAULT,1985(936)",XRF(2004),17230,DSDP082-0559-001-002/52-56,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,106
75075,"BOUGAULT,1985(936)",XRF(2004),17415,DSDP082-0559-002-002/11-14,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,57
75076,"BOUGAULT,1985(936)",XRF(2004),17419,DSDP082-0559-003-001/25-27,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,146
75077,"BOUGAULT,1985(936)",XRF(2004),17422,DSDP082-0559-005-001/36-38,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,61
75078,"BOUGAULT,1985(936)",XRF(2004),17429,DSDP082-0559-007-002/1-3,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,94
75079,"BOUGAULT,1985(936)",XRF(2004),17432,DSDP082-0559-007-003/114-117,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,50
75080,"BOUGAULT,1985(936)",XRF(2004),17231,DSDP082-0559-008-001/127-129,35.1242,-40.9167,1.00E-04,-2754,-2754,OLD_OCEANIC_CRUST,,WR,103
75081,"BOUGAULT,1985(936)",XRF(2004),17232,DSDP082-0561-001-001/33-38,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,85
75082,"BOUGAULT,1985(936)",XRF(2004),17441,DSDP082-0561-002-001/97-100,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,34
75083,"BOUGAULT,1985(936)",XRF(2004),17233,DSDP082-0561-002-001/143-146,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,60
75084,"BOUGAULT,1985(936)",XRF(2004),17443,DSDP082-0561-002-002/54-56,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,41
75085,"BOUGAULT,1985(936)",XRF(2004),17234,DSDP082-0561-002-002/138-141,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,49
75086,"BOUGAULT,1985(936)",XRF(2004),17445,DSDP082-0561-002-003/55-59,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,49
75087,"BOUGAULT,1985(936)",XRF(2004),17447,DSDP082-0561-002-003/75-76,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,34
75088,"BOUGAULT,1985(936)",XRF(2004),17444,DSDP082-0561-002-003/124-127,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,32
75089,"BOUGAULT,1985(936)",XRF(2004),17448,DSDP082-0561-003-001/101-104,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,35
75090,"BOUGAULT,1985(936)",XRF(2004),17250,DSDP082-0561-003-002/41-53,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,61
75091,"BOUGAULT,1985(936)",XRF(2004),17438,DSDP082-0561-H1-CC/1-5,34.785,-39.0283,1.00E-04,-3457,-3457,OLD_OCEANIC_CRUST,,WR,75
75092,"BOUGAULT,1985(936)",XRF(2004),17451,DSDP082-0562-001-001/57-60,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,38
75093,"BOUGAULT,1985(936)",XRF(2004),17236,DSDP082-0562-001-001/110-112,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,49
75094,"BOUGAULT,1985(936)",XRF(2004),17459,DSDP082-0562-002-004/68-70,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,63
75095,"BOUGAULT,1985(936)",XRF(2004),17237,DSDP082-0562-004-001/91-93,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,45
75096,"BOUGAULT,1985(936)",XRF(2004),17468,DSDP082-0562-004-004/60-63,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,59
75097,"BOUGAULT,1985(936)",XRF(2004),17471,DSDP082-0562-005-003/40-42,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,46
75098,"BOUGAULT,1985(936)",XRF(2004),17472,DSDP082-0562-005-004/122-124,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,50
75099,"BOUGAULT,1985(936)",XRF(2004),17238,DSDP082-0562-006-003/120-123,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,82
75100,"BOUGAULT,1985(936)",XRF(2004),17239,DSDP082-0562-006-004/1-5,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,41
75101,"BOUGAULT,1985(936)",XRF(2004),17478,DSDP082-0562-008-001/35-38,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,29
75102,"BOUGAULT,1985(936)",XRF(2004),17240,DSDP082-0562-008-002/6-9,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,54
75103,"BOUGAULT,1985(936)",XRF(2004),17482,DSDP082-0562-009-001/21-24,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,13
75104,"BOUGAULT,1985(936)",XRF(2004),17483,DSDP082-0562-010-001/41-44,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,44
75105,"BOUGAULT,1985(936)",XRF(2004),17454,DSDP082-0562-001-00C/5-8,33.1415,-41.6793,1.00E-04,-3172,-3172,OLD_OCEANIC_CRUST,,WR,24
75106,"BOUGAULT,1985(936)",XRF(2004),17241,DSDP082-0563-023-001/30-34,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,24
75107,"BOUGAULT,1985(936)",XRF(2004),17487,DSDP082-0563-024-001/49-53,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,50
75108,"BOUGAULT,1985(936)",XRF(2004),17486,DSDP082-0563-024-001/118-121,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,45
75109,"BOUGAULT,1985(936)",XRF(2004),17489,DSDP082-0563-024-002/103-106,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,10
75110,"BOUGAULT,1985(936)",XRF(2004),17492,DSDP082-0563-024-004/2-5,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,20
75111,"BOUGAULT,1985(936)",XRF(2004),17242,DSDP082-0563-025-001/19-22,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,33
75112,"BOUGAULT,1985(936)",XRF(2004),17243,DSDP082-0563-025-002/21-24,33.6422,-43.7673,1.00E-04,-3786,-3786,OLD_OCEANIC_CRUST,,WR,60
75113,"BOUGAULT,1985(936)",XRF(2004),17244,DSDP082-0564-001-002/21-25,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,38
75114,"BOUGAULT,1985(936)",XRF(2004),17245,DSDP082-0564-001-002/38-40,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,58
75115,"BOUGAULT,1985(936)",XRF(2004),17506,DSDP082-0564-002-002/99-102,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,29
75116,"BOUGAULT,1985(936)",XRF(2004),17509,DSDP082-0564-003-002/58-62,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,66
75117,"BOUGAULT,1985(936)",XRF(2004),17509,DSDP082-0564-003-002/58-62,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,36
75118,"BOUGAULT,1985(936)",XRF(2004),17512,DSDP082-0564-003-003/92-94,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,55
75119,"BOUGAULT,1985(936)",XRF(2004),17515,DSDP082-0564-004-002/68-72,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,47
75120,"BOUGAULT,1985(936)",XRF(2004),17518,DSDP082-0564-005-001/30-33,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,50
75121,"BOUGAULT,1985(936)",XRF(2004),17246,DSDP082-0564-006-004/71-74,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,32
75122,"BOUGAULT,1985(936)",XRF(2004),17523,DSDP082-0564-006-004/144-147,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,41
75123,"BOUGAULT,1985(936)",XRF(2004),17527,DSDP082-0564-007-002/38-41,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,65
75124,"BOUGAULT,1985(936)",XRF(2004),17247,DSDP082-0564-009-001/1-4,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,67
75125,"BOUGAULT,1985(936)",XRF(2004),17532,DSDP082-0564-009-003/25-28,33.7393,-43.7672,1.00E-04,-3820,-3820,OLD_OCEANIC_CRUST,,WR,62
75128,"SAUNDERS,1982(937)",XRF(2007),17534,DSDP064-0474A-039-003/148-150,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,44
75131,"SAUNDERS,1982(937)",XRF(2007),17535,DSDP064-0474A-039-004/65-67,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,45
75134,"SAUNDERS,1982(937)",XRF(2007),17536,DSDP064-0474A-040-001/19-21,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,64
75137,"SAUNDERS,1982(937)",XRF(2007),17538,DSDP064-0474A-040-002/40,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,31
75140,"SAUNDERS,1982(937)",XRF(2007),17537,DSDP064-0474A-040-002/110,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,33
75143,"SAUNDERS,1982(937)",XRF(2007),17539,DSDP064-0474A-041-006/8-10,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,11
75146,"SAUNDERS,1982(937)",XRF(2007),17540,DSDP064-0474A-042-001/6-8,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,22
75149,"SAUNDERS,1982(937)",XRF(2007),17541,DSDP064-0474A-042-003/82,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,12
75152,"SAUNDERS,1982(937)",XRF(2007),17542,DSDP064-0474A-042-004/61-63,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,14
75155,"SAUNDERS,1982(937)",XRF(2007),17543,DSDP064-0474A-043-001/119-121,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,30
75158,"SAUNDERS,1982(937)",XRF(2007),17544,DSDP064-0474A-043-003/49-51,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,25
75161,"SAUNDERS,1982(937)",XRF(2007),17545,DSDP064-0474A-044-001/100-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,19
75164,"SAUNDERS,1982(937)",XRF(2007),17546,DSDP064-0474A-044-002/63-65,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,30
75167,"SAUNDERS,1982(937)",XRF(2007),17547,DSDP064-0474A-044-003/35,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,36
75170,"SAUNDERS,1982(937)",XRF(2007),17548,DSDP064-0474A-044-003/58,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,33
75172,"SAUNDERS,1982(937)",XRF(2007),17549,DSDP064-0474A-044-004/92,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,25
75174,"SAUNDERS,1982(937)",XRF(2007),17550,DSDP064-0474A-044-005/37,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,29
75176,"SAUNDERS,1982(937)",XRF(2007),17551,DSDP064-0474A-045-001/99,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,35
75179,"SAUNDERS,1982(937)",XRF(2007),17552,DSDP064-0474A-045-002/66,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,37
75181,"SAUNDERS,1982(937)",XRF(2007),17553,DSDP064-0474A-045-003/81,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,36
75184,"SAUNDERS,1982(937)",XRF(2007),17554,DSDP064-0474A-045-004/64,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,31
75186,"SAUNDERS,1982(937)",XRF(2007),17555,DSDP064-0474A-045-005/40-42,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,31
75188,"SAUNDERS,1982(937)",XRF(2007),17556,DSDP064-0474A-045-006/61,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,32
75191,"SAUNDERS,1982(937)",XRF(2007),17557,DSDP064-0474A-046-001/110-112,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,30
75193,"SAUNDERS,1982(937)",XRF(2007),17559,DSDP064-0474A-046-002/26-29,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,15
75196,"SAUNDERS,1982(937)",XRF(2007),17560,DSDP064-0474A-046-002/55,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,18
75198,"SAUNDERS,1982(937)",XRF(2007),17558,DSDP064-0474A-046-002/123,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,19
75200,"SAUNDERS,1982(937)",XRF(2007),17561,DSDP064-0474A-046-003/74,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,17
75203,"SAUNDERS,1982(937)",XRF(2007),17563,DSDP064-0474A-047-001/54,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,21
75205,"SAUNDERS,1982(937)",XRF(2007),17562,DSDP064-0474A-047-001/127,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,27
75207,"SAUNDERS,1982(937)",XRF(2007),17564,DSDP064-0474A-047-002/46-48,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,19
75210,"SAUNDERS,1982(937)",XRF(2007),17565,DSDP064-0474A-047-003/55,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,24
75212,"SAUNDERS,1982(937)",XRF(2007),17566,DSDP064-0474A-047-004/140-143,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,16
75214,"SAUNDERS,1982(937)",XRF(2007),17567,DSDP064-0474A-048-001/101-103,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,24
75216,"SAUNDERS,1982(937)",XRF(2007),17568,DSDP064-0474A-048-002/42,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,28
75218,"SAUNDERS,1982(937)",XRF(2007),17569,DSDP064-0474A-048-003/25,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,20
75221,"SAUNDERS,1982(937)",XRF(2007),17570,DSDP064-0474A-048-004/14,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,22
75224,"SAUNDERS,1982(937)",XRF(2007),17571,DSDP064-0474A-049-002/19,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,32
75226,"SAUNDERS,1982(937)",XRF(2007),17572,DSDP064-0474A-049-003/133-136,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,30
75229,"SAUNDERS,1982(937)",XRF(2007),17573,DSDP064-0474A-050-002/51,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,45
75232,"SAUNDERS,1982(937)",XRF(2007),17574,DSDP064-0474A-050-003/91,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,41
75235,"SAUNDERS,1982(937)",XRF(2007),17575,DSDP064-0474A-050-004/1-4,22.9593,-108.978,1.00E-04,-3022,-3022,OLD_OCEANIC_CRUST,,WR,36
75238,"SAUNDERS,1982(937)",XRF(2007),17576,DSDP064-0475B-002-001/2-5,23.056,-109.0595,1.00E-04,-2593,-2593,OLD_OCEANIC_CRUST,,WR,46
75241,"SAUNDERS,1982(937)",XRF(2007),17577,DSDP064-0475B-003-001/2-5,23.056,-109.0595,1.00E-04,-2593,-2593,OLD_OCEANIC_CRUST,,WR,54
75243,"SAUNDERS,1982(937)",XRF(2007),17578,DSDP064-0475B-004-001/2-5,23.056,-109.0595,1.00E-04,-2593,-2593,OLD_OCEANIC_CRUST,,WR,52
75245,"SAUNDERS,1982(937)",XRF(2007),17579,DSDP064-0477-009-001/57-59,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,43
75248,"SAUNDERS,1982(937)",XRF(2007),17580,DSDP064-0477-011-002/61-63,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,33
75250,"SAUNDERS,1982(937)",XRF(2007),17581,DSDP064-0477-012-001/49-52,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,33
75252,"SAUNDERS,1982(937)",XRF(2007),17582,DSDP064-0477-012-002/70,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,32
75254,"SAUNDERS,1982(937)",XRF(2007),17583,DSDP064-0477-012-003/39,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,30
75257,"SAUNDERS,1982(937)",XRF(2007),17584,DSDP064-0477-012-004/76-80,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,26
75259,"SAUNDERS,1982(937)",XRF(2007),17585,DSDP064-0477-012-005/46-50,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,39
75261,"SAUNDERS,1982(937)",XRF(2007),17586,DSDP064-0477-013-001/53,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,33
75263,"SAUNDERS,1982(937)",XRF(2007),17587,DSDP064-0477-013-002/146-150,27.0308,-111.4003,1.00E-04,-2003,-2003,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,31
75266,"SAUNDERS,1982(937)",XRF(2007),17589,DSDP064-0477A-001-001/35-39,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,44
75269,"SAUNDERS,1982(937)",XRF(2007),17588,DSDP064-0477A-001-001/145-147,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,34
75271,"SAUNDERS,1982(937)",XRF(2007),17591,DSDP064-0477A-002-001/7,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,27
75274,"SAUNDERS,1982(937)",XRF(2007),17590,DSDP064-0477A-002-001/47,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,26
75276,"SAUNDERS,1982(937)",XRF(2007),17592,DSDP064-0477A-002-002/0-2,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,32
75278,"SAUNDERS,1982(937)",XRF(2007),17593,DSDP064-0477A-002-002/64-68,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,22
75281,"SAUNDERS,1982(937)",XRF(2007),17594,DSDP064-0477A-002-003/27,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,21
75283,"SAUNDERS,1982(937)",XRF(2007),17595,DSDP064-0477A-002-003/46,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,24
75285,"SAUNDERS,1982(937)",XRF(2007),17596,DSDP064-0477A-002-004/22,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,27
75288,"SAUNDERS,1982(937)",XRF(2007),17597,DSDP064-0477A-002-004/85-87,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,34
75291,"SAUNDERS,1982(937)",XRF(2007),17598,DSDP064-0477A-003-001/15,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,35
75293,"SAUNDERS,1982(937)",XRF(2007),17599,DSDP064-0477A-003-001/35-37,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,37
75296,"SAUNDERS,1982(937)",XRF(2007),17600,DSDP064-0477A-003-001/86-88,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,29
75299,"SAUNDERS,1982(937)",XRF(2007),17601,DSDP064-0477A-003-002/17-19,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,23
75301,"SAUNDERS,1982(937)",XRF(2007),17602,DSDP064-0477A-003-003/37,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,30
75304,"SAUNDERS,1982(937)",XRF(2007),17603,DSDP064-0477A-003-004/116-118,27.03,-111.3988,1.00E-04,-2003,-2003,SPREADING_CENTER,EAST PACIFIC RISE,WR,25
